canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cc(C#N)cc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5555555555555556,10.35,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.9490477680685252,0.645608364834293,19.69167417364944,18.368600707741233,5.050952231931475,0.645608364834293,0.48267563098497734,163.8476297363782,3.785559836856261,6.316344627006689,0.645608364834293,3.337880000000001,-5.380202550437045,4.166750052497886e-06,Moderately Soluble,38.83727,27.846125,54.71383,0,5,0,0.7050535,0.13590047,0.9692953,0.114777744,0.6722616,0.062094726,0.34343442,0.5287976,0.049341623,0.81577265,0.9988241,0.79739296,0.9129696,0.8404393,-4.509645,100.863525,5.058473,458.5220000000002,3.337880000000001,0.2390767877123571,4.0,3.6664138799415653,0.7037317911176039,5,0,1
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N(C)C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5798319327731093,11.57,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.3500830324185447,0.5538972903245317,52.857449733932924,73.97049186169482,4.649916967581455,0.5538972903245317,1.8384183379231736,272.72297230245334,3.5642782785453733,5.735555656617537,0.5538972903245317,3.233900000000002,-5.050155817708335,8.909312293304308e-06,Moderately Soluble,39.75581,32.816788,42.638275,0,2,0,0.33495975,0.49716586,0.8305775,0.052061863,0.9213896,0.2205079,0.46190754,0.562079,0.15094152,0.95748794,0.99985045,0.8074137,0.94909114,0.80773985,-4.965895,95.56563,10.711881,417.55700000000013,3.233900000000002,0.6111796571419246,4.0,3.5052004084740105,0.7216443990584434,2,0,1
CC(C)CC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5289256198347108,8.57,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.332427676584167,0.5611803271318311,52.31606860382773,74.25133344613076,4.667572323415833,0.5611803271318311,1.7081037077636698,270.6083029741987,3.567658882237444,5.7674857645942215,0.5611803271318311,2.996100000000001,-4.789964315096382,1.621943362959058e-05,Moderately Soluble,24.800014,23.347813,43.050114,0,2,0,0.32297772,0.48904842,0.8431567,0.041335866,0.89748776,0.08953449,0.3851623,0.4774286,0.10859208,0.90890753,0.9997042,0.7743038,0.88718814,0.6713687,-5.0520735,93.55834,10.056995,403.53000000000014,2.996100000000001,0.6075338398766694,4.0,3.522390839921285,0.7197343511198573,2,0,1
CCCCC#Cc1ccc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)cn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5,11.48,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.3486666866479933,0.5683451305523907,53.57571271843081,73.85775898168853,4.651333313352007,0.5683451305523907,1.7167625495136747,290.1503792311362,3.537376857469321,5.765289769234693,0.5683451305523907,3.140200000000001,-4.893387986062748,1.278238852491739e-05,Moderately Soluble,20.174892,23.76391,56.345654,0,3,0,0.46052822,0.4387227,0.87045085,0.059356023,0.8431379,0.10324705,0.32837766,0.44218558,0.07797314,0.8376519,0.99870855,0.7852612,0.87997496,0.7288599,-4.8958044,96.395744,11.4658785,403.53000000000014,3.140200000000001,0.4651159294127719,4.0,3.437653483748047,0.7291496129168837,3,0,1
CCCC#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.719626168224299,10.74,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2541583395836202,0.5806239730154443,49.49389997055542,75.47720537435423,4.74584166041638,0.5806239730154443,1.3065780335604218,246.70691733030694,3.6078186733061086,5.883864647526651,0.5806239730154443,3.435900000000002,-5.122292008978059,7.545846927824219e-06,Moderately Soluble,28.596085,28.570477,49.003876,0,4,0,0.5787856,0.59252095,0.7612851,0.12768748,0.9617174,0.32089344,0.6248059,0.63051385,0.51733196,0.95679265,0.99982613,0.7589717,0.91706103,0.8651493,-4.96927,95.90225,11.490274,405.5020000000001,3.435900000000002,0.35480178862409956,4.0,3.5248109498113944,0.7194654500209562,4,0,1
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6460176991150443,5.42,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2729935235632177,0.5854961462969426,50.48420689620324,75.08748585259288,4.727006476436783,0.5854961462969426,1.3348149951482708,263.36979779176914,3.5794340296947746,5.87457892317879,0.5854961462969426,3.140200000000001,-4.893387986062748,1.278238852491739e-05,Moderately Soluble,22.13142,26.045155,48.23393,0,3,0,0.3091989,0.47100896,0.8624054,0.03987503,0.90633786,0.12814234,0.42905155,0.58388525,0.109679475,0.95578593,0.99984646,0.7801387,0.9159609,0.7508475,-5.046237,94.62172,10.826633,403.53000000000014,3.140200000000001,0.4651159294127719,4.0,3.445195565196011,0.7283116038671099,3,0,1
CC(C)CCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5537190082644629,9.91,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2849137476382755,0.5897994585461864,51.26184942865336,74.83128343239022,4.715086252361725,0.5897994585461864,1.3455715896968874,276.007374802656,3.559079313611199,5.87109319111225,0.5897994585461864,3.3862000000000014,-5.163112760649854,6.8689007204010714e-06,Moderately Soluble,29.613918,28.70644,54.544495,0,2,0,0.2908069,0.51012665,0.8653946,0.043969873,0.9301586,0.094362736,0.43961278,0.5890555,0.10861925,0.9567854,0.99978274,0.79062843,0.9222063,0.8188015,-5.051096,96.219284,12.134043,417.5570000000002,3.3862000000000014,0.5880519362749713,4.0,3.543500143222021,0.717388872975331,2,0,1
CCC(C#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1)CC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5161290322580645,7.47,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2902371194546571,0.5902141860166523,51.529355741464954,74.72757378714228,4.709762880545343,0.5902141860166523,1.3596192813160193,279.9348213053364,3.5529430759527045,5.866582685137981,0.5902141860166523,3.3862000000000023,-5.163112760649856,6.8689007204010435e-06,Moderately Soluble,24.38674,22.291239,54.57378,0,2,0,0.28176516,0.42582518,0.8396841,0.04784938,0.904535,0.11274494,0.5181831,0.64464146,0.15593752,0.95443857,0.999767,0.71527445,0.8979764,0.7896929,-5.052857,93.016624,12.974295,417.5570000000002,3.3862000000000023,0.5880519362749713,4.0,3.668249214840058,0.7035278650177713,2,0,1
CCCC#Cc1cccc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5284552845528455,10.04,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.3478308078873709,0.596825617189793,55.29339263372083,73.70960056174432,4.652169192112629,0.596825617189793,1.506789545161403,329.3131078772288,3.482390982420635,5.821947401804623,0.596825617189793,3.076100000000001,-4.945871237872956,1.132736153587458e-05,Moderately Soluble,35.748028,32.10537,44.4054,0,4,0,0.7977761,0.20599766,0.9323009,0.13064334,0.7636875,0.20659423,0.48070392,0.4952035,0.10219679,0.80713576,0.99958247,0.8202168,0.95113945,0.774609,-4.5702405,100.1225,5.662005,419.4850000000001,3.076100000000001,0.35334013834927464,4.0,3.4862073050257356,0.7237547438860295,4,0,1
CNc1cc(CN2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6428571428571429,10.52,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2963054888458052,0.6476201634774251,54.26137908364457,73.93298077257646,4.703694511154195,0.6476201634774251,1.0640694350177688,367.8248014907319,3.4343589907384415,5.973030031569948,0.6476201634774251,2.0875999999999997,-4.1353355998108885,7.322584638325454e-05,Moderately Soluble,16.812515,10.946972,40.151516,0,3,0,0.5378825,0.56589293,0.7579494,0.1620784,0.9269384,0.17508975,0.4373557,0.51928186,0.39613253,0.87955415,0.9985534,0.7979272,0.8084757,0.7263913,-5.3763824,80.70124,13.760269,407.4740000000002,2.0875999999999997,0.44517268363338797,4.0,3.5056820810331146,0.7215908798852095,3,0,1
CCCOCC#Cc1cccc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.552,11.43,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2752524672115337,0.6505021095492344,54.73998794505608,74.83637240824812,4.7247475327884665,0.6505021095492344,1.0006180493168522,355.0067428388472,3.449763398071967,5.999731667504966,0.6505021095492344,3.3076000000000016,-5.292719690204623,5.096597182398824e-06,Moderately Soluble,35.9338,32.625202,57.238304,0,5,0,0.70907474,0.20336846,0.9226966,0.0980563,0.80496156,0.055897325,0.43686748,0.48909664,0.065785095,0.87157524,0.9993445,0.80042857,0.93223923,0.88038605,-4.6144524,97.40893,10.056452,448.5230000000002,3.3076000000000016,0.23918118227622773,4.0,3.409921783811276,0.7322309129098582,5,0,1
O=[N+]([O-])c1cc(Cl)cc(CN2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6454545454545455,9.42,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.226530873068342,0.6627873134903723,51.15112772663909,75.01752877430543,4.7734691269316585,0.6627873134903723,0.8461897076457157,335.4239025481729,3.474405992490528,6.072532261372788,0.6627873134903723,2.6993,-4.63408320979371,2.3222918081211534e-05,Moderately Soluble,19.252218,18.426125,54.20033,0,3,0,0.4306981,0.52221876,0.7640978,0.22649312,0.8920778,0.17914373,0.45671004,0.54299724,0.4354642,0.8428651,0.9978201,0.7996896,0.81072533,0.75153416,-4.9804993,91.262924,12.055228,412.8770000000002,2.6993,0.47203061895358234,4.0,3.4419578611085013,0.7286713487657221,3,0,1
CC(C)C#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6052631578947368,6.9,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.1598371771948741,0.7198285725987773,50.09731980424503,75.52603737594158,4.840162822805126,0.7198285725987773,0.5610133228117108,372.13556667528235,3.4292988205115225,6.251026825098729,0.7198285725987773,3.291800000000001,-5.018868338011694,9.574843010468254e-06,Moderately Soluble,23.833492,23.181767,43.697666,0,4,0,0.602937,0.5716693,0.7597667,0.1387668,0.9514782,0.28736317,0.59462845,0.5971899,0.45204282,0.92956895,0.9996254,0.7747362,0.91180676,0.8253988,-5.0728536,89.824776,12.108813,405.5020000000001,3.291800000000001,0.363412818925152,4.0,3.5720738069542524,0.7142140214495275,4,0,1
CC#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6330275229357798,9.96,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.193537196838545,0.7273542219111248,51.805857843873795,74.87962180596058,4.806462803161455,0.7273542219111248,0.5860341465876571,416.05569571257047,3.38084852821565,6.23207707810726,0.7273542219111248,2.6557000000000004,-4.373722139321965,4.229391232647697e-05,Moderately Soluble,22.640858,24.301355,41.280937,0,4,0,0.55815065,0.57197124,0.76730907,0.10931133,0.9461495,0.23279436,0.45564532,0.49519753,0.3752376,0.9292094,0.999802,0.8290087,0.90430576,0.7123444,-4.9971375,89.36155,10.273584,377.4480000000001,2.6557000000000004,0.38137683560363483,4.0,3.527977022592731,0.7191136641563631,4,0,1
CC(C)CC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc(S(=O)(=O)CCCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.616,7.26,5,KNN | KNN | DT | LGBM | ET,0.6092067194090568,4.066368377814367,5.390793280590943,1.1155069804745,0.4845867288397689,20.91130320509183,14.931926303783765,4.8844930195255,0.4845867288397689,1.4645931276321247,116.22430798092607,3.934703030999553,5.834283008051447,0.4845867288397689,3.2558000000000025,-5.743972149435357,1.8031333690205856e-06,Moderately Soluble,45.35249,33.417793,44.76934,0,3,0,0.44836769,0.43408972,0.7323502,0.2723342,0.9080098,0.022885494,0.40279713,0.48627105,0.43833947,0.93214434,0.9952532,0.66802466,0.7305017,0.8626572,-5.010745,96.51728,8.806018,526.6590000000003,3.2558000000000025,0.30067473225134456,3.0,3.712694190296337,0.698589534411518,3,0,1
CC(C)C(=O)Nc1cc(CN2CC3(CCN(c4cncc(C#CCCCO)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6528925619834711,10.61,5,KNN | KNN | DT | LGBM | ET,0.6092067194090568,4.066368377814367,5.390793280590943,1.2183268166954075,0.6599267071372734,50.66414011125036,75.19109875437343,4.7816731833045925,0.6599267071372734,0.8411442310949209,324.9250262419291,3.4882168373155364,6.0751295292936485,0.6599267071372734,3.420600000000002,-5.641562540697346,2.2826401887762723e-06,Moderately Soluble,29.130238,23.723068,49.306847,0,4,0,0.48557943,0.5481671,0.79468733,0.1655965,0.92994845,0.067565516,0.47389883,0.6018503,0.3436449,0.93613005,0.99766797,0.7101268,0.78073895,0.8838051,-5.3097796,93.60072,11.2838955,491.5920000000003,3.420600000000002,0.25184690494121026,4.0,3.533090797290506,0.7185454669677216,4,0,1
CCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(F)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5882352941176471,9.43,5,KNN | KNN | DT | LGBM | ET,0.6269673230267181,4.236110917115642,5.373032676973282,0.9143198987014124,0.316068438561299,11.015122309522365,9.218476447745267,5.085680101298587,0.316068438561299,1.971631550060213,34.183304076577244,4.466185961718441,5.705174240878733,0.316068438561299,3.0634000000000015,-4.869223876544572,1.351375756442124e-05,Moderately Soluble,46.68682,46.503498,40.06744,0,1,0,0.15748677,0.35752603,0.79777604,0.052923936,0.86536705,0.38629642,0.5458817,0.66915214,0.2068127,0.97572196,0.99996984,0.7815947,0.955229,0.7651859,-4.5752115,96.03325,5.7895064,407.44500000000016,3.0634000000000015,0.7165847331452173,4.0,3.5438062628704303,0.7173548596810633,1,0,1
CCOCC(C#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1)OC,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5853658536585366,7.83,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.0544120656439022,0.53314229551922,19.31371095147106,13.993668233107813,4.945587934356098,0.53314229551922,1.0220053433499754,125.71032954015152,3.9006290351384267,5.990546833573769,0.53314229551922,2.6873000000000005,-4.933838511555059,1.1645589795539899e-05,Moderately Soluble,26.202612,21.890535,44.412712,0,4,0,0.5706844,0.52104133,0.81938076,0.09694864,0.9630783,0.1547964,0.62120235,0.66295975,0.31781727,0.96110535,0.99934995,0.78015983,0.9221023,0.87176925,-5.199006,79.2304,15.181844,465.55400000000026,2.6873000000000005,0.27447835505146007,4.0,4.255459349646349,0.638282294483739,4,0,1
COCCCC#Cc1cccc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5772357723577236,10.52,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.2470535037951582,0.681163938050046,54.469951319971244,74.96824077898935,4.752946496204842,0.681163938050046,0.8165300742767087,382.0628600209208,3.4178651776267515,6.088027814782932,0.681163938050046,3.3076000000000016,-5.292719690204624,5.096597182398813e-06,Moderately Soluble,23.279745,29.660736,51.86599,0,5,0,0.78536355,0.24557729,0.9058884,0.08677162,0.8112051,0.053803712,0.36914912,0.3863968,0.063147776,0.8813853,0.99952686,0.8107794,0.942311,0.8558391,-4.692811,94.39618,10.249079,448.52300000000025,3.3076000000000016,0.23918118227622767,4.0,3.3533803446053208,0.7385132950438533,5,0,1
COCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7280701754385965,7.87,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.121872326552807,0.7053603223656494,48.119052410585184,76.25390763289991,4.878127673447193,0.7053603223656494,0.5487393376481583,319.4321013068739,3.4956214416105205,6.260633905283866,0.7053603223656494,3.0927000000000016,-5.224631085695903,5.961683476233833e-06,Moderately Soluble,26.462185,29.375982,40.032036,0,5,0,0.6076713,0.24899998,0.92477876,0.058288552,0.8592865,0.056079756,0.5079547,0.6555189,0.071813844,0.976549,0.9998811,0.7952077,0.95305425,0.87575674,-4.927934,89.86924,10.528799,463.5380000000003,3.0927000000000016,0.22055950539830824,4.0,3.5087423364192976,0.721250851508967,5,0,1
COCC(C)CCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6446280991735537,11.02,5,KNN | KNN | DT | LGBM | ET,0.6445794597611245,4.411430685362968,5.3554205402388755,1.1200237228889065,0.705363714700818,48.06298360250945,76.27957835885736,4.879976277111093,0.705363714700818,0.5464001904835916,318.0801764991859,3.49746339629749,6.262489157924697,0.705363714700818,3.338700000000001,-5.495557536457014,3.1947910825786234e-06,Moderately Soluble,34.497627,30.419605,47.156948,0,4,0,0.60159874,0.2895899,0.9128076,0.06432487,0.8812545,0.026449552,0.4452067,0.60191274,0.07472288,0.9728292,0.9997549,0.7949441,0.93871784,0.88285273,-4.8625436,93.669716,11.362072,477.5650000000003,3.338700000000001,0.2814462721941768,4.0,4.0769511308446855,0.6581165410172571,4,0,1
CC(C)(C)C#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc(S(N)(=O)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5737704918032787,9.79,5,KNN | KNN | DT | LGBM | ET,0.660448398624121,4.575603659082742,5.339551601375879,1.1474846895819628,0.5115269275584539,23.74772116485982,18.406511443287933,4.852515310418037,0.5115269275584539,1.3960208722131466,141.27895295159453,3.8499225324034674,5.8551080884326066,0.5115269275584539,2.7471000000000014,-5.107859731923474,7.800820200930624e-06,Moderately Soluble,30.941895,11.788355,42.283585,0,3,0,0.2518194,0.33673996,0.76415443,0.3181305,0.81306,0.060427416,0.282671,0.4172244,0.38846946,0.8179949,0.9855444,0.8001335,0.71765864,0.6221436,-5.4746933,84.83579,7.6951895,483.5940000000002,2.7471000000000014,0.3940267489607734,4.0,3.5995591013076353,0.7111600998547072,3,0,1
CC(C)C#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc(S(N)(=O)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5833333333333334,9.27,5,KNN | KNN | DT | LGBM | ET,0.660448398624121,4.575603659082742,5.339551601375879,1.100163616688644,0.5644533675066171,22.60674069782623,16.83624587633212,4.8998363833113565,0.5644533675066171,0.9859048802261655,160.8763546953091,3.7935077829983865,6.006164983624325,0.5644533675066171,2.357,-4.730318567856573,1.8607217414748328e-05,Moderately Soluble,31.658413,13.319237,42.472286,0,3,0,0.29141015,0.31590468,0.7844761,0.31133023,0.7634631,0.061608493,0.23218612,0.38540587,0.35641953,0.79526085,0.9903631,0.80280846,0.66090155,0.5076154,-5.5012684,85.40434,7.756883,469.5670000000002,2.357,0.4050497568373315,4.0,3.593365079969211,0.7118483244478655,3,0,1
CCCCOCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7241379310344828,9.6,5,KNN | KNN | DT | LGBM | ET,0.6668682088928205,4.643743346924182,5.33313179110718,0.9537220237156057,0.46359017380587647,14.142400572253289,11.23844884406061,5.046277976284395,0.46359017380587647,1.1093926469648425,72.8381261275184,4.137641235624876,5.954914716943912,0.46359017380587647,3.482800000000002,-5.598981207423379,2.5177858737902328e-06,Moderately Soluble,43.840626,36.119133,44.285736,0,5,0,0.49312854,0.21953912,0.9323638,0.05992315,0.8766781,0.06521942,0.62953806,0.76268923,0.080535054,0.98358995,0.9999304,0.77369535,0.9609893,0.9250805,-4.8781056,95.224945,10.5165205,477.5650000000003,3.482800000000002,0.20345885169041275,4.0,3.557709441400995,0.7158100620665562,5,0,1
CC(C)OCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6722689075630253,10.22,5,KNN | KNN | DT | LGBM | ET,0.6668682088928205,4.643743346924182,5.33313179110718,0.9659106782512753,0.47327823958433735,14.709992407349938,11.517022779291135,5.034089321748724,0.47327823958433735,1.0921576412978453,78.25931240763923,4.106463972163423,5.961714671334025,0.47327823958433735,3.481200000000001,-5.601246074665591,2.504689674049746e-06,Moderately Soluble,33.663933,31.261587,46.802032,0,5,0,0.645158,0.2682182,0.9317771,0.07067375,0.87475604,0.046493996,0.51222897,0.65163386,0.06742009,0.9707497,0.999821,0.8131747,0.9513774,0.8975191,-4.958717,89.66633,12.892401,477.5650000000003,3.481200000000001,0.21340766218177987,4.0,3.58730535976834,0.7125216266924066,5,0,1
CCCOCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6982758620689655,10.83,5,KNN | KNN | DT | LGBM | ET,0.6668682088928205,4.643743346924182,5.33313179110718,0.9752012235285363,0.4777549150969938,15.100114474995667,11.70885714104803,5.024798776471464,0.4777549150969938,1.0934566998341533,81.5832227564613,4.0883991428813555,5.961198410061572,0.4777549150969938,3.0927000000000016,-5.224631085695903,5.961683476233833e-06,Moderately Soluble,38.893196,34.033684,40.046257,0,5,0,0.5464361,0.2083828,0.9330019,0.061516963,0.846475,0.050786234,0.53775066,0.68718266,0.06499153,0.974439,0.9998554,0.7932515,0.9488832,0.8807594,-4.885494,92.23006,10.189211,463.53800000000024,3.0927000000000016,0.22055950539830824,4.0,3.5723293556500675,0.7141856271499925,5,0,1
CCCOCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7241379310344828,11.45,5,KNN | KNN | DT | LGBM | ET,0.6668682088928205,4.643743346924182,5.33313179110718,1.0956010046895552,0.6977448991368619,46.97672659634702,76.69632098128439,4.904398995310444,0.6977448991368619,0.5345902114315968,290.52332569480166,3.5368189930021954,6.271978997618694,0.6977448991368619,3.482800000000002,-5.598981207423379,2.5177858737902328e-06,Moderately Soluble,35.3851,31.860249,47.392086,0,5,0,0.5499817,0.236533,0.9252577,0.061186057,0.87493217,0.04051175,0.54091865,0.6911267,0.07479995,0.9799596,0.9998838,0.7778935,0.9533556,0.9195858,-4.93962,92.37741,12.134507,477.5650000000003,3.482800000000002,0.20345885169041275,4.0,3.563986364477917,0.7151126261691203,5,0,1
