canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cc(C#N)cc(N2CCC3(CN(C(=O)c4cc(N)cc([N+](=O)[O-])c4)C3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5555555555555556,10.35,5,KNN | KNN | DT | LGBM | ET,0.2546435817310873,1.797395217266017,5.745356418268913,0.9490477680685252,0.645608364834293,19.69167417364944,18.368600707741233,5.050952231931475,0.645608364834293,0.48267563098497734,163.8476297363782,3.785559836856261,6.316344627006689,0.645608364834293,3.337880000000001,-5.380202550437045,4.166750052497886e-06,Moderately Soluble,38.83727,27.846125,54.71383,0,5,0,0.7050535,0.13590047,0.9692953,0.114777744,0.6722616,0.062094726,0.34343442,0.5287976,0.049341623,0.81577265,0.9988241,0.79739296,0.9129696,0.8404393,-4.509645,100.863525,5.058473,458.5220000000002,3.337880000000001,0.2390767877123571,4.0,3.6664138799415653,0.7037317911176039,5,0,1
CC(C)CC=Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.465648854961832,11.45,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8963266727741079,0.1478482192030178,8.31083917493136,2.5165652311737423,5.103673327225892,0.1478482192030178,4.041514703360144,15.350028367625534,4.813890817587977,5.393455836863807,0.1478482192030178,4.222100000000004,-5.792642597080627,1.6119716625781477e-06,Moderately Soluble,97.81186,88.639786,17.331158,0,0,0,0.18712875,0.5394606,0.73473066,0.0560356,0.95638007,0.30699375,0.5608248,0.5759696,0.35329837,0.9657979,0.9999644,0.81195116,0.96406686,0.84571123,-4.940103,99.629456,3.3348682,419.5250000000002,4.222100000000004,0.7262817107236578,4.0,3.337154916267651,0.7403161204147055,0,0,0
CCC(C)/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4769230769230769,10.17,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.897078588577177,0.1485907002025918,8.329957442541962,2.5371604736026305,5.102921411422823,0.1485907002025918,4.034974702008166,15.42823910799413,4.811683639025743,5.394159183819903,0.1485907002025918,4.222100000000004,-5.792642597080627,1.6119716625781477e-06,Moderately Soluble,105.431725,92.0845,22.756462,0,0,0,0.21415603,0.49928886,0.7246743,0.056913942,0.9485763,0.34094158,0.61193645,0.6442268,0.36220825,0.9772965,0.9999669,0.7718498,0.9580919,0.85561275,-4.971264,100.8788,4.3844824,419.5250000000002,4.222100000000004,0.7262817107236578,4.0,3.815151677766093,0.6872053691371007,0,0,0
CC(C)(C)CCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4806201550387597,6.86,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8752814987933121,0.14860221971761087,7.946935937298951,2.6390390321548765,5.124718501206688,0.14860221971761087,3.8372593072791834,14.67377479371722,4.833458150560171,5.415978851853206,0.14860221971761087,4.141500000000003,-5.749648813792023,1.7797179725728387e-06,Moderately Soluble,114.12974,100.67717,22.98464,0,0,0,0.14197193,0.61087495,0.6735272,0.056475252,0.970744,0.10531367,0.41448492,0.4336546,0.32361734,0.959463,0.9999773,0.84182966,0.97370005,0.8902481,-4.940491,100.21509,4.5527573,421.5410000000002,4.141500000000003,0.7426528280559636,4.0,3.227109921374904,0.7525433420694552,0,0,0
CC(C)=CCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4765625,8.18,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9568726910690032,0.14921618553906224,9.57916920229131,3.050396333593956,5.0431273089309965,0.14921618553906224,4.617521937444585,17.755643422437878,4.7506635852744346,5.335591032587558,0.14921618553906224,3.6715000000000027,-5.300455482176438,5.006618707827903e-06,Moderately Soluble,101.89954,94.27973,1.9125649,0,1,0,0.17602581,0.5467276,0.6963359,0.05329422,0.9565309,0.34597245,0.5890392,0.5677462,0.38922602,0.98022616,0.9999901,0.84047794,0.9686988,0.7797729,-4.9242067,98.32732,0.93956614,405.49800000000016,3.6715000000000027,0.7267615555753908,4.0,3.2827676224410904,0.746359153062101,1,0,0
CCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5079365079365079,8.09,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.895552168731877,0.15132019394074922,8.325363690716776,2.6565919359064054,5.104447831268123,0.15132019394074922,3.9715916468713917,15.564663964419264,4.8078602511442545,5.401035411391991,0.15132019394074922,3.9761000000000033,-5.522917822493519,2.9997300763182177e-06,Moderately Soluble,96.52453,92.32876,9.92995,0,0,0,0.24700138,0.5098475,0.74316084,0.06005148,0.93944216,0.4959743,0.60447764,0.6252799,0.3845354,0.9722284,0.999972,0.7894642,0.9600155,0.8052,-4.9211006,99.30618,2.286021,405.49800000000016,3.9761000000000033,0.7532893196597445,4.0,3.2753118516681603,0.747187572036871,0,0,0
CCC/C=C\c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5079365079365079,11.0,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.895552168731877,0.15132019394074922,8.325363690716776,2.6565919359064054,5.104447831268123,0.15132019394074922,3.9715916468713917,15.564663964419264,4.8078602511442545,5.401035411391991,0.15132019394074922,3.9761000000000033,-5.522917822493519,2.9997300763182177e-06,Moderately Soluble,90.97315,85.84507,17.140345,0,0,0,0.18868718,0.47475386,0.7172414,0.04853904,0.9143449,0.27722177,0.44760212,0.46404976,0.27448803,0.9575521,0.9999708,0.8206711,0.95266646,0.68625295,-4.9027977,99.653244,2.638968,405.49800000000016,3.9761000000000033,0.7532893196597445,4.0,3.2753118516681603,0.747187572036871,0,0,0
CCCC=Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5079365079365079,11.38,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.895552168731877,0.15132019394074922,8.325363690716776,2.6565919359064054,5.104447831268123,0.15132019394074922,3.9715916468713917,15.564663964419264,4.8078602511442545,5.401035411391991,0.15132019394074922,3.9761000000000033,-5.522917822493519,2.9997300763182177e-06,Moderately Soluble,93.191124,88.35552,12.874435,0,0,0,0.20566857,0.501428,0.7253767,0.053426944,0.9397753,0.42202705,0.57360554,0.58576024,0.36096436,0.9719084,0.9999784,0.8031295,0.9605953,0.78758603,-4.9137497,99.391685,2.5444705,405.49800000000016,3.9761000000000033,0.7532893196597445,4.0,3.2753118516681603,0.747187572036871,0,0,0
CC(C)CCCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5,8.85,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9023916274220083,0.15166002825501979,8.44847125070985,2.5965163677662195,5.097608372577992,0.15166002825501979,4.028449947784998,15.83599233246839,4.800354717198153,5.3948620279578305,0.15166002825501979,4.141500000000003,-5.742745722660107,1.8082325276238447e-06,Moderately Soluble,106.4955,98.053764,22.078716,0,0,0,0.13066617,0.5162057,0.7148763,0.0470905,0.9728233,0.35368502,0.73543406,0.7339438,0.4302575,0.9894621,0.99999505,0.7872621,0.97469074,0.9312994,-4.968294,100.234726,5.00123,421.5410000000002,4.141500000000003,0.7016556514034796,4.0,3.146205564495828,0.7615327150560192,0,0,0
CC(C)=CCOc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)CCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.381294964028777,9.42,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9190999367994378,0.15205431274339387,8.841518526624494,3.2137732145918747,5.080900063200562,0.15205431274339387,4.179010706768536,16.48642114845873,4.78287361022351,5.378926516177614,0.15205431274339387,3.714000000000003,-5.415798061896216,3.838857030460495e-06,Moderately Soluble,98.38225,89.013405,6.290615,0,1,0,0.1830367,0.4522941,0.7187921,0.05173993,0.91118306,0.23448749,0.4921562,0.4911186,0.17760149,0.9354806,0.9999515,0.83819926,0.9689048,0.79102,-4.8584394,100.09615,0.69237006,419.52500000000026,3.714000000000003,0.6917901232347343,4.0,3.3141671893877884,0.7428703122902458,1,0,0
CCCCc1ccc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)cn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4841269841269841,11.15,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8578202785475486,0.1531489117747537,7.697410325707831,2.9642760528210115,5.142179721452451,0.1531489117747537,3.611173971644917,14.38772557294652,4.842007854373934,5.442351588530968,0.1531489117747537,3.5054000000000025,-5.100251811444477,7.938678029851866e-06,Moderately Soluble,81.811935,79.92807,7.511547,0,0,0,0.17422885,0.4358241,0.7065236,0.058875423,0.88921916,0.2719246,0.40402475,0.367163,0.16986892,0.89139223,0.99997157,0.86901474,0.9732784,0.710913,-4.841521,96.13149,2.386994,393.4870000000002,3.5054000000000025,0.7781944595993762,4.0,3.0401179924405852,0.7733202230621572,0,0,0
CCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.603448275862069,6.54,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.868882126092075,0.15425496473963116,7.8867193325702,2.9113954712808714,5.131117873907925,0.15425496473963116,3.6858902122619663,14.832756149464812,4.828778143018248,5.433457604797602,0.15425496473963116,3.7687000000000026,-5.434028407974605,3.6810489445905997e-06,Moderately Soluble,100.6428,98.65431,16.010815,0,0,0,0.11968315,0.38753575,0.7539736,0.04011392,0.9251421,0.26700762,0.6608042,0.6826504,0.29462186,0.98674136,0.9999924,0.7945111,0.9652004,0.82305557,-4.8720818,97.12607,4.004298,413.9050000000002,3.7687000000000026,0.76326993592417,4.0,3.1953613195953574,0.7560709644894047,0,0,0
C=C(C)CC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5737704918032787,11.27,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9623947250987175,0.1544553570141413,9.740634158559606,3.2074336309247213,5.037605274901282,0.1544553570141413,4.567328252597541,18.413113273206925,4.7348727751535655,5.340337774648999,0.1544553570141413,3.480500000000003,-5.2228531017483,5.9861403945991665e-06,Moderately Soluble,72.33421,68.90587,28.658375,0,2,0,0.1814672,0.46066517,0.7373667,0.059876718,0.9091051,0.36211154,0.56102055,0.6604782,0.3285334,0.98371744,0.9999565,0.74341196,0.94451696,0.7919792,-4.7232885,100.52266,3.1595302,415.4930000000002,3.480500000000003,0.5675512717256292,4.0,3.5298980450489807,0.71890021721678,2,0,0
CCC(CC)c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5,7.45,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9072311157566869,0.15551246710375966,8.567165804832555,2.6934805380005544,5.092768884243313,0.15551246710375966,4.0033787558247464,16.294294120236092,4.787964448719944,5.397573319766682,0.15551246710375966,4.066400000000003,-5.6032245720940175,2.4933051145556566e-06,Moderately Soluble,85.29289,72.783966,24.949074,0,0,0,0.10429311,0.3824745,0.72030425,0.044102892,0.9476141,0.25580433,0.7380129,0.78816444,0.31885946,0.9917677,0.99999315,0.76715195,0.9683663,0.8975768,-4.887906,96.69393,5.505575,407.5140000000002,4.066400000000003,0.7479839380085322,4.0,3.2480974972174774,0.7502113891980581,0,0,0
CCC(C)=Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4881889763779528,11.15,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9018454493157222,0.15843988393664035,8.497802680512434,2.8786219876887364,5.098154550684278,0.15843988393664035,3.902143863137386,16.3075088104829,4.787612378168463,5.408696723200093,0.15843988393664035,3.9761000000000033,-5.526369368059477,2.9759842740265095e-06,Moderately Soluble,98.5464,89.11323,14.280032,0,0,0,0.17275915,0.47595772,0.71623766,0.05293126,0.9352152,0.331186,0.55560124,0.5766215,0.28710976,0.97079897,0.99997807,0.81409806,0.965384,0.80070496,-4.933852,98.173706,2.809129,405.49800000000016,3.9761000000000033,0.7702918446617261,4.0,3.347619143013544,0.7391534285540506,0,0,0
C=CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5950413223140496,11.44,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9048522219642352,0.16051074818669042,8.616394981603174,3.277995093777277,5.095147778035765,0.16051074818669042,3.8927019757493544,16.574990509553032,4.780546711589851,5.409748844481678,0.16051074818669042,3.480500000000003,-5.219401556182342,6.0339046612121206e-06,Moderately Soluble,68.244804,68.4665,29.911411,0,3,0,0.17012084,0.4560934,0.759359,0.05681492,0.9301163,0.4930964,0.6991417,0.8089611,0.39897197,0.99370444,0.9999851,0.7040209,0.9499505,0.8645447,-4.7634535,101.39455,3.1071656,415.4930000000002,3.480500000000003,0.4347970429578975,4.0,3.454776005290986,0.7272471105232238,3,0,0
CC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.496,8.91,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8903953216425604,0.16112620013391016,8.315246664983793,3.031955372217217,5.10960467835744,0.16112620013391016,3.7548100306898617,16.076913455851997,4.7937973260949756,5.425412030619904,0.16112620013391016,3.586000000000002,-5.1501486858649965,7.077034522362596e-06,Moderately Soluble,88.57988,86.96077,5.271642,0,0,0,0.25503284,0.48128834,0.72877616,0.057121634,0.9104018,0.42527413,0.48598355,0.49095637,0.29807827,0.9547089,0.99996984,0.81742656,0.9564875,0.6830071,-4.9216604,96.78491,1.8973262,391.4710000000002,3.586000000000002,0.7973482511481748,4.0,3.267827882550475,0.7480191241610583,0,0,0
CCC=Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.496,10.47,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8903953216425604,0.16112620013391016,8.315246664983793,3.031955372217217,5.10960467835744,0.16112620013391016,3.7548100306898617,16.076913455851997,4.7937973260949756,5.425412030619904,0.16112620013391016,3.586000000000002,-5.1501486858649965,7.077034522362596e-06,Moderately Soluble,83.854126,81.9964,7.02328,0,0,0,0.20983264,0.47642183,0.7150089,0.05186115,0.909623,0.337745,0.45419496,0.45248264,0.27057332,0.95189303,0.9999744,0.8281557,0.9555303,0.6607462,-4.908368,96.753624,2.0602798,391.4710000000002,3.586000000000002,0.7973482511481748,4.0,3.267827882550475,0.7480191241610583,0,0,0
CC/C=C\c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.496,10.56,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8903953216425604,0.16112620013391016,8.315246664983793,3.031955372217217,5.10960467835744,0.16112620013391016,3.7548100306898617,16.076913455851997,4.7937973260949756,5.425412030619904,0.16112620013391016,3.586000000000002,-5.1501486858649965,7.077034522362596e-06,Moderately Soluble,82.46242,79.744774,10.286226,0,0,0,0.19706848,0.44757485,0.7046183,0.044768922,0.8586367,0.18195646,0.29603523,0.28396994,0.17062512,0.9068354,0.99995726,0.84633493,0.9416498,0.49583274,-4.8996596,97.58372,1.89486,391.4710000000002,3.586000000000002,0.7973482511481748,4.0,3.267827882550475,0.7480191241610583,0,0,0
CCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.591304347826087,9.32,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8975423877776123,0.16304264644589417,8.468248498558232,3.1547738168656467,5.102457612222388,0.16304264644589417,3.784241122153818,16.485646186277467,4.782894025188435,5.42202119925634,0.16304264644589417,3.3786000000000023,-5.061679220512993,8.676024694783019e-06,Moderately Soluble,87.32072,90.46094,6.826964,0,0,0,0.12951562,0.35826695,0.7580105,0.03771092,0.8912138,0.25368792,0.5753001,0.5617615,0.22975895,0.9760696,0.99999285,0.8250265,0.9664854,0.70319676,-4.834468,92.949486,2.7441652,399.87800000000016,3.3786000000000023,0.7915345198741638,4.0,3.180222346351253,0.7577530726276386,0,0,0
CC(C)=CCOc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)CCC5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3768115942028985,11.57,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9710914733626715,0.16383294547007693,10.018660405821652,3.5549043057403322,5.028908526637329,0.16383294547007693,4.466618910070463,19.59765222338765,4.707795953515978,5.3500210997586795,0.16383294547007693,4.267800000000004,-5.81349451592854,1.536404194216355e-06,Moderately Soluble,108.10518,95.74168,10.95996,0,1,0,0.20340724,0.43866768,0.6858234,0.052264027,0.91934717,0.29037324,0.53658885,0.52884924,0.18405907,0.9345827,0.99995136,0.8209119,0.97273636,0.8487147,-4.9638457,101.65654,1.3102353,417.5530000000003,4.267800000000004,0.6819349185049771,4.0,3.2574773017473397,0.74916918869474,1,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5583333333333333,4.99,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9007489007519929,0.16391072598312326,8.52755768928592,3.100945831974725,5.099251099248007,0.16391072598312326,3.797378418234166,16.6730066611301,4.777986076321086,5.420516122174929,0.16391072598312326,3.5054000000000025,-5.100251811444477,7.938678029851866e-06,Moderately Soluble,89.43214,88.405304,5.776601,0,0,0,0.13369243,0.4545974,0.70868415,0.04430557,0.9476876,0.44165128,0.6867839,0.68835926,0.37782794,0.98476046,0.99999607,0.80881536,0.9725466,0.83304346,-4.883859,96.30089,2.5039883,393.48700000000014,3.5054000000000025,0.7781944595993762,4.0,3.0679883221109137,0.770223519765454,0,0,0
C=C(C)C#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5491803278688525,10.89,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9589939209374618,0.16762188219037827,9.820401156012856,3.9504852537905757,5.041006079062538,0.16762188219037827,4.270267015236972,19.38799102595746,4.712467189969397,5.3695449681556795,0.16762188219037827,3.0904000000000016,-4.849704656194827,1.4134984734783501e-05,Moderately Soluble,48.920662,54.759026,21.29205,0,1,0,0.21303888,0.38458747,0.78742945,0.06485547,0.85500985,0.39734948,0.5375772,0.6771936,0.23796825,0.97585475,0.9999329,0.7484986,0.93691605,0.7452304,-4.680949,96.3457,2.7460575,401.4660000000002,3.0904000000000016,0.724199485053307,4.0,3.4540139551781213,0.7273317827579866,1,0,0
CC(C)c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4878048780487805,5.81,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8890787780155831,0.17007239406864919,8.37346784007471,3.371567895815417,5.110921221984417,0.17007239406864919,3.5953144947601965,16.68862939561162,4.777579329609864,5.44426311435897,0.17007239406864919,3.286200000000002,-4.858106248003882,1.3864166073913254e-05,Moderately Soluble,79.365036,78.09768,-1.1963501,0,0,0,0.11782489,0.4177173,0.72991383,0.04303431,0.9190313,0.35575926,0.5791783,0.55244315,0.22935656,0.96979046,0.99999297,0.8715814,0.9752976,0.7137369,-4.8587265,91.38182,0.85084075,379.46000000000015,3.286200000000002,0.8191693805554169,4.0,3.1017267694281765,0.7664748033968692,0,0,0
CC(C)=CC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.536,8.3,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9787016992068232,0.17023172517577878,10.247949114204497,3.7459313242602548,5.021298300793177,0.17023172517577878,4.416187639507269,20.528436827910834,4.687644119448651,5.354952482137703,0.17023172517577878,3.480500000000003,-5.226304647314259,5.938754228949535e-06,Moderately Soluble,72.29807,73.254875,27.260534,0,1,0,0.281571,0.44022387,0.77794635,0.074780814,0.878932,0.28270847,0.48838195,0.59060323,0.2594983,0.9547669,0.99975836,0.73647845,0.9231707,0.7717522,-4.736003,100.44059,2.663024,415.4930000000002,3.480500000000003,0.7032575521616874,4.0,3.514559929232215,0.7206044523075317,1,0,0
C/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.55,9.17,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9039307542212599,0.17070681562323095,8.657556695872035,3.4271490848284114,5.09606924577874,0.17070681562323095,3.709756424434241,17.318732841207446,4.761483887157207,5.430654604400273,0.17070681562323095,3.849300000000002,-5.483925282395123,3.2815174467858202e-06,Moderately Soluble,93.381454,91.3054,13.527761,0,0,0,0.21139543,0.4148027,0.77199084,0.051600784,0.8885805,0.31467548,0.4982706,0.53414774,0.23356874,0.9695923,0.99997646,0.80550873,0.9534849,0.69494563,-4.9063005,96.342995,2.8720803,411.8890000000001,3.849300000000002,0.7674378820391312,4.0,3.3617036736268675,0.7375884807081259,0,0,0
C/C=C\c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.55,11.53,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9039307542212599,0.17070681562323095,8.657556695872035,3.4271490848284114,5.09606924577874,0.17070681562323095,3.709756424434241,17.318732841207446,4.761483887157207,5.430654604400273,0.17070681562323095,3.849300000000002,-5.483925282395123,3.2815174467858202e-06,Moderately Soluble,87.20644,84.02849,19.079205,0,0,0,0.16461647,0.39601356,0.75012547,0.043354746,0.83974487,0.124651514,0.3131666,0.32846308,0.15781091,0.942103,0.99996793,0.82438755,0.93335027,0.5403957,-4.883914,96.723015,3.068932,411.8890000000001,3.849300000000002,0.7674378820391312,4.0,3.3617036736268675,0.7375884807081259,0,0,0
