SMILES,SMILES_state,Warheads,Linker,NLL
n1c(CN2CCCC2C[*])cc([*])cc1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,n1c(CN2CCCC2C[*])cc([*])cc1,8.7
C1(=O)C(CCC(N2CCN(C(=O)NCC[*])CC2)=O)=CN(CC2CC2)C(=O)C1CC1CCC(NC(=O)C[*])CC1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,C1(=O)C(CCC(N2CCN(C(=O)NCC[*])CC2)=O)=CN(CC2CC2)C(=O)C1CC1CCC(NC(=O)C[*])CC1,32.99
c1c([*])cn(C)c1C(Nc1ccc([*])cc1)=O,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1c([*])cn(C)c1C(Nc1ccc([*])cc1)=O,6.82
C(N1CCC(c2oc([*])cn2)CC1)C1CCCN(CC[*])C1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,C(N1CCC(c2oc([*])cn2)CC1)C1CCCN(CC[*])C1,14.34
N1(C(c2c(Cl)cc([*])cc2)=O)CCC(C[*])CC1,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,N1(C(c2c(Cl)cc([*])cc2)=O)CCC(C[*])CC1,8.67
c1(Cl)cc(C(=O)NC2CCC([*])CC2)c(Cl)cc1[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,c1(Cl)cc(C(=O)NC2CCC([*])CC2)c(Cl)cc1[*],11.0
c1([*])cn(C)c(C(=O)Nc2cc([*])c(C)cc2)c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1([*])cn(C)c(C(=O)Nc2cc([*])c(C)cc2)c1,7.21
C1N(C(c2cc(Cl)cnc2)=O)CCN(CC[*])C1C[*],0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,C1N(C(c2cc(Cl)cnc2)=O)CCN(CC[*])C1C[*],14.27
O=C(N1Cc2cc(C#C[*])ccc2C1c1ccc(Cl)cc1)c1c2n(ccn1)nc(C(N)=O)c2Nc1ccc([*])cc1,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,O=C(N1Cc2cc(C#C[*])ccc2C1c1ccc(Cl)cc1)c1c2n(ccn1)nc(C(N)=O)c2Nc1ccc([*])cc1,42.63
c1([*])cc(CNC(=O)c2c([*])cccc2)ccc1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,c1([*])cc(CNC(=O)c2c([*])cccc2)ccc1,11.04
c1c(C2=C(C(=O)N)CCN([*])CC2)[nH]c2ccc(C[*])cc12,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,c1c(C2=C(C(=O)N)CCN([*])CC2)[nH]c2ccc(C[*])cc12,13.28
c1cc([*])ccc1N1CCC(C[*])CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1cc([*])ccc1N1CCC(C[*])CC1,4.49
C1CC(=O)N2C(C(c3ccc([*])cc3)=C2C(=O)O)C1[*],0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1CC(=O)N2C(C(c3ccc([*])cc3)=C2C(=O)O)C1[*],12.69
c12cccc(N3CCC(NCCC[*])CC3)c1nc([*])o2,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,c12cccc(N3CCC(NCCC[*])CC3)c1nc([*])o2,15.44
[*]C1CCC(N2C(=O)CCC2C(N2CCC([*])CC2)=O)CC1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,[*]C1CCC(N2C(=O)CCC2C(N2CCC([*])CC2)=O)CC1,12.09
c1([*])cncc(NC(c2ccc([*])cc2)=O)c1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])cncc(NC(c2ccc([*])cc2)=O)c1,14.62
c1([*])cc2c(c(=O)c(C(N3CCN(CCCN4CCN([*])CC4)CC3)=O)co2)cc1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,c1([*])cc2c(c(=O)c(C(N3CCN(CCCN4CCN([*])CC4)CC3)=O)co2)cc1,16.56
C(c1nc2n(c1)CCN(C(=O)c1ccc([*])cc1)C2CC)[*],0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C(c1nc2n(c1)CCN(C(=O)c1ccc([*])cc1)C2CC)[*],12.69
c1(C)c(CCC(NC2CCC([*])CC2)=O)c(C)cc([*])c1,0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,c1(C)c(CCC(NC2CCC([*])CC2)=O)c(C)cc([*])c1,16.71
c1c([*])nn2cc(NC(=O)c3cc([*])cc(C4CC4)c3)cn12,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1c([*])nn2cc(NC(=O)c3cc([*])cc(C4CC4)c3)cn12,22.78
C1CN(c2ccc(C(C)N3CCC([*])CC3)cc2)CCC1[*],0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,C1CN(c2ccc(C(C)N3CCC([*])CC3)cc2)CCC1[*],11.38
N(c1nccc([*])c1)(C1CCC(c2n(C)c(=O)c(C#N)c(N3CCC(C#Cc4ccc([*])cc4)n3)C2)C1)C,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,N(c1nccc([*])c1)(C1CCC(c2n(C)c(=O)c(C#N)c(N3CCC(C#Cc4ccc([*])cc4)n3)C2)C1)C,26.97
c1([*])ccc(CN(C2CCC(C[*])CC2)C)cc1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,c1([*])ccc(CN(C2CCC(C[*])CC2)C)cc1,9.92
C(c1ncn(C)c1-c1ccc([*])cc1)CC[*],0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C(c1ncn(C)c1-c1ccc([*])cc1)CC[*],16.0
[*]c1ccc(N2CCC(C[*])CC2)cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,[*]c1ccc(N2CCC(C[*])CC2)cc1,4.8
c1cc2c(nc(C(=O)C3CN(CC[*])CCC3)[nH]2)cc1C[*],0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,c1cc2c(nc(C(=O)C3CN(CC[*])CCC3)[nH]2)cc1C[*],19.15
N1(c2nnc([*])o2)CCCC1CN1CCCC(C[*])C1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,N1(c2nnc([*])o2)CCCC1CN1CCCC(C[*])C1,11.7
OC(C1C(CN2CCN(C(=O)C[*])CC2)C=CC1)N1C(=O)CC(NC(=O)C[*])C1=O,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,OC(C1C(CN2CCN(C(=O)C[*])CC2)C=CC1)N1C(=O)CC(NC(=O)C[*])C1=O,32.69
c1([*])cnc(C#Cc2ccc([*])cc2)c(C)c1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])cnc(C#Cc2ccc([*])cc2)c(C)c1,7.21
[*]c1ccc(N2C(=O)C3(CCC2)CCN(C(=O)C3CC(=O)N)N2CCC([*])CC2)cc1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,[*]c1ccc(N2C(=O)C3(CCC2)CCN(C(=O)C3CC(=O)N)N2CCC([*])CC2)cc1,18.22
C1CN(C(=O)c2ccccc2[*])CCC1c1nc2c(ccc([*])c2)[nH]1,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C1CN(C(=O)c2ccccc2[*])CCC1c1nc2c(ccc([*])c2)[nH]1,16.73
c1([*])cc2c(n(CC[*])cc2)cc1,0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,c1([*])cc2c(n(CC[*])cc2)cc1,15.12
c1n(C(N)=O)c2c(n1)n(C)c([*])nc2Nc1cc([*])[nH]n1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1n(C(N)=O)c2c(n1)n(C)c([*])nc2Nc1cc([*])[nH]n1,23.94
C1CC(=O)N(c2ccc(C[*])cc2)C1C[*],0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,C1CC(=O)N(c2ccc(C[*])cc2)C1C[*],12.15
C1N(c2cn3c(nc(C)c3N3CCC(CN(c4nccc([*])n4)C)c(Cl)c3)C2)CCC1n1cc([*])nn1,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,C1N(c2cn3c(nc(C)c3N3CCC(CN(c4nccc([*])n4)C)c(Cl)c3)C2)CCC1n1cc([*])nn1,35.83
[*]c1n(C)c(C)c(-c2cc([*])ccc2)c1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,[*]c1n(C)c(C)c(-c2cc([*])ccc2)c1,11.75
C(c1cc2cc(Cl)c([*])cc2n(C2CC2)c1=O)N1CCC([*])CC1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,C(c1cc2cc(Cl)c([*])cc2n(C2CC2)c1=O)N1CCC([*])CC1,19.68
[*]c1ccc(N2CCC(NC3CCC([*])C3)CC2)cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,[*]c1ccc(N2CCC(NC3CCC([*])C3)CC2)cc1,12.73
C(=O)(C1C(c2ccc([*])cc2)CCN(C(=O)C)C1)N1CCN(C(=O)C[*])CC1,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C(=O)(C1C(c2ccc([*])cc2)CCN(C(=O)C)C1)N1CCN(C(=O)C[*])CC1,19.8
C1CC(NCc2n(C[*])c3ccccc3n2)CCN1CCC[*],0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,C1CC(NCc2n(C[*])c3ccccc3n2)CCN1CCC[*],14.3
C(c1oc([*])cn1)(C1N(C(C2CC(N3CCC([*])CC3)CC2)=O)CCC1)=O,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,C(c1oc([*])cn1)(C1N(C(C2CC(N3CCC([*])CC3)CC2)=O)CCC1)=O,25.07
c1([*])ncc(C#Cc2c(C)cc([*])cc2)cn1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])ncc(C#Cc2c(C)cc([*])cc2)cn1,9.71
c1c([*])ccc(C[n+]2ccc([*])cc2)c1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,c1c([*])ccc(C[n+]2ccc([*])cc2)c1,8.79
C1(=O)N(c2ccc([*])cc2)CCCC1C(NCc1cc2c(cc1)nc(-c1c(C)cc(C)c(C[*])c1)cc2)=O,0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C1(=O)N(c2ccc([*])cc2)CCCC1C(NCc1cc2c(cc1)nc(-c1c(C)cc(C)c(C[*])c1)cc2)=O,27.89
N(C(=O)C1(C)N(Cc2c(F)ccc([*])c2)CCC1)CC[*],0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,N(C(=O)C1(C)N(Cc2c(F)ccc([*])c2)CCC1)CC[*],16.72
n1nc([*])cn1C(=O)Nc1cc([*])c(C)cc1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,n1nc([*])cn1C(=O)Nc1cc([*])c(C)cc1,13.97
c1c(C2=CCN(C(=O)CN3CCC(C[*])C3)CC2)ccc(C(C)(C)C)c1Cl,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,c1c(C2=CCN(C(=O)CN3CCC(C[*])C3)CC2)ccc(C(C)(C)C)c1Cl,15.96
n1c(C#N)n(C2CC2)c2ccc([*])cc12,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,n1c(C#N)n(C2CC2)c2ccc([*])cc12,11.78
[nH]1c(-c2ccc([*])cc2)c(C)nc1C1CCCN1C(=O)c1cc([*])ccc1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,[nH]1c(-c2ccc([*])cc2)c(C)nc1C1CCCN1C(=O)c1cc([*])ccc1,13.67
[*]c1nnc(C2CC2)c(NCCC[*])n1,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,[*]c1nnc(C2CC2)c(NCCC[*])n1,11.6
c1ccc([*])cc1N1CCC([*])CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,c1ccc([*])cc1N1CCC([*])CC1,10.72
C1C2(C(=O)N(c3ccc([*])cc3)C(=O)c3c2cccc3)CCCN1CC[*],0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,C1C2(C(=O)N(c3ccc([*])cc3)C(=O)c3c2cccc3)CCCN1CC[*],16.41
n1c2c(c(=O)n(C3CCN(CCCC[*])CC3)c1)cc([*])cc2,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,n1c2c(c(=O)n(C3CCN(CCCC[*])CC3)c1)cc([*])cc2,14.4
C1(=O)C(C[n+]2ccc([*])cc2)=C(C(=O)O)N2C(C(NC(C3CCCN3C(C1C(NCC[*])=O)=O)=O)C2)=O,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,C1(=O)C(C[n+]2ccc([*])cc2)=C(C(=O)O)N2C(C(NC(C3CCCN3C(C1C(NCC[*])=O)=O)=O)C2)=O,27.71
O=C(c1ccc([*])nc1)Nc1c(C)ccc([*])c1,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,O=C(c1ccc([*])nc1)Nc1c(C)ccc([*])c1,10.74
C(=O)(N1CCC(N2CCN([*])CC2)CC1)N1CCC(NCC[*])CC1,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,C(=O)(N1CCC(N2CCN([*])CC2)CC1)N1CCC(NCC[*])CC1,12.79
C(c1cc2c(nc(-c3c(Cl)cc([*])cc3)[nH]2)cc1)C[*],0,c1c(C#Cc2ccccc2)cc(N2CCC3(CNC3)C2)cn1,C(c1cc2c(nc(-c3c(Cl)cc([*])cc3)[nH]2)cc1)C[*],15.87
c1(NC(Nc2cn(C)c(C(Nc3ccc([*])cc3)=O)c2)=O)c(F)cc([*])cc1,0,n1c(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cccc1Br,c1(NC(Nc2cn(C)c(C(Nc3ccc([*])cc3)=O)c2)=O)c(F)cc([*])cc1,16.13
c1([*])cn(C)c(C(Nc2cc([*])ccc2C)=O)c1,0,c1cc(-c2cncc(N3CC4(CC3)CN(C(OC(C)(C)C)=O)C4)c2)ccc1F,c1([*])cn(C)c(C(Nc2cc([*])ccc2C)=O)c1,8.45
C1C(c2n(CC)nc(C[*])c2)CCN(C(=O)C2C(c3ccc(F)cc3)CN2C(C(N)C)=O)CC1C(N1CCC([*])CC1)=O,0,CC(C)(OC(N1CC2(C1)CCN(c1cncc(Br)c1)C2)=O)C,C1C(c2n(CC)nc(C[*])c2)CCN(C(=O)C2C(c3ccc(F)cc3)CN2C(C(N)C)=O)CC1C(N1CCC([*])CC1)=O,28.17
c1cc([*])nn2cnc(C#Cc3c(Cl)ccc([*])c3)c12,0,c1(C#Cc2ccccc2)cncc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)c1,c1cc([*])nn2cnc(C#Cc3c(Cl)ccc([*])c3)c12,16.87
c1([*])ncc(CN2CCCC([*])C2)cc1,0,n1cc(N2CC3(CC2)CN(C(OC(C)(C)C)=O)C3)cc(N2CC(OCCCc3ccccc3)C2)c1,c1([*])ncc(CN2CCCC([*])C2)cc1,10.6
c1([*])cc2c(cc1)C(=O)N(CCC1CCCN1CCC[*])C(=O)C(CC)N2,0,n1cc(N2CCC3(CN(C(CCc4c[nH]c5c4cccc5)=O)C3)C2)cc(C#CCCCCCC)c1,c1([*])cc2c(cc1)C(=O)N(CCC1CCCN1CCC[*])C(=O)C(CC)N2,19.17
C1CC(C(N2CCN([*])CC2)=O)CCC1CN1CCC([*])CC1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)cnc1,C1CC(C(N2CCN([*])CC2)=O)CCC1CN1CCC([*])CC1,9.08
c12c(n(C3CCCN(C(=O)C)C3)nc1C[*])cc(C#C[*])cc2,0,C1CN(c2cncc(C#CCCCCCC)c2)CC12CN(C(c1c([N+]([O-])=O)cc3c(c1)OCO3)=O)C2,c12c(n(C3CCCN(C(=O)C)C3)nc1C[*])cc(C#C[*])cc2,19.92
C1CC(c2oc(=S)n(CNCCCC[*])n2)CCC1CN1CCC(C[*])CC1,0,c1c(C#CCCCCCC)cncc1N1CC2(CN(C(=O)c3cc4c(cc3)OCO4)C2)CC1,C1CC(c2oc(=S)n(CNCCCC[*])n2)CCC1CN1CCC(C[*])CC1,14.85
[*]C1C(=O)N(Cc2ccc(C[*])cc2F)C(=O)C(C)(C)C1,0,O=[N+]([O-])c1cc(CN2CC3(C2)CCN(c2cncc(C#CCCCCCC)c2)C3)cc([N+](=O)[O-])c1,[*]C1C(=O)N(Cc2ccc(C[*])cc2F)C(=O)C(C)(C)C1,19.56
c1([*])cc2c(nc1)ccc([*])c2,0,C1C2(CN(c3cc(N4CC(OCCCCCC)C4)cnc3)CC2)CN1C(=O)OC(C)(C)C,c1([*])cc2c(nc1)ccc([*])c2,9.34
C1CC(C2CCN(C(=O)c3cccc([*])c3)CC2)CCC1N2CCN([*])CC2,0,c1ccc(C#Cc2cc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+]([O-])=O)c5)C4)C3)cnc2)cc1,C1CC(C2CCN(C(=O)c3cccc([*])c3)CC2)CCC1N2CCN([*])CC2,16.12
