canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#Cc5ccccn5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,8.03,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545735,0.7802565878921075,6.107762555795457,0.1682527880551086,0.18628406875173273,1.6178463099969285,0.7275772195562755,5.831747211944891,0.18628406875173273,0.6355299373521903,3.414833732331387,5.466630437191495,6.196863986698288,0.18628406875173273,3.405100000000002,-5.57797908440674,2.642536018615744e-06,Moderately Soluble,28.533756,16.464306,71.78799,0,3,0,0.7126554,0.4039282,0.932768,0.25177702,0.90962327,0.09275787,0.55269915,0.6553168,0.32938504,0.90675896,0.9994466,0.7856483,0.8212091,0.88343793,-4.8113327,97.81917,9.302688,470.4890000000002,3.405100000000002,0.3162266505360035,4.0,3.5128654414009945,0.7207927287332228,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CC5CCOCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,13.88,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.193753890680528,0.12592736318581596,1.6309296545221765,0.4944084682763483,5.806246109319472,0.12592736318581596,0.8849857114294832,2.7578555970848284,5.559428477475272,6.053063741163672,0.12592736318581596,3.3884000000000025,-5.539030812090223,2.8904748032462213e-06,Moderately Soluble,22.070944,7.135724,56.16392,0,3,0,0.7252125,0.36106533,0.85915786,0.17551768,0.89320076,0.029492553,0.49766278,0.46502024,0.27744383,0.86696064,0.9996912,0.75982255,0.86770403,0.86166716,-4.97399,90.69651,11.646384,477.52100000000036,3.3884000000000025,0.36567772414886873,4.0,3.7144377490933014,0.6983958056562998,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCOCC5CC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7217391304347827,13.21,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.17078736868265212,0.12800084466813155,1.551490196298575,0.5003843598414519,5.829212631317348,0.12800084466813155,0.8315832118491168,2.6403957451094797,5.57833097576781,6.080094286866886,0.12800084466813155,3.3884000000000025,-5.5286761753923495,2.960218882860957e-06,Moderately Soluble,38.89468,19.521252,54.009346,0,4,0,0.77261615,0.45507354,0.8301886,0.1895471,0.9481079,0.07367192,0.5677514,0.5712942,0.42704695,0.95237654,0.9997423,0.7041862,0.90109396,0.929688,-4.860229,95.435684,10.390099,477.52100000000036,3.3884000000000025,0.24595620473612714,4.0,3.626702448394001,0.7081441724006665,4,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCCN5CCOCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7083333333333334,5.96,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.2107830709476884,0.13852020281911845,1.7049812856179885,0.5080513380636899,5.789216929052311,0.13852020281911845,0.8695278037429642,3.035866490288665,5.517717331526839,6.060716526577783,0.13852020281911845,2.684100000000001,-5.193947613598356,6.398120076061225e-06,Moderately Soluble,36.85856,14.404993,53.17025,0,3,0,0.77583224,0.50710166,0.7492381,0.20723331,0.945728,0.023039797,0.37877807,0.35554275,0.39917135,0.88532007,0.9991544,0.6896988,0.8118903,0.77303314,-5.1636252,84.15748,14.929079,506.56300000000044,2.684100000000001,0.3172067205964723,3.0,3.5862580706914517,0.7126379921453943,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#C[C@]5(O)CC[C@@H]5F)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6694915254237288,13.79,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.23661302828890768,0.1413282186986071,1.831232832362866,0.7170133632367746,5.763386971711093,0.1413282186986071,0.911191625554236,3.26299446380596,5.486383663061822,6.040390280360362,0.1413282186986071,2.8248000000000015,-5.147234197909724,7.124687201934791e-06,Moderately Soluble,27.071314,-3.1616273,46.278526,0,3,0,0.82311976,0.343957,0.82437193,0.12078726,0.84247446,0.025936833,0.29444256,0.30995673,0.2467995,0.8251274,0.9982155,0.7016753,0.75068104,0.8146353,-5.1242166,87.66573,8.645781,481.48400000000026,2.8248000000000015,0.3925763664898309,4.0,4.589055982472802,0.6012160019474664,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCC5=CCNCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6833333333333333,13.98,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.15953011437173262,0.1422580664175511,1.5284758404935066,0.5509284715742416,5.840469885628267,0.1422580664175511,0.7598087737696043,2.743821940568421,5.561644075449867,6.1192956958066675,0.1422580664175511,3.271600000000002,-5.517823547678817,3.0351240939628935e-06,Moderately Soluble,10.687287,-13.291263,41.279366,0,4,0,0.7571796,0.46934128,0.7188941,0.20250383,0.95754015,0.076944865,0.5556565,0.4858079,0.6289001,0.9401928,0.9995533,0.6594024,0.8059203,0.80489284,-5.36513,78.026566,12.308121,488.54800000000034,3.271600000000002,0.2849372560644875,4.0,3.902329933930085,0.6775188962299905,4,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCNC5CC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7256637168141593,13.6,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.1641821502317005,0.1510179984002446,1.5529578557167638,0.5657397256198345,5.8358178497683,0.1510179984002446,0.7382218126120567,2.8852099889162144,5.53982257290382,6.131813126632779,0.1510179984002446,2.713800000000001,-4.936811751606402,1.1566134768528748e-05,Moderately Soluble,20.871593,2.9577746,45.629093,0,3,0,0.7389115,0.49984017,0.75160056,0.23972313,0.948452,0.07212367,0.47672468,0.45196432,0.5750698,0.8905982,0.9991924,0.7069049,0.776435,0.70354795,-5.132425,85.50203,10.326803,462.5100000000003,2.713800000000001,0.37915439050877586,4.0,3.6124918556500676,0.7097231271499924,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CC[C@H]5CCCN5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7008547008547008,14.11,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.16471640665070378,0.1544628006176522,1.5597354931155316,0.584594621689119,5.835283593349296,0.1544628006176522,0.7277283892884427,2.9340228775678665,5.532536504138698,6.1380306825598945,0.1544628006176522,3.103900000000001,-5.318064964465793,4.807674268931007e-06,Moderately Soluble,9.8834095,-8.38784,40.359097,0,3,0,0.7747509,0.4799593,0.7146001,0.17072412,0.9490188,0.081799224,0.36593577,0.32496363,0.5345489,0.91528624,0.99924755,0.718549,0.78824896,0.7333508,-5.412178,75.5039,12.112284,476.5370000000003,3.103900000000001,0.3839350862498129,4.0,4.181030973858814,0.6465521140156874,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCN5CCOCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6833333333333333,6.28,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.22401619382833177,0.15617889194564913,1.7844677532397202,0.6319760259989261,5.775983806171668,0.15617889194564913,0.827762152884415,3.3894311936480084,5.4698731779581955,6.082094434385141,0.15617889194564913,2.2940000000000005,-4.819139264348533,1.516563975921779e-05,Moderately Soluble,32.22706,14.622711,44.12659,0,3,0,0.779727,0.48780409,0.78266907,0.22288685,0.9266528,0.022020241,0.39103156,0.37459776,0.3583037,0.82448083,0.9987505,0.70323896,0.7865198,0.7386255,-5.1078935,85.5738,11.582321,492.5360000000004,2.2940000000000005,0.33992450703429017,4.0,3.574603570972654,0.713932936558594,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCN5CCCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7008547008547008,7.83,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.1715736593943377,0.16095520657721687,1.5949477087262445,0.6355985581226526,5.828426340605662,0.16095520657721687,0.7179619930792992,3.0693461139323976,5.512954135714317,6.143898545497008,0.16095520657721687,3.0576000000000016,-5.28372546047241,5.203248162478723e-06,Moderately Soluble,29.777609,7.575415,50.55578,0,3,0,0.7661047,0.5925231,0.6739799,0.24000967,0.95314217,0.062256575,0.4009325,0.3125162,0.6328968,0.8122076,0.99923676,0.6809906,0.81786746,0.7989016,-4.988878,89.153595,10.671999,476.5370000000004,3.0576000000000016,0.35556161704752387,4.0,3.528849441400995,0.7190167287332228,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCCN5CCCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7264957264957265,8.19,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.16985394824921227,0.16237639029427167,1.5906346028443232,0.6390063065435058,5.830146051750788,0.16237639029427167,0.7105525842092308,3.0768878950753953,5.511888326774015,6.1484037767275606,0.16237639029427167,3.447700000000002,-5.658314376824208,2.1962694630248667e-06,Moderately Soluble,24.172853,-1.463094,60.303917,0,3,0,0.77282125,0.6172898,0.57965785,0.19387266,0.9602912,0.04107729,0.25684017,0.16440618,0.6356151,0.78464794,0.9991887,0.6791489,0.8246727,0.7677506,-5.1362987,80.49801,14.757785,490.5640000000004,3.447700000000002,0.32986968616592094,4.0,3.540110516454358,0.7177654981717381,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CC5(O)CCCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6638655462184874,9.18,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.23878007245951002,0.17839641619601418,1.909331601876799,0.9596024268942902,5.76121992754049,0.17839641619601418,0.7746813428794784,3.8764755420073893,5.411562951796302,6.1108769032846775,0.17839641619601418,3.2669000000000024,-5.448917426880804,3.5569894176090273e-06,Moderately Soluble,27.907413,5.3524737,44.59829,0,3,0,0.7284796,0.36413047,0.8310688,0.16730018,0.92137414,0.088770874,0.5925087,0.59934837,0.39163196,0.92738307,0.9997835,0.71191967,0.8576256,0.8990997,-5.0916,90.83701,9.154893,477.52100000000036,3.2669000000000024,0.39507341847419053,4.0,3.6734255253170778,0.7029527194092136,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCCN5CCSCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7083333333333334,12.94,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.2906435889665909,0.18267333238710798,2.1315039500595243,0.8788946409064003,5.709356411033409,0.18267333238710798,0.8562564530085435,4.453314025017286,5.351316679554677,6.06739614251214,0.18267333238710798,3.4007000000000023,-5.831703068392335,1.4733194818476718e-06,Moderately Soluble,42.472607,16.486343,54.63183,0,3,0,0.8298993,0.59080994,0.65578187,0.22062019,0.9552552,0.029990753,0.30907524,0.22237179,0.51473176,0.7870312,0.9986517,0.6807665,0.8156382,0.7638095,-5.1740904,89.555466,13.213644,522.6310000000004,3.4007000000000023,0.30698811556476335,3.0,3.7142749066856453,0.6984138992571505,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCN5CCSCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6833333333333333,11.81,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.1927112931785082,0.18772791060061542,1.7259011546513097,0.854815215752932,5.807288706821492,0.18772791060061542,0.6679817364173545,3.636285699181209,5.4393420020442855,6.175235411598698,0.18772791060061542,3.010600000000001,-5.456894719142513,3.492249636817443e-06,Moderately Soluble,39.470142,17.77193,47.348522,0,3,0,0.8187504,0.56224054,0.73286545,0.26264328,0.9444377,0.044586208,0.43136215,0.36304742,0.51157176,0.7971784,0.9985488,0.6773545,0.8013714,0.79162395,-5.1103926,91.81002,9.970854,508.6040000000004,3.010600000000001,0.3303915754466122,3.0,3.7063490526754155,0.6992945497027316,3,1,1
CCN(CC)Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6810344827586207,12.9,5,KNN | KNN | DT | LGBM | ET,0.20226096590867818,1.5931657667545076,5.797739034091322,0.1974386308785101,0.20752927618878322,1.7564925518113035,0.808312200651217,5.80256136912149,0.20752927618878322,0.6175629733946792,4.019721939491079,5.395803987791474,6.209318750451505,0.20752927618878322,3.0923000000000016,-5.25379356118377,5.574506662027257e-06,Moderately Soluble,48.200092,2.584856,51.82187,0,2,0,0.80634165,0.4027881,0.8619788,0.20717187,0.88176346,0.016742919,0.25919676,0.20983295,0.26386648,0.66169465,0.9994794,0.8243826,0.90001976,0.64810836,-5.103648,54.883545,13.810573,468.51400000000024,3.0923000000000016,0.42729789666464707,4.0,3.350304621607515,0.7388550420436094,2,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(NCC5CC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6293103448275862,10.94,5,KNN | KNN | DT | LGBM | ET,0.240614701658688,1.740262258586694,5.759385298341312,0.2709668785038254,0.16857937251325947,2.0108937402871407,0.7705615104790068,5.729033121496174,0.16857937251325947,0.8720699232042028,3.993764466425315,5.398617551370186,6.059448691622163,0.16857937251325947,3.4322000000000026,-5.316702571696965,4.8227797453952395e-06,Moderately Soluble,49.823147,25.618061,40.4873,0,2,0,0.7341376,0.5823759,0.7713062,0.20907089,0.9671548,0.18973729,0.63271487,0.5346929,0.6901218,0.90213776,0.9999073,0.7420522,0.87567604,0.82965535,-5.156331,89.55422,11.432412,438.4880000000003,3.4322000000000026,0.49194358885944683,4.0,3.3688771210076034,0.7367914309991552,2,1,1
O=C(c1ccccc1)c1cc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)ccn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5074626865671642,13.36,5,KNN | KNN | DT | LGBM | ET,0.2882706801721112,1.9420959391941166,5.711729319827889,0.3251327189466039,0.16345493385197443,2.289779561519146,1.0276554133705416,5.674867281053396,0.16345493385197443,1.0110230303241967,4.420835848718782,5.354495610703526,5.995238951403266,0.16345493385197443,3.4815000000000023,-5.737425770994018,1.8305189493158767e-06,Moderately Soluble,51.830456,25.82478,40.365417,0,2,1,0.82967377,0.085185975,0.991768,0.21022454,0.66024625,0.034616455,0.31326607,0.38879877,0.040473424,0.57007444,0.99969375,0.8641523,0.88813543,0.8577835,-4.724133,97.28827,2.0894458,487.4720000000002,3.4815000000000023,0.29240804909930823,4.0,3.2038690151122875,0.7551256649875236,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#C[C@H]5CCCO5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6752136752136753,10.25,5,KNN | KNN | DT | LGBM | ET,0.32714876256276804,2.1239718794643325,5.672851237437232,0.22968315680192036,0.14663951985174228,1.7952860269019708,0.5990952035326118,5.77031684319808,0.14663951985174228,0.8755273109563614,3.2892479728713098,5.482903384288665,6.057730302107495,0.14663951985174228,3.1408000000000014,-5.266917683005366,5.408568282533529e-06,Moderately Soluble,23.787752,11.3491955,51.960106,0,3,0,0.85862464,0.37892658,0.88204944,0.1702356,0.91291285,0.09365661,0.5085807,0.49258834,0.28528678,0.92360747,0.99979055,0.77336663,0.8916898,0.8665716,-4.863948,91.9334,9.401148,463.4940000000003,3.1408000000000014,0.37735701676505473,4.0,4.169446393659037,0.6478392895934404,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#C[C@@H]5CCCO5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6752136752136753,11.46,5,KNN | KNN | DT | LGBM | ET,0.32714876256276804,2.1239718794643325,5.672851237437232,0.22968315680192036,0.14663951985174228,1.7952860269019708,0.5990952035326118,5.77031684319808,0.14663951985174228,0.8755273109563614,3.2892479728713098,5.482903384288665,6.057730302107495,0.14663951985174228,3.1408000000000014,-5.266917683005366,5.408568282533529e-06,Moderately Soluble,23.837147,11.527716,52.242958,0,3,0,0.85572636,0.37044147,0.87340486,0.16244593,0.90202266,0.072170496,0.47639704,0.46662086,0.27304858,0.91161394,0.99970615,0.76096505,0.8734587,0.8524071,-4.9158897,92.37038,9.475678,463.4940000000003,3.1408000000000014,0.37735701676505473,4.0,4.169446393659037,0.6478392895934404,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CC5CCCO5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6752136752136753,13.09,5,KNN | KNN | DT | LGBM | ET,0.32714876256276804,2.1239718794643325,5.672851237437232,0.22968315680192036,0.14663951985174228,1.7952860269019708,0.5990952035326118,5.77031684319808,0.14663951985174228,0.8755273109563614,3.2892479728713098,5.482903384288665,6.057730302107495,0.14663951985174228,3.1408000000000014,-5.266917683005366,5.408568282533529e-06,Moderately Soluble,22.303524,9.668734,51.70064,0,3,0,0.8226713,0.328079,0.89169157,0.183275,0.9082595,0.08598416,0.603015,0.5852467,0.29550418,0.92593634,0.9997964,0.74525195,0.89352083,0.8767538,-4.895204,91.22286,9.877895,463.4940000000003,3.1408000000000014,0.37735701676505473,4.0,4.169446393659037,0.6478392895934404,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCN5CCCCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6833333333333333,7.5,5,KNN | KNN | DT | LGBM | ET,0.3938799024857422,2.4767370590710716,5.606120097514258,0.2061834667686977,0.1804552084906315,1.7479733172252925,0.6899281242706664,5.793816533231302,0.1804552084906315,0.7120184677019242,3.62974132036398,5.440124324589664,6.14750874187294,0.1804552084906315,3.447700000000002,-5.661765922390166,2.1788838386115146e-06,Moderately Soluble,32.63344,10.955128,52.917915,0,3,0,0.7854651,0.6644041,0.689257,0.24542563,0.96535254,0.05892273,0.38924426,0.3033259,0.6359143,0.7966356,0.9989853,0.6649326,0.8075897,0.86962146,-5.0148406,91.79427,11.346826,490.5640000000004,3.447700000000002,0.34415655008177937,4.0,3.530582211749354,0.7188241986945163,3,1,1
CN1CCC(C#Cc2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6611570247933884,11.85,5,KNN | KNN | DT | LGBM | ET,0.3938799024857422,2.4767370590710716,5.606120097514258,0.21661472390649505,0.19288953462218178,1.8136730480265357,0.7775129712566888,5.7833852760935045,0.19288953462218178,0.6895269355597644,3.9325858458011793,5.405321788234029,6.161448763952981,0.19288953462218178,3.303600000000002,-5.558342251423799,2.7647619799739697e-06,Moderately Soluble,13.507631,-7.8356752,57.419952,0,3,0,0.76217777,0.5666031,0.65515625,0.15615804,0.931821,0.01904251,0.20753893,0.12684187,0.3840928,0.59972113,0.9991374,0.7993678,0.8308085,0.72250956,-5.2066393,74.365036,15.478058,490.5640000000003,3.303600000000002,0.3568333510959938,4.0,3.6719791849075474,0.7031134238991614,3,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(NC5CC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.631578947368421,11.97,5,KNN | KNN | DT | LGBM | ET,0.4207212335521988,2.634639711281976,5.579278766447802,0.3018285824446064,0.179118021889155,2.1672334723298547,0.7904085584638829,5.698171417555393,0.179118021889155,0.8928063275085164,4.496762031718653,5.3471000946526495,6.049242740458137,0.179118021889155,3.1846000000000014,-5.048898915638832,8.93513429557021e-06,Moderately Soluble,32.378746,9.424082,53.31533,0,2,0,0.7791299,0.46904153,0.8246659,0.16581249,0.95202005,0.15358275,0.6347842,0.53899556,0.518593,0.9147577,0.9999296,0.77454114,0.89737785,0.8253423,-5.172912,84.44034,13.729436,424.46100000000024,3.1846000000000014,0.5318400461494849,4.0,3.34242693367295,0.7397303407030056,2,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCCCCN5CCOCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7583333333333333,13.08,5,KNN | KNN | DT | LGBM | ET,0.4597507764475052,2.882376952100985,5.540249223552495,0.36207239388928597,0.1087159910310609,2.3743524670255107,0.5855141697840746,5.637927606110714,0.1087159910310609,1.4092532708038914,3.7597220228576957,5.424844263689835,5.851010948531593,0.1087159910310609,3.4643000000000024,-5.944155092977296,1.1372210948410363e-06,Moderately Soluble,33.72538,12.351118,65.756195,0,4,0,0.7780594,0.5956236,0.74056375,0.19289619,0.96933365,0.022586742,0.41279387,0.40338945,0.48825392,0.9379219,0.99945194,0.64060336,0.8402192,0.89401644,-5.1885185,87.087135,18.532057,534.6170000000005,3.4643000000000024,0.20620802463934768,3.0,3.593039127144503,0.7118845414283885,4,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCCCN5CCOCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7333333333333333,8.07,5,KNN | KNN | DT | LGBM | ET,0.4597507764475052,2.882376952100985,5.540249223552495,0.24597621808340114,0.16197125570557055,1.881004814530619,0.6486631248966492,5.754023781916599,0.16197125570557055,0.8482279071928351,3.65965275341815,5.436560120733681,6.071487443099517,0.16197125570557055,3.074200000000002,-5.5689580720963585,2.697999891704373e-06,Moderately Soluble,32.245827,11.91872,59.268017,0,4,0,0.7938536,0.5632432,0.73156625,0.18481994,0.96023595,0.023561966,0.3584774,0.3285073,0.43798095,0.9039753,0.999351,0.6802413,0.8334222,0.83460045,-5.215724,82.65028,17.350197,520.5900000000005,3.074200000000002,0.22389679089651168,3.0,3.588036214940976,0.7124404205621138,4,1,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#Cc5cccnc5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,6.33,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545735,0.7802565878921075,6.107762555795457,0.24303536328608044,0.25297731020260666,2.0657601896297715,1.1645167940943895,5.75696463671392,0.25297731020260666,0.5587272270904442,5.481139952829117,5.26112910871681,6.2528001647110285,0.25297731020260666,3.405100000000002,-5.57797908440674,2.642536018615744e-06,Moderately Soluble,24.557547,13.587628,61.733204,0,3,0,0.61527264,0.4341216,0.9353755,0.16964428,0.94453496,0.14637452,0.63876164,0.78482103,0.3890769,0.98147917,0.99991274,0.75504357,0.837033,0.92923564,-4.9971285,94.80782,9.412512,470.4890000000002,3.405100000000002,0.3162266505360035,4.0,3.5045023644779185,0.7217219595024535,3,0,1
