canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN4COCOc5cc(N)c(cc53)C4=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4961832061068702,11.28,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.190455835561637,0.498262021714247,30.013994252431512,35.71154865366999,4.809544164438363,0.498262021714247,1.6362975231588706,146.90933677837197,3.832950601878439,5.786137726998287,0.498262021714247,3.133400000000001,-5.07290291377595,8.454678277705419e-06,Moderately Soluble,34.036575,35.331997,45.15724,0,3,0,0.41281828,0.31707034,0.87895423,0.050427984,0.86947584,0.4486383,0.7849495,0.8201219,0.20358637,0.97658396,0.9999568,0.7418512,0.95144796,0.85977507,-4.7797728,96.93355,8.543523,432.5240000000002,3.133400000000001,0.45600806226862134,4.0,5.559767419573375,0.4933591756029583,3,0,1
CCCCCc1cncc(N2CCC3(CN(C(=O)c4ccccc4N)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.464,11.84,5,KNN | KNN | DT | LGBM | ET,0.7742571627954858,5.946441665190033,5.225742837204514,1.3581512000427853,0.521862140680719,52.38859878929013,74.16311411494401,4.641848799957215,0.521862140680719,2.164219990949452,240.43683128835806,3.6189990042230056,5.664698595691424,0.521862140680719,3.7490000000000014,-5.1847812647619405,6.534595889483415e-06,Moderately Soluble,79.537735,79.57064,10.386011,0,2,0,0.15979113,0.33985376,0.7361445,0.042185236,0.9190626,0.4371335,0.7492425,0.7633897,0.22343881,0.96501046,0.9999938,0.79148823,0.9773489,0.84165394,-4.837045,92.865555,4.1061597,378.5200000000001,3.7490000000000014,0.6142125031342787,4.0,3.0149460001974067,0.776117111089177,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.652542372881356,9.35,5,KNN | KNN | DT | LGBM | ET,0.7763736344083072,5.9754915199192835,5.223626365591693,0.9329247498877752,0.14435050737019745,9.060274585651566,3.048253499734261,5.067075250112225,0.14435050737019745,4.466812835686599,16.438104777239044,4.784148255666638,5.350002244557812,0.14435050737019745,4.383100000000004,-6.080694973154776,8.30433818151288e-07,Poorly Soluble,99.59293,92.52315,43.199673,0,2,0,0.10944992,0.25864136,0.83161414,0.028500577,0.89423686,0.26843226,0.6856591,0.8060915,0.0852999,0.99013674,0.9999962,0.7816726,0.9787191,0.91349345,-4.8227015,103.88684,6.143729,447.57900000000024,4.383100000000004,0.465668456235301,4.0,3.271642152324026,0.7475953164084415,2,0,0
CCCCC[N+](C)(C)c1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4518518518518518,12.99,5,KNN | KNN | DT | LGBM | ET,0.7763736344083072,5.9754915199192835,5.223626365591693,0.8984888238838732,0.17055575974338916,8.620536657329465,3.919799547331784,5.1015111761161265,0.17055575974338916,3.666059715435442,17.091418679130534,4.767221887019084,5.43580046521317,0.17055575974338916,4.208400000000004,-6.072304095224488,8.466343888022196e-07,Poorly Soluble,38.5821,18.3606,15.844501,0,2,0,0.058728725,0.018336184,0.0986558,0.04376315,0.671996,0.0015386585,0.022528216,0.012227161,0.041393425,0.27745992,0.3105541,0.3809581,0.21353936,0.09869926,-5.494768,25.405107,7.0147805,467.6340000000003,4.208400000000004,0.4085376368178384,4.0,3.4604720175933874,0.7266142202674014,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6115702479338843,8.94,5,KNN | KNN | DT | LGBM | ET,0.7763736344083072,5.9754915199192835,5.223626365591693,0.896628219774447,0.17212856665352014,8.518875155622505,3.323965852992658,5.103371780225553,0.17212856665352014,3.624567809984637,17.139581379196397,4.7659997895846535,5.440743770866453,0.17212856665352014,4.383100000000004,-6.080694973154776,8.30433818151288e-07,Poorly Soluble,84.12781,75.67497,40.18006,0,2,0,0.1198469,0.25405687,0.83489,0.029170781,0.87080705,0.13466866,0.5268992,0.68318796,0.04423692,0.9820126,0.99999124,0.8164724,0.97613895,0.9063268,-4.7576075,102.029785,6.4753165,447.57900000000024,4.383100000000004,0.465668456235301,4.0,3.1880437889852367,0.7568840234460849,2,0,0
CCCC[N+](C)(C)c1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4296296296296296,12.99,5,KNN | KNN | DT | LGBM | ET,0.7763736344083072,5.9754915199192835,5.223626365591693,0.9402743712495181,0.21183327356944326,9.842866777353052,5.0332842865418135,5.059725628750482,0.21183327356944326,3.3502803879769747,22.670838723210547,4.644532412554373,5.474918844946591,0.21183327356944326,3.8183000000000025,-5.698214476723545,2.0034823614313577e-06,Moderately Soluble,31.82485,13.875669,13.805615,0,1,0,0.06390683,0.014659706,0.08590151,0.04026573,0.5710734,0.0012093085,0.017016465,0.007275411,0.029101472,0.17125963,0.24204186,0.38622838,0.17475125,0.042624798,-5.4942536,20.188404,6.170689,453.60700000000026,3.8183000000000025,0.5690519344666785,4.0,3.467591775180355,0.7258231360910716,1,0,0
CCCCC[n+]1cncc(N2CCC3(CN(C(=O)c4cc(OC)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4538461538461538,11.72,5,KNN | KNN | DT | LGBM | ET,0.7763736344083072,5.9754915199192835,5.223626365591693,0.872950184901226,0.2415617987163893,8.603241148897556,4.299661509734185,5.127049815098774,0.2415617987163893,2.50893297457544,22.20298218095497,4.653588689614651,5.600510940582897,0.2415617987163893,2.929000000000001,-4.863097870027602,1.3705728671911386e-05,Moderately Soluble,57.112072,46.646217,-3.568683,0,2,0,0.15903257,0.16782208,0.34548563,0.11219267,0.8083552,0.0050478424,0.08440488,0.07957466,0.17309566,0.49198094,0.6353282,0.43720216,0.23318847,0.32126334,-5.2755575,56.728127,4.2543306,425.5530000000002,2.929000000000001,0.48082088633245856,4.0,3.5118482080881908,0.7209057546568677,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OCCOC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5581395348837209,11.93,5,KNN | KNN | DT | LGBM | ET,0.7763736344083072,5.9754915199192835,5.223626365591693,1.1140781060302285,0.27955537204267755,15.873021116170182,9.753335154418322,4.885921893969772,0.27955537204267755,3.682557840196998,45.92050286052316,4.337993364766124,5.4338504231734195,0.27955537204267755,4.009600000000003,-5.986508055341562,1.0315539458866257e-06,Moderately Soluble,72.41847,71.0135,37.043224,0,2,0,0.10801381,0.2644112,0.838792,0.030204201,0.8336574,0.053841252,0.33217937,0.5119612,0.029592466,0.9683542,0.9999688,0.8393227,0.9694769,0.877602,-4.705852,98.75418,8.462812,477.6050000000003,4.009600000000003,0.4017547675500919,4.0,3.2857372875548414,0.7460291902716842,2,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4c(N)cc(F)cc4F)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5327868852459017,12.87,5,KNN | KNN | DT | LGBM | ET,0.7803515473248572,6.030475360174476,5.219648452675143,1.2309244503766112,0.2783897618061703,20.254604983919698,10.110733171851503,4.7690755496233885,0.2783897618061703,4.844852027070692,59.78171688917516,4.223431616483294,5.314719482763483,0.2783897618061703,3.4461000000000013,-5.169604726210874,6.766985934598466e-06,Moderately Soluble,53.629456,53.8831,47.56185,0,2,0,0.15607403,0.24649711,0.82766646,0.048103612,0.7430091,0.23803577,0.49011922,0.6057707,0.100618325,0.9247918,0.99994314,0.79401904,0.95624274,0.6786541,-4.4956937,98.42822,7.187503,410.4680000000001,3.4461000000000013,0.6220239383830584,4.0,3.546506224536671,0.7170548639403699,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5737704918032787,5.42,5,KNN | KNN | DT | LGBM | ET,0.7823477174941899,6.058257344671451,5.21765228250581,0.9279540865579025,0.2039628774402142,9.445111774518017,4.314809643837475,5.072045913442097,0.2039628774402142,3.3743245119984357,21.26773921424078,4.672278673659278,5.471813153224917,0.2039628774402142,3.993000000000003,-5.70689028005785,1.9638563618636843e-06,Moderately Soluble,77.274994,71.77098,32.24981,0,2,0,0.12442009,0.2605801,0.8293277,0.028832475,0.8409227,0.117505535,0.42679125,0.5709286,0.037664175,0.9710547,0.9999858,0.84625566,0.97492397,0.8476747,-4.720171,100.42964,5.3596387,433.5520000000002,3.993000000000003,0.5092987294689713,4.0,3.1874232241352463,0.7569529750960837,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)ccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5887096774193549,12.42,5,KNN | KNN | DT | LGBM | ET,0.7823477174941899,6.058257344671451,5.21765228250581,0.8478158642470373,0.20815427212260149,7.912834951311879,3.833696306426376,5.152184135752963,0.20815427212260149,2.7531729305970645,18.021802982950952,4.744201762392664,5.5601665091132615,0.20815427212260149,4.383100000000003,-6.080694973154774,8.304338181512914e-07,Poorly Soluble,95.859116,88.25908,42.689266,0,2,0,0.11302793,0.23110612,0.83549213,0.028886875,0.88571787,0.21045479,0.672759,0.7985069,0.06625462,0.9890521,0.999996,0.7798747,0.97921115,0.9179983,-4.748751,103.11381,6.640119,447.57900000000024,4.383100000000003,0.465668456235301,4.0,3.2358631015875288,0.7515707664902745,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)cc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.552,10.72,5,KNN | KNN | DT | LGBM | ET,0.7823477174941899,6.058257344671451,5.21765228250581,0.9011456556289865,0.22544077147163885,9.129342612237235,4.744785785614613,5.098854344371014,0.22544077147163885,2.879265699450483,22.029749951027558,4.656990432286602,5.540718256455426,0.22544077147163885,3.993000000000003,-5.70689028005785,1.9638563618636843e-06,Moderately Soluble,92.61341,86.26626,33.23931,0,2,0,0.10816666,0.26369587,0.82644016,0.031192243,0.8729871,0.22821775,0.6002689,0.72682154,0.075240545,0.9838707,0.9999933,0.81571263,0.9783453,0.8755975,-4.7356133,101.9531,5.320662,433.5520000000002,3.993000000000003,0.5092987294689713,4.0,3.237952556341501,0.7513386048509444,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)ccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.552,8.27,5,KNN | KNN | DT | LGBM | ET,0.7823477174941899,6.058257344671451,5.21765228250581,0.8837999100398022,0.24837715305973962,9.012642561916676,5.054269141833413,5.116200089960198,0.24837715305973962,2.494483812692944,23.475731302268716,4.629380869963108,5.603019309957287,0.24837715305973962,3.993000000000003,-5.70689028005785,1.9638563618636843e-06,Moderately Soluble,89.16012,84.77339,34.748188,0,2,0,0.11805066,0.24104574,0.83094674,0.028917992,0.8648899,0.19977197,0.59151614,0.72619224,0.060316764,0.98416317,0.9999933,0.8138958,0.97912836,0.8773244,-4.7088213,101.68941,5.603853,433.5520000000002,3.993000000000003,0.5092987294689713,4.0,3.2368189975925583,0.751464555823049,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(OC)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6134453781512605,4.88,5,KNN | KNN | DT | LGBM | ET,0.7823477174941899,6.058257344671451,5.21765228250581,0.9205700847223884,0.25043485490964545,9.868312300790667,5.74534765253088,5.079429915277611,0.25043485490964545,2.6897862495511085,25.78828138741511,4.588577599654706,5.570282230900517,0.25043485490964545,3.993000000000003,-5.70689028005785,1.9638563618636843e-06,Moderately Soluble,92.90281,89.18469,35.28366,0,2,0,0.11372892,0.269126,0.82923794,0.028381908,0.8758604,0.26341105,0.60779154,0.7390634,0.07958569,0.986485,0.9999937,0.81586075,0.97886336,0.8725565,-4.7843847,102.709,5.1394067,433.5520000000002,3.993000000000003,0.5092987294689713,4.0,3.273777577474215,0.7473580469473095,2,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6293103448275862,6.31,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8908712754862449,0.14576175897078525,8.200168268646483,2.502914975922124,5.109128724513755,0.14576175897078525,4.028823372374544,15.016347954228761,4.823435676931016,5.394821772096494,0.14576175897078525,4.158800000000004,-5.8067975446031275,1.5602796901153936e-06,Moderately Soluble,106.68176,100.680405,24.092594,0,0,0,0.11881602,0.3990533,0.75237817,0.042190887,0.9461916,0.38391,0.77501595,0.79937434,0.3757504,0.991049,0.9999954,0.7596184,0.9703225,0.89111364,-4.9097543,98.77789,5.1742444,427.93200000000013,4.158800000000004,0.7167348613624397,4.0,3.1864048317434177,0.757066129806287,0,0,0
CC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5619834710743802,10.94,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.884934148993365,0.14752996688479159,8.11309760110677,2.6410964742853404,5.115065851006635,0.14752996688479159,3.9425336965398654,14.93113712911164,4.825907115912443,5.404224586100827,0.14752996688479159,4.2394000000000025,-5.856694419023646,1.3909309824590432e-06,Moderately Soluble,105.97577,99.392136,23.231722,0,0,0,0.22193186,0.42637938,0.7690954,0.056621432,0.910624,0.36870325,0.59427977,0.6420601,0.3150914,0.9756241,0.99997616,0.7691577,0.95401555,0.7881258,-4.9369264,99.02409,4.2596345,425.91600000000017,4.2394000000000025,0.7329256392492448,4.0,3.381596960544849,0.7353781154950167,0,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4CC)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6271186440677966,9.94,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8908208695396936,0.14779332864160102,8.21600852387509,2.5888344710406717,5.109179130460307,0.14779332864160102,3.9915901789548873,15.152901274122286,4.819504206322769,5.3988540545978445,0.14779332864160102,4.067800000000003,-5.688084352372583,2.05076382332743e-06,Moderately Soluble,116.47075,106.67458,15.305189,0,0,0,0.111775756,0.40270048,0.7167315,0.032092307,0.96011555,0.31658873,0.7665913,0.76522577,0.35209352,0.9936735,0.9999978,0.7726062,0.97689533,0.9125978,-4.9365554,100.26873,3.599588,421.5410000000002,4.067800000000003,0.7038696227626489,4.0,3.2623110096125085,0.7486321100430546,0,0,0
CCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5079365079365079,8.35,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.895552168731877,0.15132019394074922,8.325363690716776,2.6565919359064054,5.104447831268123,0.15132019394074922,3.9715916468713917,15.564663964419264,4.8078602511442545,5.401035411391991,0.15132019394074922,3.9761000000000033,-5.522917822493519,2.9997300763182177e-06,Moderately Soluble,96.52453,92.32876,9.929945,0,0,0,0.24700141,0.5098476,0.74316084,0.060051464,0.93944216,0.49597424,0.6044776,0.6252798,0.38453543,0.9722284,0.999972,0.7894642,0.9600155,0.8052,-4.9211006,99.30618,2.2860215,405.49800000000016,3.9761000000000033,0.7532893196597445,4.0,3.2753118516681603,0.747187572036871,0,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cc(Cl)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5365853658536586,10.86,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9015886685706693,0.15229722846273644,8.439792443945326,2.63304473112857,5.098411331429331,0.15229722846273644,4.009461990888057,15.852261809699264,4.799908763642367,5.396913899216294,0.15229722846273644,4.158800000000003,-5.806797544603127,1.5602796901153967e-06,Moderately Soluble,88.54872,80.90902,42.9407,0,0,0,0.09873192,0.3941161,0.77404344,0.052872825,0.9453888,0.54894555,0.8358947,0.8419895,0.4090603,0.98771924,0.99999475,0.770857,0.9730145,0.8941091,-4.8700533,98.728836,7.7741866,427.93200000000013,4.158800000000003,0.7167348613624397,4.0,3.231063507950931,0.7521040546721188,0,0,0
CC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.496,9.77,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8903953216425604,0.16112620013391016,8.315246664983793,3.031955372217217,5.10960467835744,0.16112620013391016,3.7548100306898617,16.076913455851997,4.7937973260949756,5.425412030619904,0.16112620013391016,3.586000000000002,-5.1501486858649965,7.077034522362596e-06,Moderately Soluble,88.579865,86.96078,5.27164,0,0,0,0.25503287,0.48128834,0.72877616,0.057121616,0.9104018,0.42527422,0.48598355,0.49095637,0.2980783,0.9547089,0.99996984,0.8174265,0.9564875,0.6830071,-4.9216604,96.78491,1.8973259,391.4710000000002,3.586000000000002,0.7973482511481748,4.0,3.267827882550475,0.7480191241610583,0,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5583333333333333,5.73,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9007489007519929,0.16391072598312326,8.52755768928592,3.100945831974725,5.099251099248007,0.16391072598312326,3.797378418234166,16.6730066611301,4.777986076321086,5.420516122174929,0.16391072598312326,3.5054000000000025,-5.100251811444477,7.938678029851866e-06,Moderately Soluble,89.432144,88.405304,5.7765975,0,0,0,0.13369241,0.45459738,0.70868415,0.04430557,0.9476876,0.44165128,0.686784,0.6883594,0.377828,0.98476046,0.99999607,0.80881536,0.9725466,0.83304346,-4.883859,96.30089,2.5039885,393.48700000000014,3.5054000000000025,0.7781944595993762,4.0,3.0679883221109137,0.770223519765454,0,0,0
O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(CCCCCCl)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.544,10.43,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9564436621762308,0.16542867475905285,9.710664361132626,3.581984049987284,5.0435563378237696,0.16542867475905285,4.2874933519526195,19.084635279748653,4.719316135296026,5.367796540351513,0.16542867475905285,4.114400000000003,-5.854237112298521,1.3988233967008658e-06,Moderately Soluble,77.01673,73.212814,19.233128,0,2,1,0.26748228,0.45153132,0.7336869,0.05385512,0.964299,0.5518292,0.8315462,0.8120125,0.48044634,0.9953412,0.9999975,0.7160721,0.97227466,0.9143526,-4.961099,97.308914,4.8829494,441.9590000000003,4.114400000000003,0.47767029797872324,4.0,3.197200620675604,0.7558665977027107,3,0,0
FC(F)(F)CCCc1cncc(N2CCC3(CN(Cc4ccccc4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3712121212121212,11.61,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,1.0191141930405585,0.16958101921800015,11.214152041007583,3.8645438103465244,4.980885806959441,0.16958101921800015,4.8611094036484594,22.464305194526897,4.648507009292161,5.313264604626722,0.16958101921800015,5.3323000000000045,-6.652978625885457,2.2234193151356254e-07,Poorly Soluble,50.276154,48.291435,56.23227,0,0,0,0.11180335,0.53260624,0.40214068,0.10091697,0.9837084,0.26759705,0.54707783,0.41607586,0.81765383,0.8284052,0.99997246,0.7118405,0.95459366,0.9386158,-4.999072,96.1214,10.008444,423.9100000000002,5.3323000000000045,0.6254207270287638,3.0,3.1573619886882387,0.7602931123679735,0,0,0
C#CCCCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.52,9.76,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9192429009747057,0.17286660478924565,8.952471538643156,3.3169323820244263,5.080757099025294,0.17286660478924565,3.805610665784249,18.11596389066036,4.741938553638373,5.419575644412216,0.17286660478924565,3.1187000000000014,-4.873672984052316,1.3376023279814749e-05,Moderately Soluble,78.069565,85.89436,-7.548636,0,2,0,0.17778091,0.4937029,0.70825243,0.05899642,0.95304966,0.5357648,0.7454304,0.78511566,0.5069667,0.99404,0.9999911,0.725748,0.956458,0.8565577,-4.854075,95.568985,-0.0038326264,403.4820000000002,3.1187000000000014,0.5672189310180465,4.0,3.3103378463631206,0.7432957948485421,2,0,0
O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(CCCCl)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5080645161290323,10.85,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.9229334889061309,0.17410861258561092,9.032784500939004,3.3223227638179242,5.077066511093869,0.17410861258561092,3.8166348208426095,18.373266294856112,4.735813630426072,5.418319391761667,0.17410861258561092,3.334200000000002,-5.108319530116526,7.792565652153419e-06,Moderately Soluble,64.80174,64.60304,7.6512194,0,1,1,0.31900555,0.4407641,0.7602906,0.060554933,0.9319382,0.479716,0.6697218,0.62296385,0.33926985,0.98560476,0.99999297,0.79919827,0.96889716,0.7714428,-4.924596,91.931435,2.9706168,413.9050000000002,3.334200000000002,0.7035638743535659,4.0,3.18666139903399,0.7570376223295567,2,0,0
CCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4C)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5737704918032787,10.54,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.8566250993005774,0.17688680178931518,7.73588620894744,2.637949084590959,5.143374900699422,0.17688680178931518,3.2353924506673706,15.970673486414968,4.796676769192365,5.49007303220648,0.17688680178931518,4.284520000000003,-5.838937885185745,1.4489790784441004e-06,Moderately Soluble,111.85264,101.57541,15.395332,0,0,0,0.22431877,0.47605962,0.7523095,0.0496812,0.9468058,0.44167042,0.65938765,0.6761651,0.35486627,0.9846535,0.99998844,0.7787267,0.96746427,0.8521078,-4.9414544,101.04224,2.6166532,419.5250000000002,4.284520000000003,0.7239146477492637,4.0,3.399142124564971,0.7334286528261142,0,0,0
CCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(OC)c(F)c4F)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5203252032520326,12.49,5,KNN | KNN | DT | LGBM | ET,0.7845766600619155,6.089430246544679,5.215423339938084,0.913495320480739,0.17950693621906139,8.92316157911067,3.717494134825256,5.086504679519261,0.17950693621906139,3.644699485642089,18.421666489836436,4.734671084529901,5.438338274508621,0.17950693621906139,4.622400000000004,-6.125753215510382,7.485947628737559e-07,Poorly Soluble,76.66066,68.02278,61.20981,0,2,0,0.14611682,0.61558104,0.6193987,0.068855144,0.97741497,0.38595793,0.5581633,0.5698818,0.5484476,0.95908576,0.999976,0.71524954,0.9474765,0.94630116,-4.7463217,99.720566,10.29572,425.52300000000014,4.622400000000004,0.49875914861121406,4.0,3.4041078234728053,0.7328769085030216,2,0,0
