canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CC(C)(C)OC(=O)N1CCC2(C1)CN(c1cncc(C#CC3CC3)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3565891472868217,9.82,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.8824989854002624,0.3228250251742512,10.342975340305824,8.855951904205119,5.117501014599737,0.3228250251742512,1.7773048911049687,32.751864965253965,4.484763965258205,5.750238063941271,0.3228250251742512,3.290300000000002,-4.6118160103259,2.444465935948885e-05,Moderately Soluble,56.564636,51.99233,40.707268,0,1,0,0.17725909,0.22454536,0.69295204,0.08837866,0.6438459,0.23384671,0.5687932,0.5209888,0.08753233,0.71432614,0.9997827,0.76941246,0.9653592,0.59678096,-4.5518446,94.36017,8.904187,353.4660000000002,3.290300000000002,0.7270065061949308,4.0,3.444288329613787,0.7284124078206904,1,0,1
C#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(CC)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4015748031496063,8.31,5,KNN | KNN | DT | LGBM | ET,0.8533209691330461,7.133800651204482,5.146679030866954,1.163149811373826,0.2007290920360874,16.168953975024053,7.426977062961546,4.836850188626174,0.2007290920360874,5.884652079510135,36.0229132116478,4.443421168235442,5.2302792090169055,0.2007290920360874,3.3679000000000023,-4.7932751426239575,1.609625551028791e-05,Moderately Soluble,55.595654,62.087353,16.47578,0,1,0,0.17484376,0.33175057,0.77644736,0.056410998,0.772343,0.1682905,0.25207323,0.4150564,0.059770502,0.8508153,0.99985313,0.85660565,0.9404543,0.7242867,-4.747653,94.57802,3.8330102,359.47300000000007,3.3679000000000023,0.7886474930424796,4.0,3.019857004785353,0.7755714439127386,1,0,0
CC(C)CCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccccc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4384615384615384,9.21,5,KNN | KNN | DT | LGBM | ET,0.8533209691330461,7.133800651204482,5.146679030866954,1.0607359622838206,0.2328602826187006,13.455052821805635,8.266861381933882,4.939264037716179,0.2328602826187006,4.020960514159684,32.89592601437359,4.482857883783527,5.395670191648833,0.2328602826187006,4.611900000000005,-5.97184050540969,1.0669879004489491e-06,Moderately Soluble,68.58134,67.50355,46.804756,0,1,0,0.13380323,0.30339324,0.7752693,0.065970995,0.86825,0.31391326,0.52591205,0.7008751,0.09344278,0.9288769,0.99995536,0.7863852,0.96322423,0.9072407,-4.7084093,100.755135,8.461239,401.554,4.611900000000005,0.7020827971291388,4.0,3.1416946349634527,0.7620339294485052,1,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CC(=O)N(c2ccccc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.484375,8.74,5,KNN | KNN | DT | LGBM | ET,0.8533209691330461,7.133800651204482,5.146679030866954,1.0290688864652464,0.2396222908952002,12.581191092577244,7.719678504582121,4.970931113534753,0.2396222908952002,3.6258446799037634,31.53033439041529,4.501271423380161,5.440590803689346,0.2396222908952002,5.427000000000005,-6.656748835142087,2.204200846587903e-07,Poorly Soluble,68.48812,67.59421,55.868347,0,2,0,0.05365474,0.05035051,0.7929863,0.033538856,0.7532612,0.7339821,0.9263607,0.9348429,0.091692574,0.9345214,0.9999987,0.56505716,0.9656106,0.89566964,-4.748848,104.31616,7.585504,415.5810000000001,5.427000000000005,0.4663882173636551,3.0,3.2229810771422134,0.7530021025397541,2,0,0
O=C(C1CC1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3382352941176471,9.32,5,KNN | KNN | DT | LGBM | ET,0.8533209691330461,7.133800651204482,5.146679030866954,0.9992658476062278,0.2768803406892917,12.315314389561356,8.251139023785933,5.000734152393772,0.2768803406892917,2.861411905904088,34.82982684260584,4.45804868464276,5.543419620144784,0.2768803406892917,3.3202000000000025,-4.834022362993071,1.4654723778916055e-05,Moderately Soluble,24.927616,34.307148,56.808075,0,1,0,0.31142944,0.35800427,0.71943146,0.052434243,0.75105083,0.25850505,0.2514152,0.369658,0.07311791,0.83777535,0.9997215,0.8020002,0.9412181,0.71664894,-4.527528,96.772415,9.304243,371.48400000000015,3.3202000000000025,0.7601322378152597,4.0,3.0602661711375774,0.7710815365402692,1,0,0
C=CCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4728682170542636,9.43,5,KNN | KNN | DT | LGBM | ET,0.8533209691330461,7.133800651204482,5.146679030866954,1.0163308364712569,0.2770241304078897,12.791515933206162,8.704072469676484,4.983669163528743,0.2770241304078897,2.9741546066362257,36.24917543566032,4.440701867929279,5.526636459128207,0.2770241304078897,4.840420000000005,-6.211815682039807,6.14022545823297e-07,Poorly Soluble,71.82695,68.748245,42.204033,0,3,0,0.15701166,0.27238145,0.75431633,0.051474996,0.8760189,0.33476657,0.6208294,0.77712536,0.13671413,0.9796034,0.99998444,0.69987214,0.9618372,0.9181671,-4.7960415,102.18883,6.333343,413.5650000000001,4.840420000000005,0.3997714184156469,4.0,3.220448952568429,0.753283449714619,3,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2ccco2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5338983050847458,9.62,5,KNN | KNN | DT | LGBM | ET,0.8533209691330461,7.133800651204482,5.146679030866954,0.5858786480725836,0.6221951841642431,6.720766901564734,4.419653411121528,5.414121351927417,0.6221951841642431,0.2324749093892459,63.88239782855825,4.1946187909655,6.633623912889333,0.6221951841642431,4.7088000000000045,-5.874882248761688,1.3338830418441476e-06,Moderately Soluble,55.723473,56.777973,56.598156,0,2,0,0.08885022,0.58450425,0.4836257,0.09994955,0.96798486,0.44582447,0.52212065,0.5958761,0.7428898,0.8924943,0.9999396,0.61036456,0.92616767,0.91986334,-4.840999,99.42363,11.958408,377.532,4.7088000000000045,0.5390994363596693,4.0,3.2350991709291126,0.7516556476745431,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc4ccccc4[nH]2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5271317829457365,9.7,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,0.9514438568803892,0.1665495616699951,9.744690143812786,4.661957458504626,5.048556143119611,0.1665495616699951,4.217030246688215,18.96186270712174,4.72211900224642,5.374993283992801,0.1665495616699951,5.237300000000005,-6.713667982523157,1.9334458686044227e-07,Poorly Soluble,66.689255,45.70627,75.851364,0,2,0,0.23920293,0.33359745,0.8379779,0.084570676,0.89024365,0.5557353,0.667938,0.82473564,0.13880078,0.96421003,0.99997854,0.73552316,0.9603656,0.93360174,-4.9397144,104.48385,8.208166,440.59100000000007,5.237300000000005,0.4361732231670033,3.0,3.2641873855482477,0.7484236238279725,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc4ccccc4[nH]2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5503875968992248,7.69,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,0.9145236514848122,0.191934210896177,9.189188621427489,4.975989370703048,5.085476348515188,0.191934210896177,3.4540816390128266,19.5305603977048,4.709285295158681,5.461667401871695,0.191934210896177,5.627400000000005,-7.086617899408024,8.191852059824845e-08,Poorly Soluble,71.30618,47.271675,82.78812,0,2,0,0.22355695,0.30384195,0.83371496,0.078443736,0.89882624,0.5292164,0.68938226,0.8413582,0.13261822,0.96790713,0.9999878,0.69837296,0.9591088,0.94859946,-4.969957,105.097374,8.950615,454.61800000000017,5.627400000000005,0.3880563229338044,3.0,3.274345701803914,0.7472949220217873,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2c[nH]c4ccccc24)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5538461538461539,6.8,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,1.163005740280478,0.201962026262347,16.10789082409554,6.846084910609028,4.836994259719522,0.201962026262347,5.850057958509051,36.21189994737233,4.441148688245322,5.232839831193722,0.201962026262347,5.627400000000005,-7.086617899408024,8.191852059824845e-08,Poorly Soluble,70.27525,53.943066,83.89111,0,2,0,0.18271136,0.29402947,0.8207841,0.06709398,0.91391814,0.4419361,0.6967098,0.86004716,0.15583098,0.9781399,0.9999889,0.674332,0.9539731,0.95824635,-4.9030085,103.50188,11.174103,454.61800000000017,5.627400000000005,0.3880563229338044,3.0,3.2454436039018155,0.7505062662331317,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2c[nH]c4ccccc24)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5307692307692308,9.04,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,1.1804152930534886,0.2072843487869288,16.783905313126613,6.80458491551743,4.819584706946511,0.2072843487869288,5.944809871179926,38.60936124319772,4.413307383324131,5.225862030568892,0.2072843487869288,5.237300000000005,-6.713667982523157,1.9334458686044227e-07,Poorly Soluble,65.20003,52.19807,76.68838,0,2,0,0.19459845,0.32202148,0.8248521,0.07119479,0.90587646,0.46994933,0.6763824,0.8466507,0.16128704,0.9756734,0.99998033,0.70849204,0.9542205,0.94649506,-4.86738,102.745346,10.455916,440.59100000000007,5.237300000000005,0.4361732231670033,3.0,3.2343820970867085,0.7517353225459212,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4c[nH]c5ccccc45)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5259259259259259,8.5,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,1.1831845958885123,0.2110630555439741,16.967435320505295,7.097563056792059,4.816815404111488,0.2110630555439741,5.881674779574964,39.52466382538013,4.403131815245298,5.230498992977677,0.2110630555439741,6.017500000000005,-7.463344990892013,3.4407649782199295e-08,Poorly Soluble,68.940445,49.718292,86.61908,0,2,0,0.10017736,0.26146597,0.788875,0.05381473,0.92321837,0.4600582,0.7262303,0.8763367,0.17341074,0.975482,0.9999958,0.61561304,0.940835,0.96901816,-4.945435,103.3631,12.1740055,468.6450000000002,6.017500000000005,0.3556138094076339,3.0,3.2797145198177238,0.7466983866869197,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Cc2c[nH]c4ccccc24)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5037037037037037,8.75,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,1.1150687651738544,0.2256804306866044,14.861686774474084,7.390191452177802,4.884931234826146,0.2256804306866044,4.7069016190508695,36.09129034297637,4.442597590680401,5.32726487897189,0.2256804306866044,5.556300000000006,-7.117833418506432,7.623713752631937e-08,Poorly Soluble,61.311085,42.291405,82.181046,0,2,0,0.16854659,0.368383,0.7637418,0.052914012,0.94005567,0.33275738,0.6691213,0.8054274,0.19525316,0.9888576,0.9999877,0.6692151,0.9558903,0.96295816,-4.96577,102.05553,13.042972,468.6450000000002,5.556300000000006,0.3650204296901183,3.0,3.2775623825774645,0.7469375130469484,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc5ccccc5[nH]4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5223880597014925,8.11,5,KNN | KNN | DT | LGBM | ET,0.8577340545435368,7.206660355087606,5.142265945456463,1.1156596025040098,0.2782656029161335,15.620344376291175,8.128140118125529,4.88434039749599,0.2782656029161335,3.717568852680208,45.820538008985125,4.3389398157803685,5.429740979211612,0.2782656029161335,6.017500000000005,-7.463344990892013,3.4407649782199295e-08,Poorly Soluble,71.58355,44.302116,85.83004,0,2,0,0.12946509,0.28983098,0.82891715,0.071648136,0.8968402,0.53931904,0.6571762,0.85658264,0.12497027,0.9505808,0.99998915,0.67321455,0.94136417,0.95814353,-5.0047007,104.92798,9.890273,468.6450000000002,6.017500000000005,0.3556138094076339,3.0,3.3074942061508086,0.7436117548721324,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(N5CCN(C)CC5)cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4827586206896552,9.16,5,KNN | KNN | DT | LGBM | ET,0.8589719691252988,7.227231550334234,5.141028030874701,0.9774587705152872,0.1991200329647475,10.71657301765175,6.010735970229567,5.0225412294847125,0.1991200329647475,3.865302662638441,23.32029474287327,4.632265964873808,5.412816494095618,0.1991200329647475,5.288000000000006,-7.258277721444587,5.5172451117028766e-08,Poorly Soluble,50.733982,28.803106,69.71306,0,2,0,0.074356474,0.6626065,0.67776906,0.052594908,0.9684089,0.021860825,0.13910732,0.36334282,0.13574067,0.8895113,0.999884,0.75296104,0.9255891,0.9820078,-4.9409513,98.8376,16.084757,527.7570000000003,5.288000000000006,0.3617335625752328,2.0,3.284405429920674,0.7461771744532584,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C(F)(F)F)nc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5503875968992248,9.0,5,KNN | KNN | DT | LGBM | ET,0.8589719691252988,7.227231550334234,5.141028030874701,0.9413251878005312,0.2183971821538612,10.006986649686043,5.651196905501094,5.0586748121994685,0.2183971821538612,3.260368666831344,23.409043292789462,4.6306163351779,5.4867332892210365,0.2183971821538612,5.559900000000005,-7.19271907226442,6.41624483601143e-08,Poorly Soluble,38.82453,18.305176,78.83009,0,2,0,0.105397835,0.20871043,0.8381778,0.06946135,0.834315,0.28877565,0.5396687,0.7477447,0.052170496,0.95037097,0.99998426,0.7439748,0.964444,0.9189779,-4.891796,98.99012,12.313728,484.56600000000014,5.559900000000005,0.3979706835673648,3.0,3.3712241267156795,0.7365306525871467,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2ccc(C(=O)O)cc2Cl)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5378787878787878,8.7,5,KNN | KNN | DT | LGBM | ET,0.8589719691252988,7.227231550334234,5.141028030874701,1.1848804337520034,0.306286454571883,19.23346485026276,11.767233238119692,4.815119566247997,0.306286454571883,3.842014351449794,60.9820310437449,4.214798115287106,5.415441017208887,0.306286454571883,5.8894000000000055,-7.591523940184684,2.5613920652199128e-08,Poorly Soluble,32.399986,28.391562,54.734535,0,2,0,0.15714684,0.3781524,0.9246079,0.21850081,0.5877403,0.038902365,0.15080236,0.38955054,0.07746838,0.47176275,0.9415089,0.8113238,0.4845539,0.7403305,-5.043998,103.165695,1.5335732,509.0500000000002,5.8894000000000055,0.3595464801089182,2.0,3.2749610853600366,0.7472265460711071,2,0,0
COc1ccc(CN2CC3(CCN(c4cncc(C#CC5=CCCCC5)c4)C3)C2)cc1OC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4028776978417266,9.6,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,0.948588110941207,0.056979809120857,8.958571960991588,1.1337195268203486,5.051411889058793,0.056979809120857,6.869224102098471,11.488637775655,4.939731463181913,5.163092314935673,0.056979809120857,4.663000000000005,-6.268816431068729,5.384973481390343e-07,Poorly Soluble,67.40476,59.638012,49.412193,0,1,0,0.23445563,0.6124529,0.6543182,0.052755844,0.97802985,0.1964148,0.51515555,0.57341254,0.43714267,0.97839147,0.99997634,0.67469835,0.9351679,0.9596033,-4.975331,100.16754,7.440583,443.5910000000004,4.663000000000005,0.6284675578017872,4.0,3.4017619047790166,0.7331375661356648,1,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(OC)c(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6302521008403361,9.29,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,0.8502396517686399,0.1165047127474395,7.334429796511648,1.8736934123406817,5.14976034823136,0.1165047127474395,4.186879045680208,11.983643720235984,4.921411111246378,5.378109585216341,0.1165047127474395,5.133000000000005,-6.63026418981335,2.3428032088143882e-07,Poorly Soluble,88.98175,77.4316,60.053204,0,2,0,0.12144198,0.57960474,0.6364176,0.046948314,0.9848918,0.19336407,0.5229529,0.59234035,0.43386468,0.9773353,0.9999916,0.67221385,0.94502324,0.9750017,-5.0140452,102.36892,10.606117,447.6230000000003,5.133000000000005,0.3933796260071643,3.0,3.197447436155536,0.755839173760496,2,0,0
COc1cc2c(cc1OC)CN(C1CCN(c3cncc(C#CC4CC4)c3)CC1)CC2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.261437908496732,7.38,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,0.941870273897905,0.1180620682427885,9.0690693259807,2.384611707580637,5.058129726102095,0.1180620682427885,5.134150794623554,14.90293913146318,4.82672807234623,5.28953137985796,0.1180620682427885,3.887400000000003,-5.53481329002402,2.918681531056861e-06,Moderately Soluble,38.47462,45.515602,40.481762,0,1,0,0.08017146,0.49532127,0.51694036,0.032675494,0.9630548,0.23529306,0.69735914,0.49730974,0.53048813,0.8871609,0.9999878,0.68670064,0.94780886,0.9224188,-4.8490386,95.30818,9.820585,417.5530000000003,3.887400000000003,0.7059608627594887,4.0,2.771065242063937,0.803214973104007,1,0,0
COc1cc2c(cc1OC)CN(C1CCN(c3cncc(C#CC4CCCCC4)c3)C1)CC2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.25,7.43,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,0.8403451491817165,0.1444930947269155,7.295757425355903,2.252467023243374,5.159654850818283,0.1444930947269155,3.606938052020587,13.290815058559172,4.8764483851535285,5.442861316483038,0.1444930947269155,4.667600000000005,-6.289013268519571,5.140279468144739e-07,Poorly Soluble,69.35295,64.47396,45.583485,0,1,0,0.10237688,0.4398691,0.55819416,0.024809003,0.97678125,0.38829678,0.82786447,0.61907876,0.60017806,0.9398571,0.9999968,0.639526,0.9480726,0.9599204,-4.888308,101.24748,7.48645,445.6070000000004,4.667600000000005,0.6397751054997992,4.0,3.279830714255624,0.7466854761938195,1,0,0
COc1cc2c(cc1OC)CN(C1CCN(c3cncc(C#CC4CC4)c3)C1)CC2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.2666666666666666,8.31,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,0.8939560244577536,0.1663173644190349,8.374287369225478,2.830829927993811,5.106043975542247,0.1663173644190349,3.6980603151297977,16.593502256172844,4.7800619412809375,5.432026009803555,0.1663173644190349,3.4973000000000027,-5.158213298904589,6.946830479374896e-06,Moderately Soluble,45.571,53.181602,33.997147,0,1,0,0.18068838,0.49043512,0.60721123,0.034513555,0.958449,0.49944085,0.8347806,0.6476697,0.5418674,0.96035624,0.9999918,0.6985046,0.95427114,0.8916408,-4.757451,96.32411,7.651835,403.5260000000002,3.4973000000000027,0.7308348701213517,4.0,3.229356944506356,0.7522936728326272,1,0,0
COc1cc2c(cc1OC)CN(C1CCN(c3cncc(C#CCCCCO)c3)C1)CC2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3611111111111111,7.51,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,1.1474677365355817,0.21396959995695,15.987953146138214,8.827213553783269,4.852532263464418,0.21396959995695,5.34671851401114,36.88486110917206,4.433151847548796,5.271912679380041,0.21396959995695,3.249900000000002,-5.165634412211485,6.829133266299503e-06,Moderately Soluble,35.413475,49.707874,18.991867,0,2,0,0.11605723,0.5258242,0.6634916,0.049122028,0.96257114,0.31160313,0.7411559,0.6473237,0.46756902,0.95469415,0.9999754,0.7357261,0.94189703,0.9230279,-4.937605,93.906334,8.710076,435.5680000000003,3.249900000000002,0.5322952703503032,4.0,3.216531314555989,0.7537187428271124,2,0,0
COc1ccc(CN2CC3(CCN(c4cncc(C#CCCCCCO)c4)C3)C2)cc1OC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5772357723577236,7.37,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,1.1294976556889136,0.2145490052924172,15.42669574470067,8.959105250136343,4.870502344311086,0.2145490052924172,5.116601635484817,35.48245870987822,4.449986293937949,5.291018394684224,0.2145490052924172,3.7153000000000023,-5.591835608353721,2.559554560880464e-06,Moderately Soluble,45.63584,51.991486,30.90276,0,2,0,0.113073766,0.5958012,0.62712574,0.057052623,0.9733688,0.08877169,0.33540577,0.46371502,0.36240563,0.96778107,0.9999088,0.7254501,0.9178074,0.94485915,-5.0658484,95.55426,10.465735,449.5950000000004,3.7153000000000023,0.465246879288253,4.0,3.257644683119099,0.7491505907645446,2,0,0
COc1ccc(CN2CC3(CCN(c4cncc(C#CCCCCO)c4)C3)C2)cc1OC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5528455284552846,7.25,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,1.1625305325710342,0.2154079255475191,16.510396070466868,8.765909644722763,4.837469467428965,0.2154079255475191,5.499598672956099,38.43528154022094,4.4152699333558285,5.259669001502103,0.2154079255475191,3.3252000000000024,-5.218030915256797,6.052977850917126e-06,Moderately Soluble,34.09716,42.575233,23.733463,0,2,0,0.13425651,0.5903009,0.61972225,0.05691407,0.96755284,0.07515937,0.299374,0.41556096,0.33117515,0.9576225,0.99984056,0.75647527,0.91815853,0.9179861,-5.104848,93.08097,9.394202,435.5680000000003,3.3252000000000024,0.5071286527171639,4.0,3.249116820004259,0.7500981311106378,2,0,0
COc1ccc(CN2CC3(CCN(c4cncc(C#CCCCO)c4)C3)C2)cc1OC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5284552845528455,9.74,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,1.1665498996634456,0.2166507301240332,16.66828592391163,8.775204439866668,4.833450100336554,0.2166507301240332,5.519687220450846,39.010842592219625,4.408814669293449,5.25808553137966,0.2166507301240332,2.935100000000001,-4.844538720990086,1.4304124418863012e-05,Moderately Soluble,28.896343,38.081963,15.696182,0,2,0,0.15738687,0.5884261,0.5944435,0.052987795,0.9561902,0.059120238,0.21328226,0.2837287,0.2852821,0.9260734,0.9997217,0.78875613,0.90806496,0.8582206,-5.186267,89.58172,8.193367,421.5410000000003,2.935100000000001,0.5480562458543761,4.0,3.2518392723609955,0.7497956364043339,2,0,0
COc1cc2c(cc1OC)CN(C1CCN(c3cncc(C#CCCCCCO)c3)C1)CC2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3819444444444444,9.44,5,KNN | KNN | DT | LGBM | ET,0.8615555729119354,7.270354257029156,5.138444427088064,1.1282034514248105,0.2171022276627844,15.420353072559248,8.996934707122943,4.8717965485751895,0.2171022276627844,5.04293168798086,35.78687840201609,4.446276182356132,5.297316914794247,0.2171022276627844,3.6400000000000015,-5.53943910530841,2.8877586584872297e-06,Moderately Soluble,47.91333,59.963234,26.76419,0,2,0,0.09735434,0.51281375,0.667092,0.046729334,0.96719015,0.3040794,0.7747723,0.6883376,0.49575204,0.9602375,0.9999849,0.6914519,0.93581516,0.9423035,-4.9073133,96.1997,9.775843,449.5950000000004,3.6400000000000015,0.4905778852319052,4.0,3.2263152701636315,0.7526316366484854,2,0,0
