SMILES,SMILES_state,Warheads,Linker,NLL
[*]CCCC(=O)OC1(C)CCN([*])C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCCC(=O)OC1(C)CCN([*])C1,11.77
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCC[*],2.47
[*][*]OC12CCN(C3CCN(c4cncc(N5CCC6(CC5)[C@H]5CCC6)c4)C3)C1CC2,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*][*]OC12CCN(C3CCN(c4cncc(N5CCC6(CC5)[C@H]5CCC6)c4)C3)C1CC2,42.85
[*]C(=O)OC(=O)OC(=O)C(=O)C(=O)OC(c1cccc([N+](=O)[O-])c1)N1C2(CCC(C(=O)OC(=C)c3cncc(C#Cc4ccccc4)c3)N2)N1C1CC2CC(CNC(=O)OC(C)(C)C)N(c2cncc(C=O)c2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)OC(=O)C(=O)C(=O)OC(c1cccc([N+](=O)[O-])c1)N1C2(CCC(C(=O)OC(=C)c3cncc(C#Cc4ccccc4)c3)N2)N1C1CC2CC(CNC(=O)OC(C)(C)C)N(c2cncc(C=O)c2)C1,55.37
[*]c[*]c(N)C(=O)c1ccc(F)c(C)c([*])c1,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]c(N)C(=O)c1ccc(F)c(C)c([*])c1,18.05
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)[*],3.1
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)O[*],2.37
[*]C(C)(C)OC(=O)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)[*],3.82
[*]C(C)(C)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)C[*],6.39
[*]C(C)(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)[*],3.1
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCCCC(=O)N1CCC2(C[*])CNC3(CCN(C(=O)c4cc5c([N+](=O)[O-])c(C)ccc5[nH]4)C3)C2C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCCC(=O)N1CCC2(C[*])CNC3(CCN(C(=O)c4cc5c([N+](=O)[O-])c(C)ccc5[nH]4)C3)C2C1,30.61
[*]CCC(=O)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCC(=O)C[*],5.45
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]OCC(=O)c1ccc(N2CCN(C3(C(N)=O)CC3)C2)cc1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OCC(=O)c1ccc(N2CCN(C3(C(N)=O)CC3)C2)cc1,23.8
[*]C(=O)C(=O)[*],0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)[*],4.66
[*]c[*]CC[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*]CC[*],5.51
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]CC[*],2.57
[*]CC(=O)c1cc(C)c([*])cc(C)c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]CC(=O)c1cc(C)c([*])cc(C)c1,20.93
[*]C(C)(C)OC(=O)C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(C)OC(=O)C(C)(C)O[*],7.59
[*]COc1ccc(-c2nccc3c2ncn3C(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]COc1ccc(-c2nccc3c2ncn3C(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1[*],29.49
[*]C#C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C#C[*],5.02
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCC[*],2.45
[*]OCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]OCC[*],4.19
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.8
[*]CCc1cncc(N2CCC3(CCN(C(=O)OC(C)(C)C)C3)C2)c1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCc1cncc(N2CCC3(CCN(C(=O)OC(C)(C)C)C3)C2)c1,11.44
[*]C(=O)/C=C(/O)OC(c1cncc(C#Cc2ccccc2)c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)/C=C(/O)OC(c1cncc(C#Cc2ccccc2)c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,13.24
[*]c[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c[*],2.88
[*]C(C)(C)C(C)(C)OC(=O)N1C2(CCN(c3cccc(Br)n3)C2)C1[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)C(C)(C)OC(=O)N1C2(CCN(c3cccc(Br)n3)C2)C1[*],16.12
[*]C(C)(C)C(=O)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)C(=O)C[*],9.39
[*]c1ccc(N[*])cccn1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]c1ccc(N[*])cccn1,16.46
[*]CC(C)(C)OC(=O)N1CC2C(=O)N(c3cncc(C#C[*])c3)CC21,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]CC(C)(C)OC(=O)N1CC2C(=O)N(c3cncc(C#C[*])c3)CC21,21.19
[*]C(C)(O)C(O)c1nc(C[*])ccc1N1CC(OCCc2ccccc2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(O)C(O)c1nc(C[*])ccc1N1CC(OCCc2ccccc2)C1,26.61
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCCCC(=O)C12CCN([*])C1CC2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCCC(=O)C12CCN([*])C1CC2,14.64
[*]CC(=O)CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC(=O)CC[*],7.06
[*]CCCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCCC[*],3.18
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)OC(=O)c1cc([N+](=O)[O-])c2cncc(C#Cc3ccccc3)c2c1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)c1cc([N+](=O)[O-])c2cncc(C#Cc3ccccc3)c2c1,13.49
