SMILES,SMILES_state,Warheads,Linker,NLL
[*]OC1CCN(C(=O)c2cc3c(cc2[N+](=O)[O-])COC3)C12CN(C(=O)c1cc3c(ccc4cc(C#N)ccc43)c1)C2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]OC1CCN(C(=O)c2cc3c(cc2[N+](=O)[O-])COC3)C12CN(C(=O)c1cc3c(ccc4cc(C#N)ccc43)c1)C2,25.42
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CCOC1CN(c2cnc3c(ccn3C3CCCCC3)c2)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCOC1CN(c2cnc3c(ccn3C3CCCCC3)c2)C1,13.9
[*]C(=O)C(=O)OC(=O)C(=O)OC(c1ccnc(C#Cc2ccccc2)n1)N1CC2(CCN(c3cccc(C(F)(F)F)c3)C2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=O)C(=O)OC(c1ccnc(C#Cc2ccccc2)n1)N1CC2(CCN(c3cccc(C(F)(F)F)c3)C2)C1,15.76
[*]C#C[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]C#C[*],4.64
[*]C(C)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)[*],4.67
[*]C(C)(C)N[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(C)(C)N[*],5.62
[*]CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CC[*],2.12
[*]Cn1ccc2c(-c3cnn(C4COC4)c3)c(-n3cnc4cn(Cc5cccc(C#Cc6cnc(N7CCC8(CCOCC8)C7)c(C#N)c6)n5)nc4c3)nccnn21,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]Cn1ccc2c(-c3cnn(C4COC4)c3)c(-n3cnc4cn(Cc5cccc(C#Cc6cnc(N7CCC8(CCOCC8)C7)c(C#N)c6)n5)nc4c3)nccnn21,68.82
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)O[*],2.31
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CC(=O)C[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC(=O)C[*],5.2
[*]N[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]N[*],3.74
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)/C=C(\O)OC(=O)C(c1cn2c3c(cc([N+](=O)[O-])cc3c1=O)C1(CCN(C)C1)CN2C1CC1)N1CC2CC1CN2c1cncc(C#Cc2ccccc2)c1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)/C=C(\O)OC(=O)C(c1cn2c3c(cc([N+](=O)[O-])cc3c1=O)C1(CCN(C)C1)CN2C1CC1)N1CC2CC1CN2c1cncc(C#Cc2ccccc2)c1,41.46
[*]c1cnc2c(F)cc([*])cccc12,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c1cnc2c(F)cc([*])cccc12,12.64
[*]C(=O)OCC(C(C)(C)OC(C)(C)OC(=O)C(C)(C)O)C(C)(C)OC(=O)OCc1cccc(F)n1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(=O)OCC(C(C)(C)OC(C)(C)OC(=O)C(C)(C)O)C(C)(C)OC(=O)OCc1cccc(F)n1,37.68
[*]Cn1ccnc(N[*])c1=O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]Cn1ccnc(N[*])c1=O,8.86
[*]C(O)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(O)C[*],4.05
[*]Cn1ccc(-c2ccc(C3CCN(C(=O)CC4CC[C@](C)(C)OCCOC4(C)CCN(C)C(=O)N4CC(n5ncc6cc(-c7cccc(C#N)c7)c(N7CC8(COC8)C7)nnc65)C4)C3)cc2)c1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]Cn1ccc(-c2ccc(C3CCN(C(=O)CC4CC[C@](C)(C)OCCOC4(C)CCN(C)C(=O)N4CC(n5ncc6cc(-c7cccc(C#N)c7)c(N7CC8(COC8)C7)nnc65)C4)C3)cc2)c1,88.71
[*]C(O)CC1CN(c2cnnc(N3CCC4(CCOC4)OC3)c2)C1C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(O)CC1CN(c2cnnc(N3CCC4(CCOC4)OC3)c2)C1C[*],34.74
[*]CC(=O)n1c2cccc(N3CCN(C(=O)C(=O)[*])C3)c2c2ccccc21,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CC(=O)n1c2cccc(N3CCN(C(=O)C(=O)[*])C3)c2c2ccccc21,26.02
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCC[*],2.45
[*]C1CCN2C(=O)c3cc4c(c([N+](=O)[O-])c3C2C1)C([*])CN3,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]C1CCN2C(=O)c3cc4c(c([N+](=O)[O-])c3C2C1)C([*])CN3,29.99
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CC[*],1.14
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CC[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC[*],1.3
[*]C(=O)/C(C)=C/C=C/C(=O)OC(=O)C(c1ccnc(C#Cc2ccccc2)c1)N1C2CNC1CC(c1cncc(C#Cc3ccccc3)c1)N2C1C2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)C1,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)/C(C)=C/C=C/C(=O)OC(=O)C(c1ccnc(C#Cc2ccccc2)c1)N1C2CNC1CC(c1cncc(C#Cc3ccccc3)c1)N2C1C2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)C1,47.01
