SMILES,SMILES_state,Warheads,Linker,NLL
[*]c1cccc(C#Cc2ccc([*])cc2)c1Cl,0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,[*]c1cccc(C#Cc2ccc([*])cc2)c1Cl,8.74
c1(C(O)=O)nn(-c2ccc([*])cc2)cc1[*],0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,c1(C(O)=O)nn(-c2ccc([*])cc2)cc1[*],14.25
c1([*])ccc(OCc2cccc(C(C)(C)C)c2C(=O)N2C(C)CN([*])CC2)cc1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1([*])ccc(OCc2cccc(C(C)(C)C)c2C(=O)N2C(C)CN([*])CC2)cc1,26.04
n1(CC)c2cc(Cl)c([*])cc2nc1C(=O)N1CCC([*])CC1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,n1(CC)c2cc(Cl)c([*])cc2nc1C(=O)N1CCC([*])CC1,15.96
c1c([*])ccc(C(C2N(C(=O)C3(C[*])CCCC3)CCC2)=O)c1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,c1c([*])ccc(C(C2N(C(=O)C3(C[*])CCCC3)CCC2)=O)c1,18.1
[*]c1ccc(NC2CCN([*])CC2)cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,[*]c1ccc(NC2CCN([*])CC2)cc1,4.75
c12c(ccc(S(N(C)[*])(=O)=O)c1)c(=O)c(C(=O)N1CCC([*])CC1)cn2C,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c12c(ccc(S(N(C)[*])(=O)=O)c1)c(=O)c(C(=O)N1CCC([*])CC1)cn2C,17.01
[*]Cn1ccc2c(NC(c3cn(CCCN4CCN(CC[*])CC4)ccc3)=O)ccc21,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,[*]Cn1ccc2c(NC(c3cn(CCCN4CCN(CC[*])CC4)ccc3)=O)ccc21,27.12
N(c1ccc2c(nc(C[*])[nH]2)c1)C(=O)C[*],0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,N(c1ccc2c(nc(C[*])[nH]2)c1)C(=O)C[*],12.53
C(c1ccc([*])cc1)(N1CCC(CN2CCC([*])CC2)CC1)=O,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,C(c1ccc([*])cc1)(N1CCC(CN2CCC([*])CC2)CC1)=O,9.39
c1c([*])[nH]c2c(C#N)cc([*])cc12,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1c([*])[nH]c2c(C#N)cc([*])cc12,9.19
C1CC(C(N2CCN(C(C3CC3)=O)C(=O)N2Cc2ccc([*])cc2)=O)CCC1Nc1ccc([*])cc1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,C1CC(C(N2CCN(C(C3CC3)=O)C(=O)N2Cc2ccc([*])cc2)=O)CCC1Nc1ccc([*])cc1,28.98
c1c(C2=CCN(C(=O)N3CCC([*])C3)CC2)ccc(Cl)c1Cl,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,c1c(C2=CCN(C(=O)N3CCC([*])C3)CC2)ccc(Cl)c1Cl,14.71
C(c1ccc([*])cc1)#Cc1c(Cl)cc(Cl)cc1C(=O)NS(c1ccc([*])cc1)(=O)=O,0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,C(c1ccc([*])cc1)#Cc1c(Cl)cc(Cl)cc1C(=O)NS(c1ccc([*])cc1)(=O)=O,23.46
[*]c1nn(C)c(CNC(c2cc(C)ccc2[*])=O)c1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,[*]c1nn(C)c(CNC(c2cc(C)ccc2[*])=O)c1,15.59
c1([*])ncc(-c2nc3c(ccc([*])c3)[nH]2)c(C)c1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1([*])ncc(-c2nc3c(ccc([*])c3)[nH]2)c(C)c1,12.82
c1(Cl)cc2n(CC[*])c(=O)n(CCCC(N3CCC([*])CC3)=O)c2cc1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,c1(Cl)cc2n(CC[*])c(=O)n(CCCC(N3CCC([*])CC3)=O)c2cc1,11.23
C1(=O)N(C2CC2)C1C1(S(=O)(=O)C)CCN(CC[*])C1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,C1(=O)N(C2CC2)C1C1(S(=O)(=O)C)CCN(CC[*])C1,22.75
[*]c1ccc(CN2CC(C)N([*])CC2)cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,[*]c1ccc(CN2CC(C)N([*])CC2)cc1,10.57
[*]c1ccc(C2=C(C(=O)O)CCN([*])C2)cc1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,[*]c1ccc(C2=C(C(=O)O)CCN([*])C2)cc1,7.55
[*]C(=O)NC1C2SCC(C[N+]3(C)CCN([*])CC3)=C(C(O)=O)N2C1=O,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,[*]C(=O)NC1C2SCC(C[N+]3(C)CCN([*])CC3)=C(C(O)=O)N2C1=O,21.4
[*]c1c2c(n(CCC[*])c(=O)[nH]c2=O)ccc1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,[*]c1c2c(n(CCC[*])c(=O)[nH]c2=O)ccc1,14.94
c1c(-c2cccc([*])c2)ccc([*])c1F,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,c1c(-c2cccc([*])c2)ccc([*])c1F,17.7
c1([*])cc(-c2cccc(C(=O)Nc3c(C)ccc([*])c3)c2)ncc1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1([*])cc(-c2cccc(C(=O)Nc3c(C)ccc([*])c3)c2)ncc1,11.19
C1CC(c2ccc([*])cc2)CCN1CC1CCCN1CC[*],0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,C1CC(c2ccc([*])cc2)CCN1CC1CCCN1CC[*],14.23
C1N(S(=O)(c2cc3c(cc2)[nH]c(C(N2CCN(CC[*])C(C)(C)C3)C2)=O)=O)c2c(cccc2)-c2c1c(C[*])cc2,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,C1N(S(=O)(c2cc3c(cc2)[nH]c(C(N2CCN(CC[*])C(C)(C)C3)C2)=O)=O)c2c(cccc2)-c2c1c(C[*])cc2,28.3
C(c1cc(Cl)ccc1)(NC1CCC(C[*])CC1)=O,0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,C(c1cc(Cl)ccc1)(NC1CCC(C[*])CC1)=O,14.12
[*]c1oc(-c2ccc([*])cc2)nn1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,[*]c1oc(-c2ccc([*])cc2)nn1,9.31
[*]c1c(C)ccc(C(Nc2cc(C)c([*])cc2)=O)c1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,[*]c1c(C)ccc(C(Nc2cc(C)c([*])cc2)=O)c1,12.15
C(c1cn(C2CC2)cc(-c2nn(C[*])c(=O)cc2)n1)[*],0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,C(c1cn(C2CC2)cc(-c2nn(C[*])c(=O)cc2)n1)[*],22.29
[*]c1ccc(C(N2CCC([*])CC2)=O)c(F)c1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,[*]c1ccc(C(N2CCC([*])CC2)=O)c(F)c1,6.85
c1cc(CN2CCCC2C[*])ccc1O[*],0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,c1cc(CN2CCCC2C[*])ccc1O[*],8.43
c1([*])ccc(S(=O)(=O)N2CCC([*])CC2)cc1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c1([*])ccc(S(=O)(=O)N2CCC([*])CC2)cc1,6.34
c1cc(C(C2=C(C(O)=O)N3C(C(NC(CC[*])=O)C3=O)SC2)=O)c([*])cc1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,c1cc(C(C2=C(C(O)=O)N3C(C(NC(CC[*])=O)C3=O)SC2)=O)c([*])cc1,23.88
c1(C#CCN2CCC([*])CC2)ccc([*])cc1,0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,c1(C#CCN2CCC([*])CC2)ccc([*])cc1,8.33
C1CCC(CN2C(=O)N(CCCC[*])C(=O)C2)CN1Cc1ccc([*])cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,C1CCC(CN2C(=O)N(CCCC[*])C(=O)C2)CN1Cc1ccc([*])cc1,16.37
O=C(c1ncc([*])[nH]1)Nc1cc(C(=O)c2cc([*])ccc2)ccc1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,O=C(c1ncc([*])[nH]1)Nc1cc(C(=O)c2cc([*])ccc2)ccc1,18.66
[*]c1ccc(N2CCC(N3CCN(c4c([*])cccc4)C3=O)CC2)nc1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,[*]c1ccc(N2CCC(N3CCN(c4c([*])cccc4)C3=O)CC2)nc1,13.72
C1(c2n(C)c(C[*])nn2)CCN(CCC[*])CC1,0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,C1(c2n(C)c(C[*])nn2)CCN(CCC[*])CC1,11.65
c1c(C#Cc2cncc(C#N)c2)c(-c2ccc([*])cc2)nc(C#N)c1[*],0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,c1c(C#Cc2cncc(C#N)c2)c(-c2ccc([*])cc2)nc(C#N)c1[*],18.83
[*]c1[nH]nc(-n2cc([*])cn2)c1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,[*]c1[nH]nc(-n2cc([*])cn2)c1,12.33
c1c(C)c([*])cc(-c2nnc(-c3cc([*])ccc3)[nH]2)c1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,c1c(C)c([*])cc(-c2nnc(-c3cc([*])ccc3)[nH]2)c1,10.71
c1(Cl)ccc2n(C3CCN(C(=O)C4CCC(n4cc(C[*])nn4)CC3)C)c(C[*])cc1C2,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,c1(Cl)ccc2n(C3CCN(C(=O)C4CCC(n4cc(C[*])nn4)CC3)C)c(C[*])cc1C2,32.14
[*]c1ccc(C(N2C1CC1CCC(C[*])CC2)c(Cl)c1)=O,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,[*]c1ccc(C(N2C1CC1CCC(C[*])CC2)c(Cl)c1)=O,22.07
C1(C2CCN(Cc3nc(C[*])c[nH]3)CC2)CCCN1Cc1ccc([*])cc1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,C1(C2CCN(Cc3nc(C[*])c[nH]3)CC2)CCCN1Cc1ccc([*])cc1,21.6
c1c([*])cc(C2=C(C(=O)O)CCN([*])C2)cc1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,c1c([*])cc(C2=C(C(=O)O)CCN([*])C2)cc1,11.13
[*]c1ccc(C2CCCN2C(=O)c2noc([*])c2)cc1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,[*]c1ccc(C2CCCN2C(=O)c2noc([*])c2)cc1,14.39
C(n1c(=O)c2ccc([*])cc2nc1)C[*],0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,C(n1c(=O)c2ccc([*])cc2nc1)C[*],11.1
c1cc([*])cc(N2C(=O)CCC2C2CCN(CC(N)C[*])CC2)c1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,c1cc([*])cc(N2C(=O)CCC2C2CCN(CC(N)C[*])CC2)c1,18.42
c1cc([*])cc(C(=O)Nc2c(C)ccc(C#C[*])c2)c1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1cc([*])cc(C(=O)Nc2c(C)ccc(C#C[*])c2)c1,12.23
O=C(c1cccc2c1nc1cc(N3CCCC(C(=O)[*])C3)ccc1n2)[*],0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,O=C(c1cccc2c1nc1cc(N3CCCC(C(=O)[*])C3)ccc1n2)[*],26.53
C1CN(C(c2ccc([*])cc2)=O)CCC1C[*],0,C1C2(CCN(c3cc(C#Cc4ccccc4)cnc3)C2)CN1,C1CN(C(c2ccc([*])cc2)=O)CCC1C[*],6.76
Fc1ccc(-c2cc(Cl)cc(C(=O)NS(c3ccc([*])cc3)(=O)=O)c2)cc1[*],0,C12(CN(c3nc(Br)ccc3)CC1)CN(C(=O)OC(C)(C)C)C2,Fc1ccc(-c2cc(Cl)cc(C(=O)NS(c3ccc([*])cc3)(=O)=O)c2)cc1[*],21.72
N(C(C1CCc2n(C)nc([*])c21)=O)Cc1cccc([*])n1,0,c1(-c2cc(N3CC4(CN(C(=O)OC(C)(C)C)C4)CC3)cnc2)ccc(F)cc1,N(C(C1CCc2n(C)nc([*])c21)=O)Cc1cccc([*])n1,22.13
n1c([*])[nH]c(-c2cc(C)c([*])cc2)n1,0,c1ncc(N2CC3(CN(C(OC(C)(C)C)=O)C3)CC2)cc1Br,n1c([*])[nH]c(-c2cc(C)c([*])cc2)n1,9.76
c1(=S)n(C[*])nc(Cl)c1N1CC[N+](CC[*])(C)CC1,0,C(OC(C)(C)C)(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)=O,c1(=S)n(C[*])nc(Cl)c1N1CC[N+](CC[*])(C)CC1,19.67
C1(C2CCN(C(=O)NC3CCC([*])CC3)CC2)CCC(N2CCC(C[*])CC2)CC1,0,C(C)(C)(OC(N1CC2(CN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)CC2)C1)=O)C,C1(C2CCN(C(=O)NC3CCC([*])CC3)CC2)CCC(N2CCC(C[*])CC2)CC1,16.73
C([*])CN1Cc2n(c(CCC[*])nn2)CC1,0,C1C2(CCN(c3cc(C#CCCCCCC)cnc3)C2)CN1C(CCc1c2c(cccc2)[nH]c1)=O,C([*])CN1Cc2n(c(CCC[*])nn2)CC1,20.29
O(c1ccc([*])cc1)C1CCN(C(C[*])=O)CC1,0,C12(CN(C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)=O)C1)CCN(c1cc(C#CCCCCCC)cnc1)C2,O(c1ccc([*])cc1)C1CCN(C(C[*])=O)CC1,9.75
[*]c1nc(-c2ccc([*])cc2)c(C)o1,0,c1c(N2CC3(CN(C(=O)c4cc5c(cc4[N+]([O-])=O)OCO5)C3)CC2)cncc1C#CCCCCCC,[*]c1nc(-c2ccc([*])cc2)c(C)o1,8.13
c1cc(-c2nnn(CC[*])c2)ccc1[*],0,C(CCCCC)C#Cc1cncc(N2CCC3(CN(C(c4cc5c(cc4)OCO5)=O)C3)C2)c1,c1cc(-c2nnn(CC[*])c2)ccc1[*],6.2
c1(-c2ccc([*])cc2)ccc([*])cc1,0,C(CCCCC)C#Cc1cc(N2CC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+]([O-])=O)c2)C3)cnc1,c1(-c2ccc([*])cc2)ccc([*])cc1,4.68
c1c([*])cccc1C#Cc1cccc([*])c1,0,c1ncc(N2CC(OCCCCCC)C2)cc1N1CCC2(CN(C(=O)OC(C)(C)C)C2)C1,c1c([*])cccc1C#Cc1cccc([*])c1,9.9
N(c1ccc2c(c1)cnn2CCCN1CCC([*])CC1)C(=O)c1cccc([*])c1,0,C1C2(CCN1c1cc(C#Cc3ccccc3)cnc1)CN(C(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)C2,N(c1ccc2c(c1)cnn2CCCN1CCC([*])CC1)C(=O)c1cccc([*])c1,18.67
