canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7232142857142857,9.18,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545732,0.7802565878921076,6.107762555795457,0.12600390996717428,0.19640324418480787,1.483226727875655,0.6936795727134542,5.873996090032826,0.19640324418480787,0.5508756188032885,3.243054660202117,5.489045731430602,6.258946448635049,0.19640324418480787,3.0120000000000013,-5.073293876546985,8.447070589372393e-06,Moderately Soluble,27.392431,11.224356,46.60781,0,3,0,0.82018423,0.0728187,0.9605489,0.10557313,0.6796711,0.043555394,0.5586082,0.58400023,0.1242875,0.9126684,0.9997829,0.6728486,0.92212546,0.85606825,-4.641429,95.052124,5.5660315,447.4510000000003,3.0120000000000013,0.40094786880797495,4.0,3.5437636815348696,0.7173595909405701,3,1,1
CC(C)(C)OC(=O)NCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc([N+](=O)[O-])cc(C(F)(F)F)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4928571428571429,8.42,5,KNN | KNN | DT | LGBM | ET,0.8496245484127833,7.0733402319540675,5.150375451587217,1.3521920501927212,0.304237195729198,27.901917063155487,16.73734835360005,4.647807949807278,0.304237195729198,5.700161316970371,88.81717465860116,4.051503046178051,5.244112853436507,0.304237195729198,4.987200000000004,-7.249339633953982,5.6319704315328584e-08,Poorly Soluble,51.79798,12.240629,77.4607,0,3,0,0.20447376,0.6085049,0.7954933,0.16816825,0.97305596,0.044915844,0.4442927,0.5784799,0.34282348,0.96018267,0.99970704,0.76405823,0.9413719,0.96985686,-5.023665,98.634346,10.331457,559.5890000000003,4.987200000000004,0.313093057239712,3.0,3.6020503622451026,0.7108832930838775,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2c(C)cc(C)cc2C)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5793650793650794,9.18,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8928043484288375,0.10646360415590678,8.078225625944569,2.3116475624523654,5.107195651571162,0.10646360415590678,4.832097450745668,12.632026048925646,4.898526987425585,5.315864315716739,0.10646360415590678,6.0713600000000065,-7.398413979210368,3.995636951271715e-08,Poorly Soluble,103.20498,81.90996,78.760544,0,2,0,0.09803379,0.156117,0.75989246,0.030638203,0.89116704,0.18078555,0.63415337,0.75274116,0.06311424,0.9805479,0.999998,0.65288055,0.9691591,0.9535471,-4.8805685,104.7598,10.155691,457.66200000000026,6.0713600000000065,0.39005599544178726,3.0,3.279194740265452,0.7467561399705054,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C(C)(C)C)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5503875968992248,9.24,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8851782085841883,0.11615748382672596,7.9759835111217345,2.3636060051483265,5.114821791415812,0.11615748382672596,4.544745206849328,12.967219934278766,4.887153123115429,5.342490459716195,0.11615748382672596,6.443600000000007,-7.762969349714994,1.7259596971066097e-08,Poorly Soluble,102.53404,76.4882,80.95355,0,2,0,0.07561261,0.1371881,0.79059166,0.049898252,0.88339484,0.0876135,0.4250471,0.6514617,0.026398236,0.8845836,0.9999924,0.67674965,0.94122255,0.962309,-4.897204,105.2073,11.7677355,471.68900000000025,6.443600000000007,0.3590735726671599,3.0,3.192066084757638,0.7564371016935958,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(C5CC5)cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5263157894736842,8.0,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8947564685827014,0.13736317397657005,8.245139052482623,2.5624171118589194,5.105243531417298,0.13736317397657005,4.222062399137691,14.587749249791766,4.836011710423222,5.374475352411376,0.13736317397657005,6.413600000000007,-7.7239339938746925,1.888278316739983e-08,Poorly Soluble,64.85712,43.704094,84.41991,0,2,0,0.05471421,0.13661654,0.6799213,0.040319137,0.86976206,0.1538508,0.46810356,0.7279204,0.058507264,0.94240296,0.9999938,0.57233685,0.92622626,0.9615525,-4.8705225,103.990005,11.172305,469.6730000000003,6.413600000000007,0.34704361327497474,3.0,3.213536138233575,0.7540515401962694,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(CN(C)C)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5461538461538461,9.58,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9868316280150543,0.13916594065078433,10.231514921632856,3.473120733270584,5.013168371984945,0.13916594065078433,5.176859570957601,18.180125282217826,4.740403128309408,5.285933615660483,0.13916594065078433,5.207700000000005,-6.845965939041538,1.4257194059029285e-07,Poorly Soluble,51.724205,36.729713,55.177532,0,2,0,0.14329344,0.66546535,0.6562891,0.07236586,0.9556922,0.053277493,0.11943618,0.26247978,0.18704168,0.89434177,0.999658,0.8030345,0.93011904,0.9529406,-4.8899374,95.854774,13.397237,472.67700000000025,5.207700000000005,0.39070042843700054,3.0,3.198381902939456,0.7557353441178383,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(CC(=O)c2cc4c(cc2Cl)OCO4)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6693548387096774,9.84,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8563452092509719,0.14149338576709508,7.5956962553132,2.6916582801118913,5.143654790749028,0.14149338576709508,3.7933085782418745,13.604176109672604,4.866327754645521,5.420981826852534,0.14149338576709508,5.570700000000006,-7.345166387851101,4.516828614959991e-08,Poorly Soluble,86.22882,68.68448,97.14153,0,2,0,0.13973115,0.64194596,0.74217665,0.09583224,0.9879867,0.5635492,0.81490123,0.87572396,0.79456484,0.9933149,0.99998933,0.50679046,0.90109956,0.98236907,-4.9496384,103.534,13.180557,508.06200000000035,5.570700000000006,0.2643155459545149,2.0,3.4385859200276307,0.7290460088858188,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc4c(cc2Cl)OCO4)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.7586206896551724,4.75,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8035487883169852,0.14355318404464978,6.750208091693713,2.5225694427963483,5.196451211683015,0.14355318404464978,3.3280094252833967,12.159424740239368,4.915086970955501,5.477815452410528,0.14355318404464978,5.528200000000005,-7.231834882898958,5.86361054370718e-08,Poorly Soluble,88.437645,74.47302,79.69711,0,2,0,0.124602675,0.3329972,0.79577315,0.04305305,0.9448042,0.4066967,0.77846813,0.87823975,0.31030285,0.9948473,0.9999962,0.58804166,0.9484253,0.96325237,-4.847754,103.26426,10.600665,494.0350000000003,5.528200000000005,0.39103265426230727,3.0,3.3535038054527853,0.7384995771719127,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(C#N)cc(NCC4CC4)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5606060606060606,9.69,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9032668256270281,0.14920427299265887,8.505049541477412,3.0722438138782966,5.096733174372972,0.14920427299265887,4.081562494610212,15.69304429895228,4.80429279930736,5.389173549438583,0.14920427299265887,6.1994800000000065,-7.71911133345373,1.9093637213601373e-08,Poorly Soluble,72.17778,48.080547,103.594315,0,2,0,0.119205095,0.70138,0.62393725,0.09218742,0.9868972,0.23362866,0.3417382,0.5732474,0.6508281,0.9669825,0.99990976,0.54117775,0.87843007,0.9813323,-5.1204443,101.91853,16.256445,495.7150000000003,6.1994800000000065,0.31415155077414636,3.0,3.4792180601113056,0.7245313266542994,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc5c(cc4Cl)OCO5)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.7049180327868853,6.46,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8567546154363523,0.15479465801411335,7.722458992751126,3.2687195815262813,5.143245384563648,0.15479465801411335,3.575667159230259,14.45946236236816,4.839847854855986,5.44664291427131,0.15479465801411335,5.918300000000006,-7.609875344816714,2.455413589866019e-08,Poorly Soluble,86.74675,70.97593,81.97896,0,2,0,0.086747326,0.28891015,0.7590229,0.03363366,0.9528941,0.55358946,0.8493676,0.91398793,0.38888747,0.99559575,0.99999887,0.4958784,0.94472104,0.9713028,-4.872991,103.34054,11.318162,508.06200000000035,5.918300000000006,0.3586824749369463,2.0,3.3805784221409034,0.7354912864287886,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc5c(cc4Cl)OCO5)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.71900826446281,5.3,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8569114323957697,0.15509143082407814,7.727560144764252,3.2786957744586487,5.14308856760423,0.15509143082407814,3.5721708977474163,14.484070725745903,4.839109363189037,5.447067772019423,0.15509143082407814,5.918300000000006,-7.609875344816714,2.455413589866019e-08,Poorly Soluble,87.71972,70.67763,82.82145,0,2,0,0.07241608,0.30566582,0.76740044,0.036671888,0.95111305,0.45836726,0.817229,0.90149575,0.36892575,0.9941459,0.9999981,0.51947343,0.9340315,0.97228324,-4.887889,103.22815,11.477958,508.06200000000035,5.918300000000006,0.3586824749369463,2.0,3.3850236968661775,0.7349973670148692,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)c4cccs4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5,9.19,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8145007803243214,0.15849163495799864,7.020615193117339,2.9592847714042128,5.185499219675679,0.15849163495799864,3.190488443022353,13.33964846249093,4.874855615158001,5.496142824193356,0.15849163495799864,5.146200000000005,-6.797670438968783,1.5934174209579277e-07,Poorly Soluble,97.139694,88.60485,60.124794,0,2,0,0.25594926,0.1712248,0.7326356,0.07686479,0.8860711,0.6077765,0.8827237,0.8917607,0.34970233,0.9767615,0.9999962,0.41910133,0.9341092,0.92267627,-4.8568125,105.818275,6.7189875,471.6920000000002,5.146200000000005,0.41412008029980685,3.0,3.351057865424477,0.7387713482861693,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc5c(cc4Cl)OCO5)CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6377952755905512,8.29,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8426223059957326,0.16453362848843125,7.4815317682047295,2.9111317082920527,5.157377694004268,0.16453362848843125,3.3123513257506594,14.625415662875817,4.834891782166942,5.479863605841593,0.16453362848843125,5.918300000000006,-7.613326890382671,2.435976585813676e-08,Poorly Soluble,78.310326,62.09859,77.99612,0,2,0,0.046757776,0.40240908,0.73946226,0.048740715,0.9448471,0.32396278,0.56549895,0.7529345,0.28984246,0.9641857,0.99998224,0.6131619,0.913519,0.9669789,-4.872698,103.498825,10.108533,508.06200000000035,5.918300000000006,0.37126027283970153,2.0,3.348488312250792,0.7390568541943565,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(S(=O)(=O)c2cccs2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.504,8.04,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8117447050668588,0.16470377553689416,7.017755335564016,3.0780268561277486,5.188255294933141,0.16470377553689416,3.0826577135433597,13.632142119883234,4.865435894880829,5.511074694985454,0.16470377553689416,4.756100000000004,-6.4202970132445705,3.799294743406118e-07,Poorly Soluble,94.96696,89.456566,54.232544,0,2,0,0.39502078,0.23171365,0.7258891,0.09826502,0.91638076,0.57245237,0.8516157,0.8462347,0.40030113,0.9776478,0.9999851,0.45510206,0.9416316,0.9238814,-4.8401146,105.94292,5.6265545,457.66500000000013,4.756100000000004,0.44448015133733443,4.0,3.3234425567170893,0.7418397159203234,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(S(=O)(=O)c2ccc(Cl)s2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4960629921259842,9.41,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8935159463737016,0.17050172298610447,8.457029424841812,3.367632520360854,5.106484053626298,0.17050172298610447,3.6252049917079243,16.892709879745382,4.772300676573534,5.440667430679063,0.17050172298610447,5.409500000000006,-7.127995489932953,7.447397078485429e-08,Poorly Soluble,92.10286,78.764206,92.2404,0,2,0,0.30729306,0.14888148,0.7560105,0.08549581,0.89108056,0.5636784,0.87998563,0.88096887,0.3603426,0.9763055,0.9999898,0.39525348,0.92842275,0.9112055,-4.858651,105.64484,8.84221,492.1100000000001,5.409500000000006,0.3835784012402182,3.0,3.381506740618761,0.7353881399312487,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCCN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.7478991596638656,7.77,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8754823832546046,0.17204984233501253,8.182739842583057,3.7489909867850586,5.124517616745395,0.17204984233501253,3.453541604487102,16.31924544040213,4.787299925768771,5.461735307722019,0.17204984233501253,5.918300000000006,-7.609875344816714,2.455413589866019e-08,Poorly Soluble,95.79381,80.02533,80.87876,0,2,0,0.11186612,0.29416996,0.7651783,0.030488197,0.9622097,0.60179394,0.9121046,0.94353485,0.4658857,0.9981524,0.99999964,0.49366006,0.9550276,0.97111034,-4.8796597,103.54073,10.694296,508.06200000000035,5.918300000000006,0.3586824749369463,2.0,3.83799402053279,0.6846673310519122,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cnc5ccccc5c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5263157894736842,9.35,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9557986163698168,0.1840867176644159,9.96481993447483,4.81194332022486,5.044201383630183,0.1840867176644159,3.935397901896291,20.73044300603317,4.683391417007928,5.405011350252439,0.1840867176644159,6.4442000000000075,-7.775501665856229,1.6768659036547374e-08,Poorly Soluble,47.645893,30.875696,82.705215,0,2,0,0.08545569,0.62490994,0.5897828,0.075054236,0.9781478,0.4551026,0.50898844,0.6314746,0.5801114,0.91797715,0.99997246,0.60044235,0.90728366,0.97257787,-5.133497,99.415085,14.587359,466.67300000000023,6.4442000000000075,0.29605427835987175,3.0,3.263861216548923,0.7484598648278975,2,0,0
CC(C)CCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc4c(cc2Cl)OCO4)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.624,9.76,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8022633211310313,0.18779101280910296,7.02364868901832,3.468619860924709,5.197736678868969,0.18779101280910296,2.717646319469924,14.802453525932314,4.829666293763127,5.565807063974811,0.18779101280910296,5.384100000000005,-7.128411211932592,7.440271578197922e-08,Poorly Soluble,92.0411,75.17362,84.38753,0,2,0,0.1383965,0.41987792,0.8052807,0.048083667,0.9536173,0.2678617,0.7126419,0.83429396,0.2896457,0.99304885,0.99998873,0.6379057,0.9475914,0.96788055,-4.8736987,102.6736,11.459628,494.0350000000003,5.384100000000005,0.41295702501410975,3.0,3.4145605183240715,0.731715497963992,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cccc4ccccc24)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5413533834586466,7.58,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,1.1419528004353938,0.1935501500272162,15.26673719419133,6.586950565562583,4.858047199564606,0.1935501500272162,5.788879458630772,33.21322858696024,4.478688905511262,5.23740549361795,0.1935501500272162,6.299300000000007,-7.66465912664136,2.1644166860316073e-08,Poorly Soluble,81.11045,67.02068,79.18891,0,2,0,0.2015779,0.24900727,0.83327514,0.06608243,0.89581966,0.39621142,0.6051381,0.8070086,0.09246273,0.9577137,0.9999914,0.6836573,0.94966507,0.96440345,-4.8747864,104.858765,8.073126,465.6410000000002,6.299300000000007,0.3166183627077071,3.0,3.135302654070677,0.7627441495477025,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc5[nH]ccc5c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5227272727272727,9.6,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,1.171154280242781,0.20445297776994018,16.398709487763483,6.668235876941835,4.8288457197572185,0.20445297776994018,5.894221385499062,37.31488578676646,4.428117883328136,5.229573556186302,0.20445297776994018,5.627400000000006,-7.090069444973982,8.127005525481235e-08,Poorly Soluble,52.822197,35.27022,91.87863,0,2,0,0.13688993,0.3823505,0.8017433,0.063705854,0.9231455,0.47252974,0.6569088,0.847402,0.2017798,0.97079766,0.9999833,0.6796813,0.9323943,0.9579282,-5.017528,101.02588,14.577652,454.61800000000017,5.627400000000006,0.40166416370050395,3.0,3.337345240265453,0.7402949733038386,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)c4cccc(F)c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5038167938931297,8.29,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9391305525443595,0.21003811871410713,10.012956640149659,6.298653743339326,5.060869447455641,0.21003811871410713,3.368649607389505,22.4287600749504,4.649194734775991,5.472544160135291,0.21003811871410713,5.223800000000005,-6.938250737755925,1.1527875095297127e-07,Poorly Soluble,85.56441,77.16543,70.45064,0,2,0,0.1601466,0.17836708,0.7550293,0.06884064,0.8969921,0.47740707,0.79540074,0.87230843,0.22711456,0.97779095,0.99999726,0.51577675,0.9394013,0.95385,-4.779004,104.30681,8.160711,483.6530000000002,5.223800000000005,0.4000633182080488,3.0,3.2617998619295028,0.7486889042300553,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Cc2cc4c(cc2Cl)OCO4)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6693548387096774,8.92,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.8199320584862916,0.21181257380404744,7.379226785540145,3.233502777125263,5.180067941513708,0.21181257380404744,2.5396824263983704,17.182434741446652,4.764915296857776,5.595220586169641,0.21181257380404744,5.457100000000006,-7.264363772431134,5.440467591350952e-08,Poorly Soluble,71.13638,52.97236,95.56722,0,2,0,0.102620944,0.371872,0.74745476,0.04363633,0.9630626,0.4058543,0.80079573,0.8564577,0.40648407,0.9968667,0.9999968,0.56108177,0.94894487,0.9631506,-4.844467,102.42198,13.521612,508.06200000000035,5.457100000000006,0.36785737304310784,2.0,3.428359736595679,0.730182251489369,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)c4ccc(F)cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4924242424242424,8.7,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9495237932431657,0.2153994964900718,10.337736300071986,6.704326272953596,5.0504762067568345,0.2153994964900718,3.3677572529345334,23.534599189146597,4.628293193636294,5.472659219877375,0.2153994964900718,5.223800000000005,-6.938250737755925,1.1527875095297127e-07,Poorly Soluble,82.65468,72.62172,72.201096,0,2,0,0.1529714,0.17308754,0.76700526,0.074736394,0.88532305,0.37605295,0.7315787,0.84318924,0.18208404,0.9669859,0.99999535,0.54653853,0.9301842,0.95339346,-4.782874,104.41506,8.259013,483.6530000000002,5.223800000000005,0.4000633182080488,3.0,3.21488965784787,0.7539011491280144,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2ccc4[nH]c(O)nc4c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5590551181102362,9.75,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,1.2247811250161036,0.22422178916557475,18.95733051574565,8.772764644956142,4.775218874983897,0.22422178916557475,6.09967110247512,46.15894050106272,4.33574416821937,5.214693581748423,0.22422178916557475,5.087800000000005,-6.702827199019612,1.9823156104097214e-07,Poorly Soluble,33.90165,24.266552,51.588326,0,2,0,0.09817556,0.6900544,0.6634921,0.14294243,0.9563608,0.15975891,0.25509062,0.51975095,0.5127929,0.7509395,0.9972917,0.66233486,0.76279896,0.94218606,-5.441568,99.54222,11.314069,457.6220000000002,5.087800000000005,0.38216551545964916,3.0,3.5116897577479698,0.7209233602502256,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)N2CCc4ccccc4C2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4926470588235294,8.84,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9774878056032744,0.22618305935223046,11.224827558849364,7.777430217140994,5.022512194396725,0.22618305935223046,3.421125525278112,26.35157647945242,4.579193398066354,5.465830990727097,0.22618305935223046,5.484000000000006,-7.047911497067089,8.955472465293332e-08,Poorly Soluble,85.41782,62.07657,60.55648,0,2,0,0.15339886,0.27243283,0.75353354,0.052850157,0.9185298,0.26971063,0.7530363,0.83530694,0.15440828,0.972376,0.9999941,0.6115328,0.9683779,0.96143866,-4.948634,102.539696,9.359386,470.6610000000003,5.484000000000006,0.428865107377423,3.0,3.33438591198923,0.7406237875567523,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)c4ccccc4C)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4924242424242424,9.55,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,0.9498733721455327,0.22668376140253033,10.400455919546866,6.516766950387239,5.050126627854468,0.22668376140253033,3.2031199310271594,24.784122357055583,4.6058264555055075,5.494426800203427,0.22668376140253033,5.393120000000006,-7.037620146007453,9.170222093969892e-08,Poorly Soluble,92.824425,87.21174,60.507164,0,2,0,0.14740667,0.13794743,0.75841486,0.05461212,0.9005059,0.42638403,0.8249653,0.89490426,0.17310466,0.9823076,0.9999989,0.496226,0.9439394,0.9618087,-4.8183737,105.29356,6.3428392,479.6900000000002,5.393120000000006,0.39448296987451714,3.0,3.2484722324161597,0.75016975195376,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2ccc(S(C)(=O)=O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.568,9.17,5,KNN | KNN | DT | LGBM | ET,0.8522142087598519,7.115643947925488,5.147785791240148,1.0125260753431335,0.22865427630187687,11.973778900423444,7.143114363205314,4.987473924656866,0.22865427630187687,3.667445711559194,28.886069837058777,4.539311543105188,5.435636306208545,0.22865427630187687,4.909400000000005,-6.675406076215155,2.1115137982574818e-07,Poorly Soluble,39.46618,29.199152,65.537766,0,2,0,0.055077862,0.61812943,0.68224746,0.17150429,0.9678143,0.2533025,0.27767736,0.5931358,0.6531661,0.94651717,0.9998528,0.7283875,0.89499503,0.9626811,-4.9820967,98.92379,10.718815,479.6900000000002,4.909400000000005,0.39778362769667686,4.0,3.1897851942702093,0.7566905339699768,2,0,0
