canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc(C(N)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6260869565217392,8.14,5,KNN | KNN | DT | LGBM | ET,0.5473052438641018,3.526186219547159,5.452694756135898,1.3080867795133506,0.5802504888132622,51.79560562003868,74.52754547638385,4.691913220486649,0.5802504888132622,1.4818212601172613,278.85455155862024,3.5546222624126553,5.829204178560643,0.5802504888132622,3.016700000000001,-4.882161144127976,1.3117131001017674e-05,Moderately Soluble,23.2188,26.074295,42.78295,0,3,0,0.17930707,0.6316912,0.63443184,0.092236266,0.93317384,0.13519442,0.2133276,0.3550846,0.38974148,0.84821016,0.9978949,0.74985635,0.7835757,0.71666324,-5.2609243,92.48932,10.36054,417.5570000000002,3.016700000000001,0.4284922319693887,4.0,3.445734396899377,0.7282517336778469,3,0,1
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5116279069767442,9.28,5,KNN | KNN | DT | LGBM | ET,0.8770423706781519,7.534290662639263,5.122957629321848,0.9941199082823939,0.22791340968374255,11.337099625049127,6.186927943076848,5.005880091717606,0.22791340968374255,3.527033830188741,27.594986838440825,4.559169808737471,5.452590374697741,0.22791340968374255,5.019600000000005,-6.60333505884383,2.4926708855901944e-07,Poorly Soluble,119.03623,107.08201,28.108515,0,1,0,0.17874381,0.40408856,0.7983936,0.0659949,0.9357494,0.460648,0.7703444,0.8297701,0.3663413,0.9863459,0.9999813,0.71876377,0.96161234,0.90935385,-4.9327903,101.23854,4.665709,453.97000000000025,5.019600000000005,0.5746491352401387,3.0,3.5175681577969007,0.7202702046892333,1,0,0
CCCCC=Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5116279069767442,12.71,5,KNN | KNN | DT | LGBM | ET,0.8770423706781519,7.534290662639263,5.122957629321848,0.9941199082823939,0.22791340968374255,11.337099625049127,6.186927943076848,5.005880091717606,0.22791340968374255,3.527033830188741,27.594986838440825,4.559169808737471,5.452590374697741,0.22791340968374255,5.019600000000005,-6.60333505884383,2.4926708855901944e-07,Poorly Soluble,115.70878,103.14424,30.993221,0,1,0,0.1492363,0.40092427,0.78292906,0.057770975,0.9383119,0.42832905,0.76233923,0.8210171,0.35971534,0.98839915,0.99998695,0.72853553,0.96415824,0.906153,-4.9298587,101.32335,4.9013886,453.97000000000025,5.019600000000005,0.5746491352401387,3.0,3.5175681577969007,0.7202702046892333,1,0,0
CCCC/C=C\c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5116279069767442,13.4,5,KNN | KNN | DT | LGBM | ET,0.8770423706781519,7.534290662639263,5.122957629321848,0.9941199082823939,0.22791340968374255,11.337099625049127,6.186927943076848,5.005880091717606,0.22791340968374255,3.527033830188741,27.594986838440825,4.559169808737471,5.452590374697741,0.22791340968374255,5.019600000000005,-6.60333505884383,2.4926708855901944e-07,Poorly Soluble,112.75313,99.98922,35.318897,0,1,0,0.13840674,0.3894241,0.77687156,0.053058334,0.92141306,0.33322486,0.6826674,0.7602904,0.30944058,0.98589766,0.99998057,0.749839,0.9623505,0.87243605,-4.9146533,101.314865,4.9733768,453.97000000000025,5.019600000000005,0.5746491352401387,3.0,3.5175681577969007,0.7202702046892333,1,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cccc(OC(C)C)c4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4402985074626865,12.09,5,KNN | KNN | DT | LGBM | ET,0.8770423706781519,7.534290662639263,5.122957629321848,0.9409139727770836,0.23200663059970114,9.927292046457813,4.704833704907138,5.059086027222916,0.23200663059970114,3.063239664101566,24.868349868481488,4.604353031247502,5.513819023198331,0.23200663059970114,5.607400000000006,-7.046012519532061,8.994716518280347e-08,Poorly Soluble,134.47365,121.02254,39.899567,0,1,0,0.07994495,0.22295046,0.7912379,0.050689656,0.9164547,0.16712818,0.7455987,0.80661106,0.13838837,0.9625357,0.99999255,0.7456675,0.97195405,0.9488907,-4.935426,100.49585,8.398051,456.0300000000002,5.607400000000006,0.4852911814656839,3.0,3.19514019793068,0.7560955335632578,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)c5c(c4Br)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.628099173553719,12.46,5,KNN | KNN | DT | LGBM | ET,0.8770423706781519,7.534290662639263,5.122957629321848,1.0681477732438545,0.30490039644558276,14.77764309546084,9.932076770965956,4.9318522267561455,0.30490039644558276,2.9549014164292378,46.3182934924106,4.334247449722803,5.529457003789488,0.30490039644558276,4.049200000000003,-6.265641695014446,5.424482406724595e-07,Poorly Soluble,55.18556,50.759487,50.418476,0,3,0,0.2030004,0.28101197,0.8821267,0.05366264,0.9115573,0.31164178,0.8162319,0.9128629,0.21373424,0.99298924,0.99998665,0.67984617,0.9531292,0.93685424,-4.733583,100.1795,5.818938,511.42000000000024,4.049200000000003,0.37923388397763136,3.0,3.81485475461535,0.6872383605982944,3,0,0
CCCCC[C@]1(c2cccnc2)CCC2(CN(C(=O)c3cc4c(cc3Cl)OCO4)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4545454545454545,13.51,5,KNN | KNN | DT | LGBM | ET,0.8770423706781519,7.534290662639263,5.122957629321848,1.2475965816596328,0.3208573420715983,23.065410333392673,16.03018748949957,4.752403418340367,0.3208573420715983,4.156389042302637,75.24488315298456,4.123523027880035,5.3812838088007,0.3208573420715983,5.608100000000006,-6.958992522319502,1.099024762273185e-07,Poorly Soluble,91.51796,88.19798,33.983562,0,1,0,0.2106205,0.33513778,0.56293714,0.032895632,0.9615728,0.61714333,0.8666357,0.85681456,0.61706376,0.9979771,0.9999992,0.5681468,0.96092844,0.92652476,-4.8761463,99.1345,6.695239,440.97100000000023,5.608100000000006,0.5477409527646667,3.0,3.7350228964350656,0.6961085670627705,1,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Br)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6293103448275862,8.14,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.8869234624625619,0.12346951979637526,7.998506784254867,2.0072748582585676,5.113076537537438,0.12346951979637526,4.414923713085538,13.456239902138645,4.871076278736543,5.3550767963383334,0.12346951979637526,4.267900000000004,-6.181707964886669,6.581002186825433e-07,Poorly Soluble,106.05772,96.49201,30.03519,0,0,0,0.11908653,0.36795452,0.757868,0.042738948,0.94675493,0.40850425,0.8212522,0.8358194,0.3842284,0.99271286,0.99999654,0.7380986,0.9713203,0.9038254,-4.913169,99.29884,5.835317,472.38300000000015,4.267900000000004,0.6510039055497201,4.0,3.250820037467925,0.7499088847257862,0,0,0
CC(C)(C)C/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5193798449612403,13.4,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.824450153435988,0.13133516552346597,7.002927455804103,2.282940704079731,5.175549846564012,0.13133516552346597,3.6900583109412906,12.074442226942566,4.918132922138019,5.432966770990006,0.13133516552346597,5.2656000000000045,-6.880619172106303,1.3163786437029918e-07,Poorly Soluble,123.52344,103.2171,38.61337,0,0,0,0.18385915,0.564426,0.78311336,0.07155776,0.96144426,0.13474421,0.5327083,0.5734429,0.2961486,0.9603783,0.9999169,0.78064775,0.9563917,0.9258897,-4.9695253,102.03682,5.4096627,467.9970000000002,5.2656000000000045,0.6130351267413147,3.0,3.5197843148286445,0.7200239650190394,0,0,0
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5983606557377049,7.7,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9089191236045613,0.1345939609979509,8.46528719668578,2.2369023210800645,5.091080876395439,0.1345939609979509,4.416873488600059,14.884124263142116,4.8272767128394545,5.354885039951423,0.1345939609979509,5.019600000000004,-6.603335058843829,2.492670885590199e-07,Poorly Soluble,118.328,105.247215,35.38986,0,1,0,0.19115995,0.445789,0.7895424,0.060019888,0.94887924,0.45660418,0.7695844,0.8212665,0.40330204,0.9900678,0.999986,0.7194685,0.96057904,0.917915,-4.9764547,101.86211,5.619817,453.97000000000025,5.019600000000004,0.5746491352401387,3.0,3.372952605957437,0.7363385993380626,1,0,0
CCCCC=Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5983606557377049,9.98,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9089191236045613,0.1345939609979509,8.46528719668578,2.2369023210800645,5.091080876395439,0.1345939609979509,4.416873488600059,14.884124263142116,4.8272767128394545,5.354885039951423,0.1345939609979509,5.019600000000004,-6.603335058843829,2.492670885590199e-07,Poorly Soluble,115.046,101.33094,38.381264,0,1,0,0.15883747,0.44137773,0.77331144,0.052276254,0.95075685,0.4240118,0.7611098,0.81011975,0.39873263,0.99157554,0.9999903,0.72889733,0.9633104,0.9147123,-4.97416,101.92657,5.878035,453.97000000000025,5.019600000000004,0.5746491352401387,3.0,3.372952605957437,0.7363385993380626,1,0,0
CCCC/C=C\c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5983606557377049,11.94,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9089191236045613,0.1345939609979509,8.46528719668578,2.2369023210800645,5.091080876395439,0.1345939609979509,4.416873488600059,14.884124263142116,4.8272767128394545,5.354885039951423,0.1345939609979509,5.019600000000004,-6.603335058843829,2.492670885590199e-07,Poorly Soluble,112.16508,98.15593,42.89459,0,1,0,0.1483411,0.42798352,0.76582897,0.048291493,0.9360706,0.31818777,0.67302024,0.7419845,0.34003496,0.98930275,0.9999855,0.7493377,0.9605361,0.8789895,-4.9609237,101.84532,5.8839717,453.97000000000025,5.019600000000004,0.5746491352401387,3.0,3.372952605957437,0.7363385993380626,1,0,0
CCCC/C(C)=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5887096774193549,13.7,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.8606139947659359,0.13688431935215856,7.614735600906693,2.317577335205071,5.139386005234064,0.13688431935215856,3.9112964052520525,13.455729895325083,4.871092739303833,5.4076792711642945,0.13688431935215856,5.409700000000005,-6.980591297506711,1.0457038392036186e-07,Poorly Soluble,128.66321,110.67538,41.59419,0,0,0,0.14442515,0.43662244,0.75490725,0.051673733,0.9552334,0.36580658,0.77176106,0.8147602,0.394118,0.99230325,0.99999225,0.7070377,0.9657133,0.9335661,-5.0009565,102.2428,6.1815925,467.9970000000002,5.409700000000005,0.5681691883141612,3.0,3.4277207120621602,0.7302532542153155,0,0,0
CCCC(C)(C)c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5691056910569106,13.77,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.8795189784567038,0.1376131789429966,7.956177235168321,2.436340149010771,5.120481021543296,0.1376131789429966,4.07190041175006,14.100704426885013,4.8507591908150225,5.390202852271569,0.1376131789429966,4.893900000000004,-6.526891780304651,2.9724066187761374e-07,Poorly Soluble,125.178566,104.36395,40.445797,0,0,0,0.1128691,0.3764938,0.76122874,0.045730807,0.9574992,0.18232104,0.7668616,0.80613554,0.28318125,0.99175817,0.9999935,0.7275156,0.9725877,0.9480206,-4.958829,101.041306,7.129789,455.9860000000002,4.893900000000004,0.641792770664635,4.0,3.397643274853758,0.7335951916829158,0,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4Br)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5365853658536586,12.99,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9148107452913994,0.1390547661179758,8.606211031535405,2.353677073203526,5.085189254708601,0.1390547661179758,4.387967514539182,15.394234110495582,4.812641913117368,5.357736596299834,0.1390547661179758,4.267900000000004,-6.181707964886669,6.581002186825433e-07,Poorly Soluble,104.899185,97.74556,20.799574,0,0,0,0.109810434,0.31040075,0.77009964,0.04498205,0.92596674,0.40252787,0.82281417,0.84056073,0.31998113,0.9891793,0.9999963,0.73416215,0.9733515,0.88887155,-4.8725677,97.88934,4.8643765,472.38300000000015,4.267900000000004,0.6510039055497201,4.0,3.3937010750350094,0.734033213884999,0,0,0
C#CCCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6363636363636364,12.35,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9021801025694117,0.14076422005725148,8.38723387161206,2.5023232573994103,5.097819897430588,0.14076422005725148,4.229433795892182,15.068775889598122,4.821922026118376,5.373717768742801,0.14076422005725148,4.552300000000003,-6.32789491349955,4.7000782292623984e-07,Poorly Soluble,105.68407,102.96671,23.617077,0,2,0,0.13053282,0.45709935,0.74168366,0.05583793,0.9664463,0.46501985,0.84176666,0.88713294,0.5655514,0.9972924,0.9999959,0.6189785,0.9499251,0.94957703,-4.9158225,101.73755,4.405978,465.9810000000002,4.552300000000003,0.4431751597141598,4.0,3.419888083928816,0.7311235462301315,2,0,0
CCCCC(C)c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6033057851239669,13.46,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.8711372875318997,0.14225528081625932,7.8354414101084116,2.519786425736665,5.1288627124681,0.14225528081625932,3.911262256965978,14.123997692282556,4.850042362068232,5.407683062867969,0.14225528081625932,5.109900000000005,-6.683641808444328,2.0718494363913262e-07,Poorly Soluble,112.74597,94.493484,44.82023,0,0,0,0.10286005,0.36156148,0.77033204,0.040688902,0.9613751,0.3167284,0.8509908,0.87480223,0.36871108,0.995158,0.9999976,0.7078833,0.9723731,0.951811,-4.964398,100.890854,7.94884,455.9860000000002,5.109900000000005,0.605397914073361,3.0,3.7513836069734534,0.694290710336283,0,0,0
O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(CCCCCCCl)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.53125,13.51,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9448875299607622,0.14243285945701484,9.314924567116424,3.2706808719530436,5.055112470039238,0.14243285945701484,4.6314728808532255,16.751586124075867,4.775944065503489,5.334280874574987,0.14243285945701484,4.504500000000005,-6.227729306565232,5.919304663212668e-07,Poorly Soluble,82.053535,75.81572,25.62997,0,2,1,0.25024265,0.46371967,0.73101556,0.05255864,0.97073954,0.57177866,0.8517561,0.843851,0.50487745,0.9963683,0.99999845,0.6885805,0.97239256,0.9393727,-4.984729,99.13581,5.721739,455.98600000000033,4.504500000000005,0.4328749844553688,4.0,3.2056866495435834,0.7549237056062685,3,0,0
CCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5737704918032787,10.11,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9182456110873473,0.14308552679643455,8.700970167376676,2.478008679148767,5.081754388912652,0.14308552679643455,4.3430814938410744,15.801315464361316,4.801306756391641,5.3622020214336645,0.14308552679643455,4.629500000000004,-6.22984286457712,5.890567479502196e-07,Poorly Soluble,113.2193,103.72432,28.518045,0,0,0,0.2166555,0.45116597,0.7822937,0.05990251,0.93617547,0.42579192,0.6904696,0.74117273,0.38072214,0.9845686,0.99997914,0.7410222,0.9568259,0.8701065,-4.9436584,100.909195,4.6109114,439.9430000000002,4.629500000000004,0.6794429597392179,4.0,3.387036852309137,0.7347736830767626,0,0,0
CCCC=Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5737704918032787,12.74,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9182456110873473,0.14308552679643455,8.700970167376676,2.478008679148767,5.081754388912652,0.14308552679643455,4.3430814938410744,15.801315464361316,4.801306756391641,5.3622020214336645,0.14308552679643455,4.629500000000004,-6.22984286457712,5.890567479502196e-07,Poorly Soluble,109.99087,99.78751,31.85147,0,0,0,0.1779448,0.44486293,0.7660348,0.05277109,0.93773127,0.363239,0.66572076,0.7108463,0.3649234,0.98575866,0.9999838,0.7533876,0.9581205,0.86269665,-4.9371476,100.95198,4.8765936,439.9430000000002,4.629500000000004,0.6794429597392179,4.0,3.387036852309137,0.7347736830767626,0,0,0
CCC/C=C\c1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5737704918032787,13.49,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9182456110873473,0.14308552679643455,8.700970167376676,2.478008679148767,5.081754388912652,0.14308552679643455,4.3430814938410744,15.801315464361316,4.801306756391641,5.3622020214336645,0.14308552679643455,4.629500000000004,-6.22984286457712,5.890567479502196e-07,Poorly Soluble,108.11444,97.35307,36.60903,0,0,0,0.16696317,0.42461142,0.7619849,0.048970375,0.914697,0.24801385,0.5505456,0.6056155,0.2950827,0.97950906,0.99997777,0.77374566,0.95112133,0.7942395,-4.9315324,100.97685,4.8997865,439.9430000000002,4.629500000000004,0.6794429597392179,4.0,3.387036852309137,0.7347736830767626,0,0,0
C#CCCCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6209677419354839,12.86,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9059155187685584,0.1442442621737357,8.479827450290632,2.5805695517112452,5.094084481231442,0.1442442621737357,4.1994920641947715,15.439537001191367,4.811365727370919,5.3768032350919635,0.1442442621737357,4.942400000000005,-6.701984532000495,1.9861656561384745e-07,Poorly Soluble,110.92033,105.46177,30.518219,0,2,0,0.12173276,0.45007667,0.742955,0.053164303,0.9696803,0.47392574,0.8527688,0.89975804,0.5641732,0.9975914,0.9999976,0.5955344,0.9502858,0.96022654,-4.9423947,102.91725,5.008626,480.00800000000027,4.942400000000005,0.3961424847940562,4.0,3.425061557376913,0.7305487158470096,2,0,0
CCCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6810344827586207,9.91,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.8937816096145518,0.14490420130594717,8.2599783894668,2.6093965582149807,5.106218390385449,0.14490420130594717,4.071640026344126,15.058920625891755,4.822206155825792,5.390230624945104,0.14490420130594717,4.9390000000000045,-6.55343818442331,2.796158692254065e-07,Poorly Soluble,115.07058,103.168015,38.088207,0,1,0,0.11940384,0.3865638,0.75250953,0.040220264,0.9667174,0.48271212,0.8828019,0.89350283,0.45475692,0.9960294,0.9999987,0.6758319,0.9726322,0.95318395,-4.968876,101.7448,6.881543,455.9860000000002,4.9390000000000045,0.553349045449692,4.0,3.1976226728470687,0.7558197030169924,1,0,0
C#CCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Br)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6115702479338843,12.77,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9129145797504539,0.1478143089309742,8.636635143188432,2.661163217029922,5.087085420249546,0.1478143089309742,4.199509173172918,15.945224022902165,4.797369374744837,5.376801465754255,0.1478143089309742,4.271300000000004,-6.329000640686168,4.6881269053613775e-07,Poorly Soluble,100.45007,97.850235,23.051664,0,2,0,0.14198062,0.4135484,0.7483756,0.056303274,0.9587469,0.4808499,0.86642456,0.8963876,0.55326825,0.9971979,0.99999493,0.62411153,0.9510673,0.93689746,-4.8807054,100.949814,4.055949,496.40500000000026,4.271300000000004,0.4418972965088834,4.0,3.476864980539375,0.7247927799400695,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Cl)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6551724137931034,5.15,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9018652463076418,0.14819231115180617,8.431587251659858,2.684412290868934,5.098134753692358,0.14819231115180617,4.087034619523359,15.571203343404147,4.807677823834818,5.388591683549898,0.14819231115180617,4.548900000000004,-6.1799459901566,6.60775618447492e-07,Poorly Soluble,111.491066,102.351494,30.584738,0,1,0,0.11571212,0.38919955,0.75567114,0.04166102,0.959569,0.4486515,0.85597026,0.8690196,0.4275926,0.99448717,0.9999975,0.7141171,0.9718202,0.9357008,-4.9407425,100.40425,6.0194144,441.9590000000002,4.548900000000004,0.6153935129905578,4.0,3.1891193069331667,0.7567645214518703,1,0,0
CC(C)(C)C#Cc1cncc(N2CCC3(CN(C(=O)c4cc(Cl)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5196850393700787,13.72,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.881258932746132,0.14837423857746698,8.064800174998435,2.7819983284346654,5.118741067253868,0.14837423857746698,3.8944436577526633,14.861835171556773,4.827927559642033,5.4095545748657035,0.14837423857746698,4.2138000000000035,-6.006166778607249,9.859008053902167e-07,Poorly Soluble,49.360657,44.977818,61.890472,0,1,0,0.11422832,0.3588535,0.84436244,0.07707982,0.8992936,0.29826003,0.69132197,0.792318,0.23721609,0.9681481,0.999931,0.737451,0.9470828,0.9108475,-4.7285357,96.935616,8.742023,451.9540000000002,4.2138000000000035,0.6399279439131548,4.0,3.532526351776834,0.7186081831359072,1,0,0
C#CCCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Br)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6363636363636364,13.93,5,KNN | KNN | DT | LGBM | ET,0.8770423706781522,7.5342906626392665,5.1229576293218475,0.9018763746174112,0.14948249729941718,8.440793623852276,2.7160481994188723,5.098123625382589,0.14948249729941718,4.063410326102676,15.662535534930681,4.805137930675731,5.391109320089447,0.14948249729941718,4.661400000000004,-6.7028053337830915,1.982415415709146e-07,Poorly Soluble,104.73541,98.4606,29.838474,0,2,0,0.12991709,0.42494553,0.7455174,0.055901818,0.96548426,0.46903402,0.8662483,0.9024004,0.57173383,0.99754333,0.99999684,0.59588563,0.94845724,0.9520499,-4.9179225,101.880615,4.948396,510.43200000000024,4.661400000000004,0.40081736446758215,3.0,3.478200796479422,0.7246443559467308,2,0,0
