canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C(C)(C)N)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.584070796460177,12.53,5,KNN | KNN | DT | LGBM | ET,0.6736750385683135,4.717099515728281,5.326324961431687,1.1960342236490225,0.5831712914652263,47.50124066547174,76.37014685823269,4.803965776350978,0.5831712914652263,1.1298440227143984,218.29809957869173,3.660950045079134,5.946981507622821,0.5831712914652263,3.179500000000001,-4.697726188509208,2.0057361938476055e-05,Moderately Soluble,44.497368,36.57278,42.224243,0,2,0,0.12134741,0.37936798,0.63083196,0.067992605,0.8862755,0.18757562,0.4857034,0.5998517,0.16219127,0.96894014,0.9997834,0.732749,0.9529389,0.8042116,-4.7990375,94.31734,12.379204,382.5520000000002,3.179500000000001,0.6062696116808681,4.0,3.5175727457595354,0.7202696949156071,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5nc(C)oc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6311475409836066,10.41,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1705254688383653,0.2952106562265264,18.17245688950184,10.532704363920557,4.829474531161635,0.2952106562265264,3.9076223293908994,56.1226739948457,4.250861644957643,5.408087417365627,0.2952106562265264,5.205620000000005,-6.786837240563745,1.6336640773072082e-07,Poorly Soluble,62.406475,50.85808,68.178665,0,2,0,0.14805487,0.32377443,0.85069084,0.068275504,0.8678309,0.2544594,0.5791871,0.7950654,0.11583857,0.9743527,0.99996614,0.7487337,0.95833176,0.91261894,-4.8731084,102.34405,8.682092,456.59000000000026,5.205620000000005,0.3765778489328206,3.0,3.439054649998578,0.7289939277779358,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(-c5nnco5)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5984251968503937,7.2,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1858290627804389,0.295461737353817,18.65815374384052,10.00461080022944,4.814170937219561,0.295461737353817,4.043189135381247,58.20148530290058,4.23506593200608,5.393275942433043,0.295461737353817,4.8060000000000045,-6.591956010972337,2.558845055304585e-07,Poorly Soluble,50.54414,39.158413,46.17768,0,2,0,0.108843766,0.2996964,0.93112385,0.100584105,0.8046565,0.07521124,0.4353556,0.76834905,0.09019165,0.9544898,0.9997572,0.7743634,0.89036894,0.9183669,-4.96165,103.325035,3.831002,469.5890000000002,4.8060000000000045,0.3652966451126178,4.0,3.439495866740362,0.7289449036955153,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CN(C(C)=O)C4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5573770491803278,10.77,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.092064391368061,0.2965824014416368,15.300881735061926,9.060413085012948,4.907935608631939,0.2965824014416368,3.241625832185973,47.137429752019344,4.326634101806331,5.489237115457547,0.2965824014416368,2.920500000000001,-4.761487664761756,1.7318582199092144e-05,Moderately Soluble,53.17556,50.81179,28.605057,0,2,0,0.2609742,0.26792464,0.6683083,0.0585893,0.7953337,0.05352387,0.39515847,0.4518982,0.08541286,0.9389477,0.9998029,0.7085039,0.9477625,0.77239406,-4.6977053,92.90695,8.678458,422.57300000000026,2.920500000000001,0.522527574232915,4.0,3.438870965503188,0.7290143371663125,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(-c5cnco5)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5984251968503937,11.86,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.172739858905263,0.2973639451848314,18.308565876247,10.598572070994985,4.827260141094737,0.2973639451848314,3.8896141941002926,56.96042111990349,4.244426808532467,5.410093473657006,0.2973639451848314,5.411000000000005,-7.034134233982002,9.244124076150363e-08,Poorly Soluble,60.210045,46.5684,61.654152,0,2,0,0.07234599,0.36046314,0.88668966,0.047957487,0.938472,0.5208014,0.85491735,0.95612705,0.26459077,0.9964986,0.99999696,0.72764474,0.959071,0.94669235,-4.944154,104.10752,5.8088136,468.6010000000002,5.411000000000005,0.3426681235501455,3.0,3.419843830541267,0.7311284632731925,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(-c5ncco5)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5984251968503937,6.8,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.2166752680221895,0.2973659210777862,20.070926748961444,11.11916875699404,4.78332473197781,0.2973659210777862,4.303661080696765,63.0249447071347,4.200487526665349,5.366161937290272,0.2973659210777862,5.411000000000005,-7.034134233982002,9.244124076150363e-08,Poorly Soluble,62.89217,48.834908,71.14968,0,2,0,0.11265967,0.33641666,0.9053279,0.07949095,0.87951833,0.21332677,0.5984132,0.8676922,0.12024566,0.9749359,0.99994534,0.76499677,0.9308753,0.9443997,-4.893508,104.166504,6.792535,468.6010000000002,5.411000000000005,0.3426681235501455,3.0,3.41294111560914,0.7318954315989845,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5oc(C)nc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6311475409836066,9.52,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1664668425107012,0.2974271279298278,18.077548064708065,10.60425461677374,4.833533157489299,0.2974271279298278,3.832742758497024,56.15960095794153,4.250575986746837,5.416490328231761,0.2974271279298278,5.205620000000005,-6.786837240563745,1.6336640773072082e-07,Poorly Soluble,60.489326,48.267357,71.52876,0,2,0,0.16780321,0.32809812,0.8484907,0.06948718,0.8749739,0.2766464,0.6051945,0.80550843,0.12816694,0.9767402,0.9999626,0.74323046,0.9589757,0.9151665,-4.873783,102.18789,9.0547085,456.59000000000026,5.205620000000005,0.3765778489328206,3.0,3.420711321898107,0.7310320753446548,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c5cc[nH]c45)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.608,10.39,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.173537472118286,0.2975480990857502,18.35999987618721,10.74379395484552,4.826462527881715,0.2975480990857502,3.893527064683122,57.11257565075788,4.243268253673644,5.409656802089785,0.2975480990857502,5.376400000000005,-6.926668562729292,1.1839447532981023e-07,Poorly Soluble,77.16902,59.83383,93.83331,0,2,0,0.21549663,0.32753807,0.8537382,0.06885606,0.91325605,0.40106878,0.7541889,0.8910866,0.19544831,0.98268497,0.99998677,0.6845029,0.9563638,0.95523036,-4.849127,102.98734,12.061319,458.5810000000002,5.376400000000005,0.3987797933608556,3.0,3.5274990770001478,0.7191667692222059,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c5cnccc45)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.59375,12.59,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.133745991413029,0.2975806675828219,16.98098928917178,10.745780574927824,4.866254008586971,0.2975806675828219,3.5521220773268456,52.11996313689315,4.28299590012464,5.449512117049302,0.2975806675828219,5.443300000000005,-7.062531566952962,8.659013825151694e-08,Poorly Soluble,71.178665,58.323822,74.90112,0,2,0,0.09821262,0.40692678,0.8671924,0.04539159,0.9467147,0.5583474,0.8009105,0.94027746,0.27258253,0.9953618,0.99999774,0.7082072,0.9647834,0.9497393,-4.827962,102.24595,9.327289,470.5920000000002,5.443300000000005,0.3554337534776668,3.0,3.4508354124596394,0.7276849541711512,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(C#N)cc(NC(C)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,11.06,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0100690011522029,0.3010731078023316,13.27482034214103,10.338314688235636,4.989930998847797,0.3010731078023316,2.630060324743511,39.82651381721725,4.399827707555227,5.580034290140367,0.3010731078023316,4.945880000000004,-6.6316481995879935,2.335349046674239e-07,Poorly Soluble,51.228943,47.3267,62.27793,0,2,0,0.17102876,0.6273556,0.7645886,0.107738115,0.9625851,0.16133614,0.40137368,0.65466464,0.3603669,0.9634824,0.99958456,0.7021004,0.8743607,0.9580161,-4.9945726,100.95481,9.396594,469.63300000000027,4.945880000000004,0.4376662284405294,4.0,3.4473468260163798,0.7280725748870689,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(F)c5cccnc45)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.59375,11.97,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.145556251000281,0.3014862818189044,17.53453760188585,11.23314963237847,4.854443748999719,0.3014862818189044,3.5862712831639496,54.50914416972107,4.263530636634666,5.445356861364772,0.3014862818189044,5.443300000000005,-7.062531566952962,8.659013825151694e-08,Poorly Soluble,73.40899,60.638184,78.058044,0,2,0,0.17958406,0.30800873,0.87079525,0.068056524,0.87396955,0.33908415,0.6686493,0.86042035,0.1279495,0.976449,0.9999849,0.7134951,0.9581237,0.9428843,-4.803277,102.05627,9.96263,470.5920000000002,5.443300000000005,0.3554337534776668,3.0,3.412865420075786,0.7319038422138016,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C#N)cc4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.628099173553719,12.37,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0015038042598454,0.3017019660714048,13.100840477170784,10.434868817163906,4.998496195740154,0.3017019660714048,2.571390000810741,39.159727205542666,4.407160342240202,5.589832049240108,0.3017019660714048,4.936100000000004,-6.44807438756547,3.563900843859739e-07,Poorly Soluble,86.26409,76.15747,57.644768,0,2,0,0.116856754,0.18059772,0.8639439,0.048219167,0.7774533,0.1103644,0.45726782,0.7359235,0.038779337,0.9659983,0.99996555,0.74944174,0.95235693,0.9085682,-4.7475023,103.25145,7.213239,440.5910000000002,4.936100000000004,0.4717141039807253,4.0,3.3730048364484126,0.7363327959501764,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5cc(F)ccc5[nH]4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6178861788617886,11.76,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1770159665555102,0.3019589110729649,18.647744468684184,11.200790320016903,4.82298403344449,0.3019589110729649,3.847481150768481,58.72938218981861,4.231144567741478,5.414823499147501,0.3019589110729649,5.376400000000005,-6.926668562729292,1.1839447532981023e-07,Poorly Soluble,73.29228,47.88621,98.48025,0,2,0,0.22950175,0.3027412,0.8606731,0.08324245,0.8812231,0.5274046,0.74917924,0.8684373,0.15753075,0.97129565,0.9999851,0.7288826,0.96643436,0.93090135,-4.915483,104.64659,9.935885,458.5810000000002,5.376400000000005,0.3987797933608556,3.0,3.4229789828086243,0.7307801130212639,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(-n5cccn5)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5859375,9.34,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1590414599945935,0.3020075317845116,18.006579107429523,11.173212751134052,4.840958540005406,0.3020075317845116,3.690682603172744,56.36067973988997,4.249023777707763,5.432893302303049,0.3020075317845116,4.941700000000004,-6.679558585530932,2.0914207592391457e-07,Poorly Soluble,60.417885,45.50936,66.07794,0,2,0,0.13483511,0.31039435,0.89463615,0.073334515,0.9041995,0.17539471,0.6795472,0.88912356,0.1400714,0.97775984,0.9999627,0.73312813,0.9364613,0.9608345,-4.984226,101.857285,8.874408,467.6170000000002,4.941700000000004,0.3647822749687485,4.0,3.335486816966606,0.7405014647814883,2,0,0
CC1(C)CC(C(=O)N2CC3(CCN(c4cncc(C#CCCCCO)c4)C3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4838709677419355,13.73,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0402355903095188,0.3023059835228293,13.901578899572996,9.155735345122606,4.959764409690481,0.3023059835228293,2.8035987817987453,42.92944936317118,4.367244681985736,5.552284137395227,0.3023059835228293,3.0706000000000016,-4.70320725454982,1.9805816246276516e-05,Moderately Soluble,36.20107,45.654743,21.988533,0,2,0,0.14920965,0.2931219,0.60894126,0.05206784,0.71484464,0.021675989,0.24801116,0.2953076,0.04549998,0.7571999,0.9990838,0.78204155,0.8905798,0.6461104,-4.756816,91.33911,8.033539,395.5470000000003,3.0706000000000016,0.6149416608671209,4.0,3.579573120645711,0.7133807643726988,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(F)cc(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6956521739130435,13.78,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.089461619738675,0.3024512214507761,15.58214960762762,10.483659986413526,4.910538380261325,0.3024512214507761,3.138030971907203,48.11339620832987,4.317733986217804,5.503342774304846,0.3024512214507761,4.766780000000004,-6.348704979313943,4.48017543730538e-07,Poorly Soluble,73.04019,65.17645,66.061,0,2,0,0.10592588,0.1946293,0.85938865,0.057005465,0.7606672,0.15932277,0.44878975,0.7238576,0.04741185,0.95916164,0.9999385,0.7557785,0.9499391,0.88337195,-4.6287775,101.90776,8.623049,444.5540000000002,4.766780000000004,0.4758373989707085,4.0,3.428474885548248,0.7301694571613058,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(-c5noc(C)n5)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5891472868217055,10.35,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1371871943353926,0.3029212224357623,16.948660123206782,9.511764276794043,4.862812805664607,0.3029212224357623,3.495116033534372,53.81617046331361,4.269087209690513,5.456538401638701,0.3029212224357623,5.114420000000004,-6.907725082540614,1.2367300616155446e-07,Poorly Soluble,54.894493,37.49845,59.527466,0,2,0,0.25534683,0.34686345,0.92263937,0.103926085,0.87254286,0.17308316,0.46946916,0.7589798,0.076579645,0.95918816,0.99992883,0.79918516,0.9485382,0.93549776,-4.9181967,103.38186,4.8701563,483.6160000000002,5.114420000000004,0.3432168352643053,3.0,3.370486807601597,0.736612576933156,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)ccc4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.628099173553719,11.98,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0179998039987943,0.3033336128757783,13.474119388793358,10.251350504795145,4.982000196001206,0.3033336128757783,2.651343045253999,40.97638911471442,4.38746631476468,5.576534077237731,0.3033336128757783,4.936100000000004,-6.44807438756547,3.563900843859739e-07,Poorly Soluble,88.60075,78.55986,56.205925,0,2,0,0.1186917,0.1810012,0.8586041,0.045169435,0.7947992,0.13879338,0.497926,0.75678027,0.040718585,0.97286254,0.9999779,0.74339265,0.9591138,0.91238296,-4.726864,103.78003,6.7278657,440.5910000000002,4.936100000000004,0.4717141039807253,4.0,3.366862446923044,0.7370152836752173,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5nonc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6416666666666667,6.71,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.2204176768037187,0.3035539768393456,20.49867767125893,12.063044856272402,4.779582323196282,0.3035539768393456,4.221355058164492,65.37075056363472,4.184616528591164,5.374548117801399,0.3035539768393456,4.292200000000003,-6.02883748353046,9.357557759355426e-07,Poorly Soluble,64.93446,54.98634,49.647194,0,2,0,0.218818,0.27275252,0.8920088,0.08417798,0.80384827,0.21577415,0.54661906,0.76779115,0.082016066,0.9528535,0.99995315,0.7424764,0.9541157,0.9051862,-4.8859773,103.05166,5.6923594,443.5510000000002,4.292200000000003,0.4178618080408932,4.0,3.453855174009787,0.7273494251100237,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c([nH]4)CCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6470588235294118,11.11,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0401158840116085,0.3044966000910659,14.16548784565376,10.449832522761042,4.959884115988391,0.3044966000910659,2.775252789394634,43.34402320436169,4.363070779809902,5.556697452166881,0.3044966000910659,4.019000000000003,-5.706345477563318,1.96632147539624e-06,Moderately Soluble,63.626884,48.222157,55.853943,0,2,0,0.19321552,0.28773114,0.78459567,0.058560215,0.872767,0.43935314,0.7483606,0.8151375,0.17912403,0.98130864,0.9999858,0.6922293,0.9731151,0.8928005,-4.841414,104.14172,7.4139414,432.56800000000027,4.019000000000003,0.5532903784497141,4.0,3.750406252521251,0.6943993052754165,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CCCN4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5491803278688525,11.46,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.050386320938907,0.3049092270850049,14.210449921099832,9.15883744912773,4.949613679061093,0.3049092270850049,2.836378833916619,44.46398736524875,4.351991593974484,5.547235764147703,0.3049092270850049,3.536400000000002,-5.128552690921429,7.437848174945556e-06,Moderately Soluble,51.692554,52.306293,40.657272,0,2,0,0.15877941,0.42256865,0.57285404,0.04902166,0.88491964,0.11143217,0.40551415,0.4095951,0.15518372,0.91931117,0.9999288,0.7511165,0.96276534,0.74372023,-4.6919947,94.75261,11.154953,408.59000000000026,3.536400000000002,0.5332262421775948,4.0,3.856363537725388,0.682626273586068,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc(NC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6779661016949152,12.01,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0470630179535894,0.3049350522380255,14.365875383983568,10.456117060652744,4.952936982046411,0.3049350522380255,2.8144291195075426,44.13018218174873,4.355264279659881,5.55060968443294,0.3049350522380255,4.669380000000004,-6.341552238846443,4.5545739845582005e-07,Poorly Soluble,58.999268,51.70823,63.69535,0,2,0,0.1772443,0.27972504,0.8741951,0.052937515,0.86972255,0.14081459,0.56133723,0.7957757,0.07793594,0.9802803,0.99995154,0.7408164,0.9522238,0.93234426,-4.8319683,101.4319,10.448111,455.6060000000002,4.669380000000004,0.4852358135838616,4.0,3.4915428469268326,0.7231619058970187,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5nc(C)c(C)nc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6062992125984252,12.43,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1601288359905504,0.3062019140624925,18.19678278095771,11.583524253295952,4.83987116400945,0.3062019140624925,3.6305555356161534,57.58171392546009,4.239715412446964,5.440026915571935,0.3062019140624925,5.316040000000005,-7.035830116147558,9.208096963078781e-08,Poorly Soluble,69.91423,51.546917,61.35343,0,2,0,0.23846981,0.5212635,0.88280314,0.08120736,0.92811215,0.16275826,0.34899092,0.67145276,0.08323279,0.9786202,0.99994916,0.8255805,0.9630453,0.93125075,-5.0348606,100.65417,9.260036,481.6440000000003,5.316040000000005,0.3524147356065933,3.0,3.41349752168214,0.7318336087019846,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5[nH]nnc5c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6416666666666667,11.47,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.183859845391976,0.3067391916847526,18.88773786689132,10.58445898389622,4.816140154608024,0.3067391916847526,3.8251725423854968,60.96332714297777,4.214931338905909,5.417348970310139,0.3067391916847526,4.027300000000002,-5.825859990937871,1.493275738371632e-06,Moderately Soluble,48.1201,38.145638,52.47106,0,2,0,0.114549205,0.28127176,0.8746375,0.073814526,0.80126274,0.1476425,0.57700145,0.78572565,0.14113894,0.96584016,0.99986726,0.70653665,0.9199975,0.84723395,-5.135438,102.24267,7.230513,442.5670000000002,4.027300000000002,0.460706992597771,4.0,3.6006085393944023,0.7110434956228442,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(-c5ncco5)no4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6031746031746031,11.18,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.2282329538186274,0.3072293815809924,20.96484323470358,12.476592953977438,4.771767046181372,0.3072293815809924,4.227302884075417,67.67099181212923,4.169597458282627,5.373936634080118,0.3072293815809924,4.399000000000004,-6.217250468268073,6.063865107662283e-07,Poorly Soluble,67.47629,52.794502,57.98783,0,2,0,0.1276618,0.2484723,0.9545242,0.10386918,0.7864953,0.3487976,0.6932158,0.8960436,0.08670013,0.9666187,0.99996835,0.78252256,0.9585865,0.8765111,-4.8670144,102.37535,7.658149,459.5500000000002,4.399000000000004,0.3821567044332409,4.0,3.7010491983074103,0.6998834224102877,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccccc4C#N)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6115702479338843,12.22,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0031151447000544,0.3087081658238018,13.198519453863137,10.393850729238808,4.996884855299946,0.3087081658238018,2.500616771754898,40.56795816810831,4.391816850285294,5.601952860314597,0.3087081658238018,4.627680000000004,-6.131398077329793,7.389276583425569e-07,Poorly Soluble,85.00027,81.46544,46.779606,0,2,0,0.10824134,0.1941984,0.84185886,0.056300946,0.7965616,0.28729323,0.63688636,0.83261144,0.08146086,0.9699336,0.9999782,0.72119784,0.96016407,0.8926945,-4.636969,103.67947,5.579671,426.5640000000002,4.627680000000004,0.4992068323361005,4.0,3.3346905658236565,0.7405899371307048,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4=CC(C)=N4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6339285714285714,11.14,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0445595028487156,0.3089092397529682,14.098377255845127,9.165900512689964,4.955440497151285,0.3089092397529682,2.748510452623814,44.67058220155427,4.349978387235467,5.560902607067102,0.3089092397529682,3.800600000000003,-5.208002448167003,6.194375832273821e-06,Moderately Soluble,53.838707,46.390877,38.18723,0,2,0,0.1819156,0.19591662,0.78970134,0.0597323,0.76442057,0.39004225,0.728189,0.7987053,0.10094361,0.9646452,0.9999353,0.714529,0.97254276,0.79778844,-4.7129188,99.697586,8.041191,390.5310000000002,3.800600000000003,0.5483033281632922,4.0,3.6373287804330783,0.7069634688407691,2,0,0
