SMILES,SMILES_state,Warheads,Linker,NLL
[*]N1CCc2c(nc(OCC)nc2OCc2ccccc2)C1(O)C[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]N1CCc2c(nc(OCC)nc2OCc2ccccc2)C1(O)C[*],27.74
[*]NC(C)(C)C(O)C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]NC(C)(C)C(O)C(C)(C)O[*],13.16
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CCCCC(C)(C)C(=O)OC1(C)C2CN(C(=O)c3cc([N+](=O)[O-])c4ccccc4c3)CC2C12CN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCCCC(C)(C)C(=O)OC1(C)C2CN(C(=O)c3cc([N+](=O)[O-])c4ccccc4c3)CC2C12CN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C2,30.41
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCC[*],1.95
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]CCCC[*],2.82
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]OC1CN(C2CCNC2)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]OC1CN(C2CCNC2)C1,12.87
[*]C(=O)/C=C/C(=O)OC(=O)CC(=O)C(=O)OC(C(=O)OC(=C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C1C2CN(c3cncc(C#Cc4ccccc4)c3)C1)C2,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)/C=C/C(=O)OC(=O)CC(=O)C(=O)OC(C(=O)OC(=C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C1C2CN(c3cncc(C#Cc4ccccc4)c3)C1)C2,31.44
[*]CCN[*],0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]CCN[*],7.18
[*]C(C)(C)OC(=O)C(C)(C)OC(C)(C)C(=O)C(C)(C)OC(=O)C(C)(C)OC(=O)C(C)(C)OC(C)(C)c1cccc(Br)n1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(C)(C)OC(=O)C(C)(C)OC(C)(C)C(=O)C(C)(C)OC(=O)C(C)(C)OC(=O)C(C)(C)OC(C)(C)c1cccc(Br)n1,21.91
[*]C=CC[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C=CC[*],9.48
[*]CCN(c1nccc(Br)n1)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]CCN(c1nccc(Br)n1)[*],12.72
[*]C(C)(C)OC(=O)N1CC2(CC1)Cc1cncc(C#Cc3cnn4cccc(O[C@@H]5COC[C@H]5Oc5cccc6c(C(C)(C)O)cn(C(=O)[*])nc56)c34)c12,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OC(=O)N1CC2(CC1)Cc1cncc(C#Cc3cnn4cccc(O[C@@H]5COC[C@H]5Oc5cccc6c(C(C)(C)O)cn(C(=O)[*])nc56)c34)c12,54.58
[*]C(C)(C)O[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]C(C)(C)O[*],2.31
[*]n1cc2c(c1)CN1C(=O)OC3(CCc4cc([*])ccc43)C1=C2,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]n1cc2c(c1)CN1C(=O)OC3(CCc4cc([*])ccc43)C1=C2,36.15
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CCCCO[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CCCCO[*],5.82
[*]N1CCN2N(C(=O)c3ccc4c(c3)Cn3c(cc6c3CCCC6)C3(CC3)CC4)CCC2(C)C1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]N1CCN2N(C(=O)c3ccc4c(c3)Cn3c(cc6c3CCCC6)C3(CC3)CC4)CCC2(C)C1,39.85
[*]CCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CCC[*],1.8
[*]CC1CCN(c2cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)n2)C1,0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CC1CCN(c2cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)n2)C1,13.7
[*]C(=O)C(=O)OC(=C)OC(=O)OC(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1C2CC2(CN2C(=O)C=C([N+](=O)[O-])C2CC2)N1C,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)C(=O)OC(=C)OC(=O)OC(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1C2CC2(CN2C(=O)C=C([N+](=O)[O-])C2CC2)N1C,32.5
[*]c1cccc2cnc([*])cc12,0,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,[*]c1cccc2cnc([*])cc12,11.09
[*]C(O)(c1ccccc1)C(F)(F)[*],0,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,[*]C(O)(c1ccccc1)C(F)(F)[*],11.72
[*]C(n1ccc2cc(OC(=O)N[*])ccc21)C(C)(C)O,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,[*]C(n1ccc2cc(OC(=O)N[*])ccc21)C(C)(C)O,25.23
[*]C(C)(O)CC1C(C)n2c(cc3cc(CCc4cc(N5C6CCC56)nc(C(C)(C)O)c4)cnc32)C1C,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,[*]C(C)(O)CC1C(C)n2c(cc3cc(CCc4cc(N5C6CCC56)nc(C(C)(C)O)c4)cnc32)C1C,57.2
[*]C(C)(C)OOC(C)(C)C(C)(C)OC(=O)N1CC2(CCN(c3cnc(C(=O)N4C5CCC4CN(c4nc(Cl)cc(C#Cc6ccccc6)n4)C5)cn3)C2)C1,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(C)(C)OOC(C)(C)C(C)(C)OC(=O)N1CC2(CCN(c3cnc(C(=O)N4C5CCC4CN(c4nc(Cl)cc(C#Cc6ccccc6)n4)C5)cn3)C2)C1,36.89
[*]NCc1ncnc(N2CC(OC(=O)NC3(c4ccc(C)c([*])c4)CC3)C2)c1F,0,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,[*]NCc1ncnc(N2CC(OC(=O)NC3(c4ccc(C)c([*])c4)CC3)C2)c1F,29.53
[*]CCCC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,[*]CCCC[*],2.68
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.22
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,[*]CC[*],1.22
[*]Cn1cc2c(NC(=S)C3([*])CC3)cnc3cc(C(O)C4(O)CC4)cc(c13)c2O,0,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,[*]Cn1cc2c(NC(=S)C3([*])CC3)cnc3cc(C(O)C4(O)CC4)cc(c13)c2O,50.19
[*]CC[*],0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,[*]CC[*],1.13
[*]CCO[*],0,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,[*]CCO[*],2.77
[*]C(=O)OC(=O)OC(=O)O(c1cccc([N+](=O)[O-])c1)N1CC23CC2(C2NCC4(CC2)C4)N31,0,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,[*]C(=O)OC(=O)OC(=O)O(c1cccc([N+](=O)[O-])c1)N1CC23CC2(C2NCC4(CC2)C4)N31,36.31
